RANK,MOVEMENT,PLAYER_ID,PLAYER,CAREER BEST STREAK,BEST YTD STREAK
1,0,01948,Tim Petrovic,26,0
2,0,02104,Jeff Sluman,23,0
3,0,23135,Tim Clark,22,0
3,0,01226,Fred Couples,22,0
3,0,10585,Scott McCarron,22,0
6,0,20098,Stuart Appleby,21,3
6,0,01320,Bob Estes,21,3
6,0,32839,Hideki Matsuyama,21,7
6,0,02239,Scott Verplank,21,0
10,0,01098,Jay Don Blake,20,2
10,0,34099,Harris English,20,7
10,0,02101,Joey Sindelar,20,0
13,0,23541,Ben Crane,19,7
13,0,06621,Joe Durant,19,0
13,0,24924,Bill Haas,19,4
13,0,12660,Jesper Parnevik,19,0
13,0,01958,Dan Pohl,19,0
13,0,34046,Jordan Spieth,19,7
19,0,08931,Glen Day,18,1
19,0,06251,Chris DiMarco,18,0
19,0,20157,Retief Goosen,18,6
19,0,21961,Charles Howell III,18,9
19,0,27936,Martin Laird,18,5
19,0,26596,Ryan Moore,18,6
19,0,01920,Craig Parry,18,0
19,0,24361,Pat Perez,18,8
19,0,21528,Henrik Stenson,18,18
28,0,01093,Ronnie Black,17,0
28,0,24925,Jonathan Byrd,17,6
28,0,23638,Brendon de Jonge,17,3
28,0,23983,Luke Donald,17,2
28,0,01346,Ed Fiori,17,0
28,0,01475,Donnie Hammond,17,0
28,0,08075,Jerry Kelly,17,4
28,0,30926,Chris Kirk,17,7
28,0,33122,Russell Knox,17,9
28,0,01736,Roger Maltbie,17,0
28,0,12680,Shigeki Maruyama,17,0
28,0,01887,Mark O'Meara,17,0
28,0,26476,Chez Reavie,17,17
28,0,06567,Vijay Singh,17,2
28,0,02214,Kirk Triplett,17,0
28,0,08793,Tiger Woods,17,5
44,0,27958,Ryan Blaum,16,8
44,0,29725,Tony Finau,16,16
44,0,01444,Ken Green,16,0
44,0,01577,Lee Janzen,16,3
44,0,23108,Matt Kuchar,16,6
44,0,27129,Luke List,16,9
44,0,27120,Troy Matteson,16,1
44,0,01771,Blaine McCallister,16,0
44,0,28237,Rory McIlroy,16,11
44,0,01926,Steve Pate,16,0
44,0,01928,Corey Pavin,16,0
44,0,01945,Kenny Perry,16,0
44,0,25240,D.A. Points,16,5
44,0,20127,Chris Riley,16,0
44,0,25632,Jimmy Walker,16,16
44,0,10423,Mike Weir,16,2
44,0,47128,Richy Werenski,16,10
61,0,06004,Stephen Ames,15,0
61,0,21753,Brian Davis,15,3
61,0,12823,Carlos Franco,15,0
61,0,10809,Jim Furyk,15,5
61,0,01527,Scott Hoch,15,0
61,0,29478,Kevin Kisner,15,10
61,0,01633,Tom Kite,15,0
61,0,26851,Marc Leishman,15,6
61,0,01706,Davis Love III,15,3
61,0,01723,Andrew Magee,15,0
61,0,34360,Patrick Reed,15,11
61,0,02099,Scott Simpson,15,0
61,0,02106,Chris Smith,15,0
61,0,02133,Craig Stadler,15,0
61,0,27214,Kevin Streelman,15,15
61,0,02223,Bob Tway,15,0
61,0,26951,Johnson Wagner,15,11
78,0,10885,Robert Allenby,14,2
78,0,07867,Woody Austin,14,0
78,0,07223,Brian Bateman,14,0
78,0,12510,Chad Campbell,14,4
78,0,01203,Russ Cochran,14,0
78,0,06034,Marco Dawson,14,0
78,0,07457,Steve Flesch,14,0
78,0,32102,Rickie Fowler,14,8
78,0,12645,Brent Geiberger,14,0
78,0,01553,John Huston,14,0
78,0,21731,Freddie Jacobson,14,0
78,0,24024,Zach Johnson,14,7
78,0,10733,Kent Jones,14,0
78,0,29926,Danny Lee,14,14
78,0,10860,Justin Leonard,14,0
78,0,11032,Frank Lickliter II,14,1
78,0,20634,Peter Lonard,14,0
78,0,01724,Jeff Maggert,14,0
78,0,01797,Rocco Mediate,14,0
78,0,21949,Joe Ogilvie,14,0
78,0,02010,Loren Roberts,14,0
78,0,23623,Bo Van Pelt,14,0
78,0,02245,Grant Waite,14,0
78,0,21878,Mark Wilson,14,2
102,0,01024,Billy Andrade,13,0
102,0,01042,Paul Azinger,13,0
102,0,20498,Briny Baird,13,0
102,0,12652,Cameron Beckman,13,1
102,0,24507,Jason Bohn,13,7
102,0,01142,Bart Bryant,13,0
102,0,01143,Brad Bryant,13,0
102,0,01162,Rex Caldwell,13,0
102,0,01219,John Cook,13,0
102,0,22621,Ben Curtis,13,0
102,0,28089,Jason Day,13,13
102,0,01261,Jay Delsing,13,0
102,0,09011,David Duval,13,0
102,0,01313,Steve Elkington,13,0
102,0,01331,Rick Fehr,13,0
102,0,01361,Dan Forsman,13,0
102,0,21805,Harrison Frazar,13,0
102,0,01378,David Frost,13,0
102,0,01381,Fred Funk,13,0
102,0,01390,Buddy Gardner,13,0
102,0,19846,Brian Gay,13,8
102,0,31557,Jim Herman,13,2
102,0,12782,Tim Herron,13,2
102,0,12716,Charley Hoffman,13,4
102,0,27141,J.B. Holmes,13,13
102,0,01569,Peter Jacobsen,13,0
102,0,06332,Neal Lancaster,13,2
102,0,01666,Bernhard Langer,13,1
102,0,01677,Tom Lehman,13,0
102,0,01783,Mark McCumber,13,0
102,0,01810,Phil Mickelson,13,8
102,0,23800,Bryce Molder,13,0
102,0,25198,Francesco Molinari,13,9
