RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,22405,Justin Rose,2.88,46,16
2,0,06573,Brandt Jobe,2.89,220,76
3,0,29425,Andrew Svoboda,2.92,175,60
4,0,27503,Steve LeBrun,2.94,247,84
4,0,24361,Pat Perez,2.94,226,77
6,0,28259,Sangmoon Bae,2.95,304,103
6,0,22046,Geoff Ogilvy,2.95,277,94
8,0,20098,Stuart Appleby,2.96,204,69
8,0,01320,Bob Estes,2.96,263,89
8,0,10809,Jim Furyk,2.96,213,72
8,0,24924,Bill Haas,2.96,225,76
8,0,26331,Charl Schwartzel,2.96,213,72
13,0,30711,Colt Knost,2.97,309,104
13,0,28092,D.H. Lee,2.97,261,88
13,0,35139,Richard Lee,2.97,330,111
13,0,34431,Robert Streb,2.97,303,102
13,0,31560,Brian Stuard,2.97,199,67
18,0,28089,Jason Day,2.98,268,90
18,0,31557,Jim Herman,2.98,182,61
18,0,34174,John Huh,2.98,367,123
18,0,26300,Matt Jones,2.98,325,109
18,0,23800,Bryce Molder,2.98,390,131
18,0,25804,Bubba Watson,2.98,167,56
24,0,21753,Brian Davis,2.99,377,126
24,0,23353,J.J. Henry,2.99,317,106
24,0,23497,Tag Ridings,2.99,215,72
24,0,29221,Webb Simpson,2.99,239,80
24,0,26679,Kevin Stadler,2.99,410,137
24,0,25834,Daniel Summerhays,2.99,269,90
24,0,24663,Y.E. Yang,2.99,215,72
31,0,10885,Robert Allenby,3.00,243,81
31,0,24399,Scott Gardiner,3.00,246,82
31,0,30925,Dustin Johnson,3.00,207,69
31,0,27556,Ted Potter Jr.,3.00,216,72
31,0,26951,Johnson Wagner,3.00,219,73
31,0,20160,Charlie Wi,3.00,237,79
37,0,24846,Ricky Barnes,3.01,298,99
37,0,22961,David Mathis,3.01,217,72
37,0,27933,John Merrick,3.01,388,129
37,0,20443,Jin Park,3.01,211,70
37,0,21528,Henrik Stenson,3.01,205,68
42,0,33461,Morgan Hoffmann,3.02,254,84
42,0,28237,Rory McIlroy,3.02,133,44
42,0,27095,Nick Watney,3.02,335,111
45,0,06004,Stephen Ames,3.03,203,67
45,0,24227,Justin Bolli,3.03,185,61
45,0,23983,Luke Donald,3.03,185,61
45,0,06522,Ernie Els,3.03,230,76
45,0,28500,Martin Flores,3.03,360,119
45,0,21961,Charles Howell III,3.03,306,101
45,0,23108,Matt Kuchar,3.03,215,71
45,0,27936,Martin Laird,3.03,309,102
45,0,29289,S.Y. Noh,3.03,242,80
45,0,22056,Cameron Percy,3.03,355,117
45,0,33419,Cameron Tringale,3.03,358,118
45,0,27770,Camilo Villegas,3.03,270,89
45,0,08793,Tiger Woods,3.03,121,40
58,0,22371,Aaron Baddeley,3.04,280,92
58,0,21209,Sergio Garcia,3.04,158,52
58,0,19970,Robert Karlsson,3.04,210,69
58,0,08075,Jerry Kelly,3.04,319,105
58,0,30926,Chris Kirk,3.04,413,136
58,0,36884,Ben Kohles,3.04,277,91
58,0,01724,Jeff Maggert,3.04,234,77
58,0,01810,Phil Mickelson,3.04,170,56
58,0,30110,Kyle Stanley,3.04,228,75
58,0,33418,Shawn Stefani,3.04,271,89
68,0,33141,Keegan Bradley,3.05,180,59
68,0,20229,Stewart Cink,3.05,326,107
68,0,24358,Robert Garrigus,3.05,293,96
68,0,28679,Fabián Gómez,3.05,198,65
68,0,27644,Brian Harman,3.05,311,102
68,0,34098,Russell Henley,3.05,354,116
68,0,24024,Zach Johnson,3.05,235,77
68,0,27129,Luke List,3.05,235,77
68,0,25345,Carl Pettersson,3.05,522,171
68,0,26476,Chez Reavie,3.05,326,107
68,0,28310,Lee Williams,3.05,232,76
79,0,12510,Chad Campbell,3.06,330,108
79,0,28455,Will Claxton,3.06,245,80
79,0,23409,James Driscoll,3.06,214,70
79,0,20104,Ken Duke,3.06,431,141
79,0,26758,David Hearn,3.06,407,133
79,0,12716,Charley Hoffman,3.06,248,81
79,0,26851,Marc Leishman,3.06,260,85
79,0,22913,John Rollins,3.06,205,67
79,0,28780,Nicholas Thompson,3.06,419,137
88,0,01116,Michael Bradley,3.07,212,69
88,0,25686,Jason Dufner,3.07,319,104
88,0,28307,Matt Every,3.07,224,73
88,0,25444,Justin Hicks,3.07,279,91
88,0,22378,Trevor Immelman,3.07,328,107
88,0,30944,Jason Kokrak,3.07,187,61
88,0,10860,Justin Leonard,3.07,374,122
88,0,26596,Ryan Moore,3.07,319,104
88,0,23320,Ryan Palmer,3.07,319,104
88,0,25336,Alistair Presnell,3.07,206,67
88,0,23621,Rory Sabbatini,3.07,325,106
99,0,24507,Jason Bohn,3.08,299,97
99,0,23541,Ben Crane,3.08,225,73
99,0,29420,Billy Horschel,3.08,268,87
99,0,34261,Scott Langley,3.08,311,101
99,0,20691,Greg Owen,3.08,299,97
99,0,20572,Rod Pampling,3.08,197,64
99,0,34360,Patrick Reed,3.08,286,93
99,0,34046,Jordan Spieth,3.08,225,73
99,0,28135,Aaron Watkins,3.08,148,48
99,0,20396,Lee Westwood,3.08,246,80
99,0,31323,Gary Woodland,3.08,385,125
110,0,27895,Jonas Blixt,3.09,303,98
110,0,29479,Scott Brown,3.09,349,113
110,0,34021,Bud Cauley,3.09,235,76
110,0,24357,K.J. Choi,3.09,432,140
110,0,24494,Erik Compton,3.09,238,77
110,0,23638,Brendon de Jonge,3.09,469,152
110,0,27436,Graham DeLaet,3.09,368,119
110,0,32698,Bobby Gates,3.09,99,32
110,0,32448,James Hahn,3.09,235,76
110,0,22806,Doug LaBelle II,3.09,287,93
110,0,34409,David Lingmerth,3.09,297,96
110,0,25572,Graeme McDowell,3.09,136,44
110,0,24138,Ian Poulter,3.09,142,46
110,0,10213,Dicky Pride,3.09,272,88
110,0,22295,Darron Stiles,3.09,216,70
110,0,26289,Boo Weekley,3.09,476,154
126,0,20848,Ángel Cabrera,3.10,282,91
126,0,20593,Greg Chalmers,3.10,279,90
126,0,34099,Harris English,3.10,313,101
126,0,25562,Andres Romero,3.10,186,60
126,0,29518,Brendan Steele,3.10,403,130
126,0,23623,Bo Van Pelt,3.10,350,113
132,0,32366,Kevin Chappell,3.11,379,122
132,0,23135,Tim Clark,3.11,236,76
132,0,30750,Tommy Gainey,3.11,286,92
132,0,19846,Brian Gay,3.11,451,145
132,0,22792,Peter Hanson,3.11,174,56
132,0,30163,Henrik Norlander,3.11,289,93
132,0,24140,Sean O'Hair,3.11,199,64
132,0,27214,Kevin Streelman,3.11,317,102
132,0,25632,Jimmy Walker,3.11,354,114
132,0,21878,Mark Wilson,3.11,168,54
142,0,32200,Roberto Castro,3.12,403,129
142,0,30852,Ryo Ishikawa,3.12,293,94
142,0,25818,Scott Piercy,3.12,337,108
142,0,20645,John Senden,3.12,362,116
142,0,02206,David Toms,3.12,153,49
147,0,32334,Charlie Beljan,3.13,279,89
147,0,12782,Tim Herron,3.13,191,61
147,0,24781,Hunter Mahan,3.13,275,88
147,0,06567,Vijay Singh,3.13,272,87
147,0,30692,Scott Stallings,3.13,375,120
147,0,27330,Josh Teater,3.13,373,119
153,0,29740,Brad Fritsch,3.14,292,93
153,0,21731,Freddie Jacobson,3.14,327,104
153,0,21099,David Lynn,3.14,289,92
153,0,31202,William McGirt,3.14,424,135
153,0,28475,Jeff Overton,3.14,298,95
153,0,27649,Brandt Snedeker,3.14,217,69
159,0,32102,Rickie Fowler,3.15,195,62
159,0,20766,Padraig Harrington,3.15,214,68
159,0,27963,Chris Stroud,3.15,387,123
159,0,10423,Mike Weir,3.15,214,68
163,0,08725,Tom Gillis,3.16,218,69
163,0,35539,Luke Guthrie,3.16,218,69
163,0,27408,Martin Kaymer,3.16,253,80
166,0,25900,Lucas Glover,3.17,222,70
166,0,24502,Adam Scott,3.17,114,36
168,0,37273,Derek Ernst,3.18,216,68
168,0,24490,George McNeill,3.18,245,77
170,0,27120,Troy Matteson,3.19,265,83
170,0,25240,D.A. Points,3.19,408,128
170,0,32150,Michael Thompson,3.19,306,96
170,0,26497,Casey Wittenberg,3.19,258,81
174,0,33869,Eric Meierdierks,3.20,144,45
175,0,25274,Steven Bowditch,3.22,251,78
176,0,23788,D.J. Trahan,3.23,129,40
177,0,23452,Nicolas Colsaerts,3.25,143,44
177,0,06527,Steve Stricker,3.25,39,12
177,0,23325,Vaughn Taylor,3.25,195,60
180,0,22621,Ben Curtis,3.27,258,79
