RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY
1,0,08793,Tiger Woods,$110061012
2,0,01810,Phil Mickelson,$77452710
3,0,06567,Vijay Singh,$69328584
4,0,10809,Jim Furyk,$65644297
5,0,06522,Ernie Els,$48198319
6,0,01706,Davis Love III,$44060343
7,0,02206,David Toms,$41055764
8,0,06527,Steve Stricker,$40944541
9,0,21209,Sergio Garcia,$40443548
10,0,24502,Adam Scott,$38680018
11,0,24024,Zach Johnson,$38476706
12,0,22405,Justin Rose,$34667210
13,0,23108,Matt Kuchar,$33885712
14,0,10860,Justin Leonard,$33582663
15,0,20229,Stewart Cink,$33513527
16,0,23983,Luke Donald,$33269163
17,0,01945,Kenny Perry,$32123130
18,0,25804,Bubba Watson,$31932693
19,0,24357,K.J. Choi,$30474317
20,0,30925,Dustin Johnson,$29666559
21,0,20157,Retief Goosen,$29589246
22,0,24781,Hunter Mahan,$29475013
23,0,23621,Rory Sabbatini,$29343180
24,0,22046,Geoff Ogilvy,$29094635
25,0,20098,Stuart Appleby,$28913129
26,0,21961,Charles Howell III,$28880376
27,0,28237,Rory McIlroy,$28303410
28,0,10423,Mike Weir,$27943673
29,0,02239,Scott Verplank,$27500225
30,0,08075,Jerry Kelly,$27465236
31,0,10885,Robert Allenby,$27399269
32,0,28089,Jason Day,$27021260
33,0,27649,Brandt Snedeker,$26766747
34,0,01161,Mark Calcavecchia,$24216436
35,0,27095,Nick Watney,$23857184
36,0,20766,Padraig Harrington,$23857084
37,0,23135,Tim Clark,$23831960
38,0,24924,Bill Haas,$23480501
39,0,12510,Chad Campbell,$23278383
40,0,06251,Chris DiMarco,$22656443
41,0,01226,Fred Couples,$22595874
42,0,25345,Carl Pettersson,$22413822
43,0,01320,Bob Estes,$21536179
44,0,01677,Tom Lehman,$21495878
45,0,01381,Fred Funk,$21271495
46,0,26596,Ryan Moore,$21208547
47,0,21528,Henrik Stenson,$21161590
48,0,32102,Rickie Fowler,$20975460
49,0,29221,Webb Simpson,$20588649
50,0,01968,Nick Price,$20576104
51,0,23623,Bo Van Pelt,$20411496
52,0,20645,John Senden,$20289882
53,0,01766,Billy Mayfair,$20263921
54,0,34046,Jordan Spieth,$20253033
55,0,06004,Stephen Ames,$19718160
56,0,23541,Ben Crane,$19514661
57,0,01724,Jeff Maggert,$19364566
58,0,25396,Kevin Na,$19238474
59,0,23320,Ryan Palmer,$19155336
60,0,24140,Sean O'Hair,$19044120
61,0,09011,David Duval,$18983931
62,0,12782,Tim Herron,$18787302
63,0,12716,Charley Hoffman,$18566846
64,0,01527,Scott Hoch,$18530156
65,0,22913,John Rollins,$18316105
66,0,07457,Steve Flesch,$18263883
67,0,25686,Jason Dufner,$18237765
68,0,02104,Jeff Sluman,$18165266
69,0,24925,Jonathan Byrd,$17978049
70,0,27770,Camilo Villegas,$17920445
71,0,20396,Lee Westwood,$17895871
72,0,19846,Brian Gay,$17795366
73,0,01329,Brad Faxon,$17769249
