RANK,MOVEMENT,PLAYER_ID,PLAYER,CAREER BEST STREAK,BEST YTD STREAK
1,0,01958,Dan Pohl,19,5
2,0,01346,Ed Fiori,17,6
2,0,01475,Donnie Hammond,17,5
2,0,01736,Roger Maltbie,17,6
5,0,01444,Ken Green,16,7
5,0,01926,Steve Pate,16,11
7,0,01527,Scott Hoch,15,8
7,0,01633,Tom Kite,15,9
9,0,02146,Payne Stewart,14,7
10,0,01042,Paul Azinger,13,10
10,0,01162,Rex Caldwell,13,3
10,0,01390,Buddy Gardner,13,7
10,0,01666,Bernhard Langer,13,5
10,0,01935,Calvin Peete,13,4
10,0,01996,Mike Reid,13,5
10,0,02033,Dave Rummells,13,6
10,0,02090,Tom Sieckmann,13,5
10,0,02094,Tony Sills,13,7
10,0,02101,Joey Sindelar,13,6
10,0,02159,Curtis Strange,13,7
10,0,02167,Mike Sullivan,13,6
22,0,01060,Dave Barr,12,7
22,0,01305,Danny Edwards,12,4
22,0,01329,Brad Faxon,12,6
22,0,01457,Jay Haas,12,12
22,0,01641,Gary Koch,12,4
22,0,01783,Mark McCumber,12,10
22,0,02099,Scott Simpson,12,6
22,0,02133,Craig Stadler,12,11
22,0,02186,Brian Tennyson,12,12
22,0,02223,Bob Tway,12,6
22,0,02321,Fuzzy Zoeller,12,8
33,0,01072,Chip Beck,11,11
33,0,01150,George Burns,11,2
33,0,01175,Jim Carter,11,8
33,0,01355,Raymond Floyd,11,4
33,0,01690,Bruce Lietzke,11,10
33,0,01725,John Mahaffey,11,9
33,0,01771,Blaine McCallister,11,11
33,0,01858,Tommy Nakajima,11,2
33,0,01887,Mark O'Meara,11,6
33,0,01928,Corey Pavin,11,7
33,0,01960,Don Pooley,11,4
33,0,01975,Tom Purtzer,11,4
33,0,02023,Clarence Rose,11,4
33,0,02098,Jim Simons,11,0
33,0,02100,Tim Simpson,11,7
33,0,02104,Jeff Sluman,11,11
33,0,02170,Hal Sutton,11,7
33,0,02201,Jim Thorpe,11,4
33,0,02322,Richard Zokol,11,5
52,0,01096,Phil Blackmar,10,5
52,0,01226,Fred Couples,10,9
52,0,01282,Trevor Dodds,10,6
52,0,01443,Hubert Green,10,5
52,0,01639,Kenny Knox,10,7
52,0,01715,Mark Lye,10,4
52,0,01797,Rocco Mediate,10,5
52,0,01823,Larry Mize,10,7
52,0,01837,Gil Morgan,10,5
52,0,01864,Larry Nelson,10,4
52,0,02118,J.C. Snead,10,10
52,0,02225,Howard Twitty,10,6
52,0,02241,Bobby Wadkins,10,6
52,0,02242,Lanny Wadkins,10,5
66,0,01035,Tommy Armour III,9,7
66,0,01068,Andy Bean,9,5
66,0,01129,Bill Britton,9,7
66,0,01132,Mark Brooks,9,5
66,0,01203,Russ Cochran,9,7
66,0,01334,Keith Fergus,9,1
66,0,01361,Dan Forsman,9,7
66,0,01378,David Frost,9,7
66,0,06284,Jim Hallet,9,9
66,0,01495,Morris Hatalsky,9,3
66,0,01499,Mark Hayes,9,4
66,0,02049,Gene Sauers,9,6
66,0,02160,Ron Streck,9,4
66,0,02239,Scott Verplank,9,3
66,0,02256,Tom Watson,9,5
66,0,02279,Mark Wiebe,9,6
82,0,01014,Fulton Allem,8,6
82,0,01061,Ray Barr Jr.,8,5
82,0,01093,Ronnie Black,8,6
82,0,01135,Ken Brown,8,2
82,0,01156,Curt Byrum,8,7
82,0,01157,Tom Byrum,8,5
82,0,01161,Mark Calcavecchia,8,5
82,0,01192,T.C. Chen,8,4
82,0,01196,Brian Claar,8,4
82,0,01197,Bobby Clampett,8,4
82,0,01219,John Cook,8,6
82,0,01235,Ben Crenshaw,8,6
82,0,01284,Mike Donald,8,7
82,0,01331,Rick Fehr,8,5
82,0,01385,Jim Gallagher Jr.,8,8
82,0,01414,Bob Gilder,8,6
82,0,01418,Bill Glasson,8,7
82,0,01435,Wayne Grady,8,4
82,0,01468,Gary Hallberg,8,5
82,0,01507,Webb Heintzelman,8,8
82,0,01549,Mike Hulbert,8,8
82,0,01569,Peter Jacobsen,8,7
82,0,01599,Steve Jones,8,8
82,0,01682,Wayne Levi,8,7
82,0,01701,Bob Lohr,8,3
82,0,01755,Dick Mast,8,3
82,0,01815,Johnny Miller,8,6
82,0,01846,Jodie Mudd,8,8
82,0,01869,Jack Nicklaus,8,5
82,0,01876,Greg Norman,8,6
82,0,01931,Rick Pearson,8,7
82,0,01943,Chris Perry,8,7
82,0,01998,Jack Renner,8,1
82,0,02007,Larry Rinker,8,3
82,0,02111,Mike Smith,8,0
82,0,02185,Lance Ten Broeck,8,8
82,0,02213,Lee Trevino,8,7
82,0,02229,Brett Upper,8,2
82,0,02244,Fred Wadsworth,8,1
82,0,02267,D.A. Weibring,8,4
82,0,02303,Robert Wrenn,8,5
123,0,01006,John Adams,7,6
123,0,01051,Seve Ballesteros,7,4
123,0,01081,Bill Bergin,7,0
123,0,01098,Jay Don Blake,7,7
123,0,01103,Charles Bolling,7,0
123,0,01106,Jim Booros,7,5
123,0,01113,Steve Bowman,7,0
123,0,01151,Clark Burroughs,7,6
123,0,01168,David Canipe,7,7
123,0,01200,Keith Clearwater,7,7
123,0,01201,Lennie Clements,7,4
123,0,01310,Dave Eichelberger,7,7
123,0,01313,Steve Elkington,7,7
123,0,01323,Brad Fabel,7,5
123,0,01436,David Graham,7,3
123,0,01522,Lon Hinkle,7,6
123,0,01553,John Huston,7,6
123,0,01556,Joe Inman,7,0
123,0,01557,John Inman,7,5
123,0,01559,Hale Irwin,7,7
123,0,01648,Billy Kratzert,7,2
123,0,01706,Davis Love III,7,6
123,0,01717,Sandy Lyle,7,7
123,0,01777,John McComish,7,7
123,0,01799,Steve Melnyk,7,0
123,0,01877,Tim Norris,7,4
123,0,01891,David Ogrin,7,7
123,0,01941,Tom Pernice Jr.,7,4
123,0,01964,Greg Powers,7,1
