RANK,MOVEMENT,PLAYER_ID,PLAYER,CAREER BEST STREAK,BEST YTD STREAK
1,0,01226,Fred Couples,22,6
2,0,01098,Jay Don Blake,20,7
2,0,02101,Joey Sindelar,20,6
4,0,01958,Dan Pohl,19,5
5,0,01346,Ed Fiori,17,6
5,0,01475,Donnie Hammond,17,6
5,0,01736,Roger Maltbie,17,6
5,0,01887,Mark O'Meara,17,6
5,0,02214,Kirk Triplett,17,17
10,0,01444,Ken Green,16,7
10,0,01771,Blaine McCallister,16,5
10,0,01926,Steve Pate,16,3
10,0,01928,Corey Pavin,16,7
14,0,01527,Scott Hoch,15,6
14,0,01633,Tom Kite,15,5
14,0,01723,Andrew Magee,15,10
14,0,02099,Scott Simpson,15,15
14,0,02133,Craig Stadler,15,7
19,0,01724,Jeff Maggert,14,4
19,0,02010,Loren Roberts,14,8
19,0,02104,Jeff Sluman,14,10
19,0,02146,Payne Stewart,14,8
23,0,01042,Paul Azinger,13,6
23,0,01142,Bart Bryant,13,10
23,0,01143,Brad Bryant,13,12
23,0,01162,Rex Caldwell,13,3
23,0,01203,Russ Cochran,13,10
23,0,01219,John Cook,13,9
23,0,01313,Steve Elkington,13,5
23,0,01390,Buddy Gardner,13,2
23,0,01553,John Huston,13,10
23,0,01569,Peter Jacobsen,13,7
23,0,01666,Bernhard Langer,13,4
23,0,10860,Justin Leonard,13,13
23,0,01783,Mark McCumber,13,6
23,0,01935,Calvin Peete,13,0
23,0,01938,David Peoples,13,4
23,0,01971,Dillard Pruitt,13,13
23,0,01996,Mike Reid,13,7
23,0,02033,Dave Rummells,13,3
23,0,02090,Tom Sieckmann,13,0
23,0,02094,Tony Sills,13,5
23,0,02159,Curtis Strange,13,6
23,0,02167,Mike Sullivan,13,4
45,0,01060,Dave Barr,12,8
45,0,01093,Ronnie Black,12,7
45,0,01132,Mark Brooks,12,7
45,0,06124,Patrick Burke,12,9
45,0,01305,Danny Edwards,12,1
45,0,01306,David Edwards,12,12
45,0,01329,Brad Faxon,12,5
45,0,01331,Rick Fehr,12,6
45,0,01457,Jay Haas,12,7
45,0,01641,Gary Koch,12,0
45,0,06012,Greg Kraft,12,8
45,0,01797,Rocco Mediate,12,3
45,0,01837,Gil Morgan,12,9
45,0,02049,Gene Sauers,12,4
45,0,02170,Hal Sutton,12,7
45,0,02186,Brian Tennyson,12,0
45,0,02223,Bob Tway,12,8
45,0,02245,Grant Waite,12,12
45,0,02246,Duffy Waldorf,12,12
45,0,02294,Willie Wood,12,4
45,0,02321,Fuzzy Zoeller,12,8
66,0,01072,Chip Beck,11,5
66,0,01150,George Burns,11,2
66,0,01175,Jim Carter,11,4
66,0,01355,Raymond Floyd,11,6
66,0,01378,David Frost,11,6
66,0,01677,Tom Lehman,11,9
66,0,01690,Bruce Lietzke,11,5
66,0,01725,John Mahaffey,11,5
66,0,01858,Tommy Nakajima,11,0
66,0,01891,David Ogrin,11,7
66,0,01960,Don Pooley,11,4
66,0,01968,Nick Price,11,10
66,0,01975,Tom Purtzer,11,7
66,0,02008,Lee Rinker,11,11
66,0,02023,Clarence Rose,11,3
66,0,02098,Jim Simons,11,0
66,0,02100,Tim Simpson,11,4
66,0,02201,Jim Thorpe,11,4
66,0,02322,Richard Zokol,11,2
85,0,06197,Michael Allen,10,4
85,0,01096,Phil Blackmar,10,8
85,0,07569,Mark Carnevale,10,2
85,0,01201,Lennie Clements,10,10
85,0,06034,Marco Dawson,10,8
85,0,01282,Trevor Dodds,10,1
85,0,01320,Bob Estes,10,7
85,0,10809,Jim Furyk,10,8
85,0,01414,Bob Gilder,10,6
85,0,01418,Bill Glasson,10,8
85,0,01443,Hubert Green,10,2
85,0,06284,Jim Hallet,10,1
85,0,06575,Dudley Hart,10,9
85,0,01510,Nolan Henke,10,6
85,0,01549,Mike Hulbert,10,10
85,0,01577,Lee Janzen,10,6
85,0,01599,Steve Jones,10,10
85,0,01639,Kenny Knox,10,2
85,0,01706,Davis Love III,10,9
85,0,01715,Mark Lye,10,1
85,0,01810,Phil Mickelson,10,7
85,0,01823,Larry Mize,10,7
85,0,01864,Larry Nelson,10,8
85,0,01876,Greg Norman,10,5
85,0,01943,Chris Perry,10,6
85,0,02111,Mike Smith,10,10
85,0,02118,J.C. Snead,10,0
85,0,06527,Steve Stricker,10,6
85,0,02190,Doug Tewell,10,7
85,0,02206,David Toms,10,0
85,0,02225,Howard Twitty,10,5
85,0,02241,Bobby Wadkins,10,6
85,0,02242,Lanny Wadkins,10,2
85,0,06589,Jeff Woodland,10,2
119,0,01006,John Adams,9,9
119,0,01024,Billy Andrade,9,4
119,0,01035,Tommy Armour III,9,9
119,0,01068,Andy Bean,9,3
119,0,01129,Bill Britton,9,4
119,0,01161,Mark Calcavecchia,9,7
119,0,08931,Glen Day,9,9
119,0,01261,Jay Delsing,9,6
119,0,01307,Joel Edwards,9,5
119,0,06522,Ernie Els,9,9
119,0,01330,David Feherty,9,3
119,0,01334,Keith Fergus,9,7
119,0,01361,Dan Forsman,9,7
119,0,01381,Fred Funk,9,8
119,0,01385,Jim Gallagher Jr.,9,8
119,0,01388,Robert Gamez,9,7
119,0,01408,Kelly Gibson,9,6
119,0,06643,Paul Goydos,9,5
119,0,06044,Scott Gump,9,6
119,0,01495,Morris Hatalsky,9,3
119,0,01499,Mark Hayes,9,4
119,0,01559,Hale Irwin,9,4
119,0,01701,Bob Lohr,9,7
119,0,01707,Steve Lowery,9,6
119,0,01717,Sandy Lyle,9,3
119,0,01766,Billy Mayfair,9,7
119,0,02067,Ted Schulz,9,2
119,0,02131,Mike Springer,9,3
119,0,02160,Ron Streck,9,0
119,0,02230,Stan Utley,9,0
119,0,02239,Scott Verplank,9,9
119,0,02256,Tom Watson,9,4
119,0,02279,Mark Wiebe,9,3
119,0,02303,Robert Wrenn,9,1
153,0,01014,Fulton Allem,8,3
153,0,01040,Emlyn Aubrey,8,7
153,0,01049,Ian Baker-Finch,8,1
153,0,01135,Ken Brown,8,0
153,0,01139,Olin Browne,8,0
153,0,06118,Greg Bruckner,8,0
153,0,01156,Curt Byrum,8,6
153,0,01157,Tom Byrum,8,7
153,0,01185,Brandel Chamblee,8,7
153,0,01192,T.C. Chen,8,0
153,0,01196,Brian Claar,8,4
153,0,01197,Bobby Clampett,8,2
153,0,01200,Keith Clearwater,8,4
153,0,01235,Ben Crenshaw,8,5
153,0,06251,Chris DiMarco,8,4
153,0,01284,Mike Donald,8,3
153,0,01353,Bruce Fleisher,8,8
153,0,01435,Wayne Grady,8,3
153,0,01468,Gary Hallberg,8,4
153,0,08537,J.P. Hayes,8,6
153,0,01560,David Ishii,8,4
153,0,01607,Brian Kamm,8,8
153,0,06128,Steve Lamontagne,8,1
153,0,01682,Wayne Levi,8,4
153,0,01748,Doug Martin,8,4
153,0,01755,Dick Mast,8,3
153,0,01815,Johnny Miller,8,2
153,0,01835,Tommy Moore,8,0
153,0,01846,Jodie Mudd,8,2
153,0,01869,Jack Nicklaus,8,4
153,0,01890,Brett Ogle,8,8
153,0,01905,Joe Ozaki,8,8
153,0,01945,Kenny Perry,8,8
153,0,01946,Peter Persons,8,0
153,0,01998,Jack Renner,8,1
153,0,02007,Larry Rinker,8,2
153,0,06567,Vijay Singh,8,7
153,0,02185,Lance Ten Broeck,8,1
153,0,06613,Tommy Tolles,8,8
153,0,02213,Lee Trevino,8,0
153,0,02218,Ted Tryba,8,5
153,0,02244,Fred Wadsworth,8,0
153,0,02267,D.A. Weibring,8,5
196,0,06006,JC Anderson,7,1
196,0,01051,Seve Ballesteros,7,2
196,0,01081,Bill Bergin,7,0
196,0,01127,Danny Briggs,7,7
196,0,01133,Billy Ray Brown,7,3
196,0,01151,Clark Burroughs,7,2
196,0,01266,Clark Dennis,7,7
196,0,01288,Ed Dougherty,7,5
196,0,09011,David Duval,7,7
196,0,01310,Dave Eichelberger,7,1
196,0,01323,Brad Fabel,7,0
196,0,01326,Nick Faldo,7,7
196,0,06058,John Flannery,7,0
196,0,01374,Robin Freeman,7,5
196,0,01436,David Graham,7,1
196,0,01458,Jerry Haas,7,5
196,0,01522,Lon Hinkle,7,0
196,0,01533,P.H. Horgan III,7,1
196,0,01550,Ed Humenik,7,7
196,0,01556,Joe Inman,7,0
196,0,01557,John Inman,7,1
196,0,01571,Barry Jaeckel,7,1
196,0,06315,Pete Jordan,7,6
196,0,01619,Skip Kendall,7,7
196,0,01648,Billy Kratzert,7,1
196,0,06332,Neal Lancaster,7,5
196,0,10585,Scott McCarron,7,7
196,0,06090,Jim McGovern,7,7
196,0,01799,Steve Melnyk,7,0
196,0,01877,Tim Norris,7,0
196,0,01927,Dennis Paulson,7,6
196,0,01941,Tom Pernice Jr.,7,0
196,0,01964,Greg Powers,7,0
196,0,01984,Sam Randolph,7,3
196,0,02015,Chi Chi Rodriguez,7,0
196,0,02041,Bill Sander,7,0
196,0,02095,Larry Silveira,7,0
196,0,08375,Paul Stankowski,7,5
196,0,07101,Dave Stockton Jr.,7,7
196,0,02224,Greg Twiggs,7,5
196,0,02292,Bob Wolcott,7,0
196,0,06791,Mark Wurtz,7,7
196,0,02313,Bruce Zabriski,7,1
239,0,20051,Joe Acosta Jr.,6,6
239,0,06142,Mitch Adcock,6,0
239,0,01030,Isao Aoki,6,0
239,0,07867,Woody Austin,6,6
239,0,06204,Jeff Barlow,6,0
239,0,06086,Russell Beiersdorf,6,0
239,0,01095,Woody Blackburn,6,0
239,0,01116,Michael Bradley,6,6
239,0,01154,Bill Buttner,6,0
239,0,01205,Jim Colbert,6,0
239,0,01214,Frank Conner,6,1
239,0,01239,Michael Cunning,6,0
239,0,01249,John Daly,6,3
239,0,01268,Jim Dent,6,0
239,0,01278,Andy Dillard,6,0
239,0,01363,John Fought,6,0
239,0,01412,Gibby Gilbert,6,0
239,0,01425,Ernie Gonzalez,6,2
239,0,06088,Steve Gotsche,6,6
239,0,01469,Dan Halldorson,6,0
239,0,01501,Vance Heafner,6,0
239,0,08337,Mike Heinen,6,6
239,0,06617,Brian Henninger,6,6
239,0,06641,Jeff Leonard,6,6
239,0,01703,Lyn Lott,6,0
239,0,01713,David Lundstrom,6,0
239,0,01779,Gary McCord,6,3
239,0,01790,Pat McGowan,6,0
239,0,01824,Yoshinori Mizumaki,6,5
239,0,07235,John Morse,6,5
239,0,01851,Bob Murphy,6,0
239,0,06140,Sean Murphy,6,3
239,0,01861,Jim Nelford,6,1
239,0,01878,Andy North,6,1
239,0,01884,Mac O'Grady,6,1
239,0,01897,Peter Oosterhuis,6,0
239,0,01920,Craig Parry,6,5
239,0,01949,Mark Pfeil,6,1
239,0,01979,Sammy Rachels,6,0
239,0,01992,Don Reese,6,6
239,0,01994,Victor Regalado,6,0
239,0,06657,Steve Rintoul,6,5
239,0,06136,Mike Schuchart,6,0
239,0,06409,Brad Sherfy,6,6
239,0,02180,Harry Taylor,6,4
239,0,06048,Dicky Thompson,6,4
239,0,02195,Leonard Thompson,6,2
239,0,02217,Dennis Trixler,6,0
239,0,02226,Tray Tyner,6,6
239,0,02255,Denis Watson,6,0
239,0,06577,John Wilson,6,3
239,0,02298,Jim Woodward,6,0
291,0,01057,Miller Barber,5,0
291,0,06010,Brad Bell,5,0
291,0,01078,Jim Benepe,5,0
291,0,06214,Guy Boros,5,5
291,0,01114,Bob Boyd,5,1
291,0,06809,Bob Burns,5,5
291,0,01158,George Cadle,5,0
291,0,20229,Stewart Cink,5,5
291,0,01206,Bobby Cole,5,0
291,0,10195,Tim Conley,5,0
291,0,01242,Rod Curl,5,0
291,0,01275,Terry Diehl,5,0
291,0,01303,Bob Eastwood,5,0
291,0,06599,John Elliott,5,0
291,0,01342,Forrest Fezler,5,1
291,0,01376,Bob Friend,5,0
291,0,01401,Al Geiberger,5,0
291,0,06566,Jaime Gomez,5,0
291,0,01441,Thomas Gray,5,0
291,0,01477,Phillip Hancock,5,0
291,0,01489,Steve Hart,5,2
291,0,01513,Denny Hepler,5,0
291,0,01578,Tom Jenkins,5,1
291,0,10207,Jimmy Johnston,5,0
291,0,01610,Yoshinori Kaneko,5,5
291,0,01614,Jack Kay Jr.,5,0
291,0,20094,Jonathan Kaye,5,5
291,0,01659,Massy Kuramoto,5,1
291,0,01662,Greg Ladehoff,5,0
291,0,01685,J.L. Lewis,5,5
291,0,01782,Mike McCullough,5,1
291,0,01796,Mark McNulty,5,1
291,0,08635,Colin Montgomerie,5,5
291,0,10823,Kiyoshi Murota,5,1
291,0,01925,Jerry Pate,5,4
291,0,06386,Bill Porter,5,5
291,0,08553,Lee Porter,5,0
291,0,10213,Dicky Pride,5,4
291,0,08759,Tad Rhyan,5,0
291,0,02016,Bill Rogers,5,0
291,0,10215,Charlie Rymer,5,5
291,0,02064,John Schroeder,5,5
291,0,02083,Tom Shaw,5,0
291,0,02108,Ivan Smith,5,0
