RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY
1,0,08793,Tiger Woods,$118704468
2,0,01810,Phil Mickelson,$90613345
3,0,06567,Vijay Singh,$71216128
4,0,10809,Jim Furyk,$71070547
5,0,30925,Dustin Johnson,$61755908
6,0,22405,Justin Rose,$53487409
7,0,24502,Adam Scott,$53170434
8,0,23108,Matt Kuchar,$50002667
9,0,21209,Sergio Garcia,$49879561
10,0,06522,Ernie Els,$49320727
11,0,28237,Rory McIlroy,$48719760
12,0,28089,Jason Day,$45769494
13,0,24024,Zach Johnson,$45119172
14,0,01706,Davis Love III,$44909170
15,0,06527,Steve Stricker,$44083461
16,0,25804,Bubba Watson,$44000426
17,0,02206,David Toms,$41901709
18,0,34046,Jordan Spieth,$40142264
19,0,21961,Charles Howell III,$38680494
20,0,32102,Rickie Fowler,$37953268
21,0,27649,Brandt Snedeker,$37924600
22,0,20229,Stewart Cink,$37670521
23,0,23983,Luke Donald,$36230147
24,0,29221,Webb Simpson,$35315639
25,0,10860,Justin Leonard,$33884793
26,0,23621,Rory Sabbatini,$33743388
27,0,24357,K.J. Choi,$32500838
28,0,01945,Kenny Perry,$32123130
29,0,21528,Henrik Stenson,$31406590
30,0,20157,Retief Goosen,$31294708
31,0,24781,Hunter Mahan,$30727858
32,0,26596,Ryan Moore,$30486827
33,0,22046,Geoff Ogilvy,$30453426
34,0,36689,Brooks Koepka,$30342808
35,0,25396,Kevin Na,$30243741
36,0,33448,Justin Thomas,$30204631
37,0,24924,Bill Haas,$30082093
38,0,25364,Paul Casey,$29881171
39,0,20098,Stuart Appleby,$29828521
40,0,08075,Jerry Kelly,$28962248
41,0,10423,Mike Weir,$27977076
42,0,12716,Charley Hoffman,$27947585
43,0,02239,Scott Verplank,$27500225
44,0,10885,Robert Allenby,$27492076
45,0,27095,Nick Watney,$27283022
46,0,34360,Patrick Reed,$27235993
47,0,26851,Marc Leishman,$26984466
48,0,25686,Jason Dufner,$26852009
49,0,12510,Chad Campbell,$26620487
50,0,23320,Ryan Palmer,$26079798
51,0,32839,Hideki Matsuyama,$25883708
52,0,31323,Gary Woodland,$25685424
53,0,24361,Pat Perez,$25546440
54,0,25632,Jimmy Walker,$25474253
55,0,27141,J.B. Holmes,$25195838
56,0,24138,Ian Poulter,$24996734
57,0,20766,Padraig Harrington,$24946070
58,0,33141,Keegan Bradley,$24512511
59,0,01161,Mark Calcavecchia,$24216436
60,0,23135,Tim Clark,$23942321
