RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF HOLES
1,0,21209,Sergio Garcia,7
1,0,22892,Jason Gore,7
1,0,27120,Troy Matteson,7
1,0,27214,Kevin Streelman,7
5,0,22371,Aaron Baddeley,6
5,0,24357,K.J. Choi,6
5,0,23638,Brendon de Jonge,6
5,0,29420,Billy Horschel,6
5,0,23108,Matt Kuchar,6
5,0,01810,Phil Mickelson,6
5,0,23320,Ryan Palmer,6
5,0,26679,Kevin Stadler,6
5,0,31560,Brian Stuard,6
5,0,25834,Daniel Summerhays,6
5,0,02206,David Toms,6
5,0,23623,Bo Van Pelt,6
17,0,25936,Alex Aragon,5
17,0,29479,Scott Brown,5
17,0,20593,Greg Chalmers,5
17,0,32366,Kevin Chappell,5
17,0,23135,Tim Clark,5
17,0,24494,Erik Compton,5
17,0,28307,Matt Every,5
17,0,19846,Brian Gay,5
17,0,29720,Andres Gonzales,5
17,0,34563,Chesson Hadley,5
17,0,32448,James Hahn,5
17,0,27644,Brian Harman,5
17,0,23353,J.J. Henry,5
17,0,12716,Charley Hoffman,5
17,0,33461,Morgan Hoffmann,5
17,0,30852,Ryo Ishikawa,5
17,0,30925,Dustin Johnson,5
17,0,24024,Zach Johnson,5
17,0,30926,Chris Kirk,5
17,0,33122,Russell Knox,5
17,0,27936,Martin Laird,5
17,0,29926,Danny Lee,5
17,0,26851,Marc Leishman,5
17,0,24748,WC Liang,5
17,0,35300,Andrew Loupe,5
17,0,24912,Will MacKenzie,5
17,0,24781,Hunter Mahan,5
17,0,28237,Rory McIlroy,5
17,0,24490,George McNeill,5
17,0,33968,Thorbjørn Olesen,5
17,0,24361,Pat Perez,5
17,0,25240,D.A. Points,5
17,0,24138,Ian Poulter,5
17,0,34360,Patrick Reed,5
17,0,31193,Jim Renner,5
17,0,23621,Rory Sabbatini,5
17,0,27963,Chris Stroud,5
17,0,29425,Andrew Svoboda,5
17,0,34264,Hudson Swafford,5
17,0,25804,Bubba Watson,5
17,0,34265,Will Wilcox,5
17,0,25349,Tim Wilkinson,5
17,0,22000,Chris Wood,5
60,0,10885,Robert Allenby,4
60,0,23540,Jason Allred,4
60,0,31289,Benjamín Alvarado,4
60,0,30978,Kiradech Aphibarnrat,4
60,0,20098,Stuart Appleby,4
60,0,28259,Sangmoon Bae,4
60,0,20498,Briny Baird,4
60,0,24846,Ricky Barnes,4
60,0,32334,Charlie Beljan,4
60,0,27895,Jonas Blixt,4
60,0,24507,Jason Bohn,4
60,0,33141,Keegan Bradley,4
60,0,20848,Ángel Cabrera,4
60,0,25364,Paul Casey,4
60,0,32200,Roberto Castro,4
60,0,20850,Daniel Chopra,4
60,0,20229,Stewart Cink,4
60,0,19825,Darren Clarke,4
60,0,25720,Chad Collins,4
60,0,23541,Ben Crane,4
60,0,22621,Ben Curtis,4
60,0,28089,Jason Day,4
60,0,27436,Graham DeLaet,4
60,0,23983,Luke Donald,4
60,0,25369,Jamie Donaldson,4
60,0,28339,Victor Dubuisson,4
60,0,25686,Jason Dufner,4
60,0,20104,Ken Duke,4
60,0,46567,Paul Dunne,4
60,0,06621,Joe Durant,4
60,0,06522,Ernie Els,4
60,0,34099,Harris English,4
60,0,37273,Derek Ernst,4
60,0,25191,Gonzalo Fernandez-Castaño,4
60,0,28500,Martin Flores,4
60,0,35840,Kevin Foley,4
60,0,21805,Harrison Frazar,4
60,0,29740,Brad Fritsch,4
60,0,10809,Jim Furyk,4
60,0,30750,Tommy Gainey,4
60,0,20376,Stephen Gallacher,4
60,0,29535,Brice Garnett,4
60,0,24358,Robert Garrigus,4
60,0,25900,Lucas Glover,4
60,0,28679,Fabián Gómez,4
60,0,06643,Paul Goydos,4
60,0,35539,Luke Guthrie,4
60,0,22792,Peter Hanson,4
60,0,26758,David Hearn,4
60,0,34098,Russell Henley,4
60,0,12782,Tim Herron,4
60,0,25444,Justin Hicks,4
60,0,27141,J.B. Holmes,4
60,0,39977,Max Homa,4
60,0,21961,Charles Howell III,4
60,0,34174,John Huh,4
60,0,39974,Steven Ihm,4
60,0,24956,Mikko Ilonen,4
60,0,21731,Freddie Jacobson,4
60,0,26300,Matt Jones,4
60,0,27929,Shiv Kapur,4
60,0,19970,Robert Karlsson,4
60,0,27408,Martin Kaymer,4
60,0,08075,Jerry Kelly,4
60,0,36689,Brooks Koepka,4
60,0,30944,Jason Kokrak,4
60,0,34261,Scott Langley,4
60,0,35139,Richard Lee,4
60,0,27466,Spencer Levin,4
60,0,11032,Frank Lickliter II,4
60,0,34409,David Lingmerth,4
60,0,01706,Davis Love III,4
60,0,34466,Peter Malnati,4
60,0,33199,Matteo Manassero,4
60,0,33413,Ben Martin,4
60,0,32839,Hideki Matsuyama,4
60,0,10585,Scott McCarron,4
60,0,31202,William McGirt,4
60,0,27933,John Merrick,4
60,0,23814,Edoardo Molinari,4
60,0,26596,Ryan Moore,4
60,0,25396,Kevin Na,4
60,0,29289,S.Y. Noh,4
60,0,27119,Koumei Oda,4
60,0,22046,Geoff Ogilvy,4
60,0,26329,Louis Oosthuizen,4
60,0,28475,Jeff Overton,4
60,0,35541,John Peterson,4
60,0,01948,Tim Petrovic,4
60,0,25818,Scott Piercy,4
60,0,27556,Ted Potter Jr.,4
60,0,30946,Alex Prugh,4
60,0,28486,Michael Putnam,4
60,0,23497,Tag Ridings,4
60,0,35732,Wes Roach,4
60,0,22913,John Rollins,4
60,0,25562,Andres Romero,4
60,0,22405,Justin Rose,4
60,0,26331,Charl Schwartzel,4
60,0,24502,Adam Scott,4
60,0,20645,John Senden,4
