"Year","Index","Category","Subcategory","StatId","StatTitle","LocalPath"
"2015","16","OFF_TEE","Distance (All Drives)","456","Driving Pct. 260-280 (Measured)","data/2015/off_tee/distance_(all_drives)/driving_pct._260-280_(measured).csv"
"2015","17","OFF_TEE","Distance (All Drives)","457","Driving Pct. 240-260 (Measured)","data/2015/off_tee/distance_(all_drives)/driving_pct._240-260_(measured).csv"
"2015","18","OFF_TEE","Distance (All Drives)","458","Driving Pct. <= 240 (Measured)","data/2015/off_tee/distance_(all_drives)/driving_pct._less-than=_240_(measured).csv"
"2015","19","OFF_TEE","Distance (All Drives)","317","Driving Distance - All Drives","data/2015/off_tee/distance_(all_drives)/driving_distance_all_drives.csv"
"2015","20","OFF_TEE","Distance (All Drives)","02433","Driving Pct. 320+ (All Drives)","data/2015/off_tee/distance_(all_drives)/driving_pct._320+_(all_drives).csv"
"2015","21","OFF_TEE","Distance (All Drives)","02432","Driving Pct. 300-320 (All Drives)","data/2015/off_tee/distance_(all_drives)/driving_pct._300-320_(all_drives).csv"
"2015","22","OFF_TEE","Distance (All Drives)","214","Driving Pct. 300+ (All Drives)","data/2015/off_tee/distance_(all_drives)/driving_pct._300+_(all_drives).csv"
"2015","23","OFF_TEE","Distance (All Drives)","215","Driving Pct. 280-300 (All Drives)","data/2015/off_tee/distance_(all_drives)/driving_pct._280-300_(all_drives).csv"
"2015","24","OFF_TEE","Distance (All Drives)","216","Driving Pct. 260-280 (All Drives)","data/2015/off_tee/distance_(all_drives)/driving_pct._260-280_(all_drives).csv"
"2015","25","OFF_TEE","Distance (All Drives)","217","Driving Pct. 240-260 (All Drives)","data/2015/off_tee/distance_(all_drives)/driving_pct._240-260_(all_drives).csv"
"2015","26","OFF_TEE","Distance (All Drives)","218","Driving Pct. <= 240 (All Drives)","data/2015/off_tee/distance_(all_drives)/driving_pct._less-than=_240_(all_drives).csv"
"2015","27","OFF_TEE","Distance (All Drives)","02341","Percentage of Yardage covered by Tee Shots","data/2015/off_tee/distance_(all_drives)/percentage_of_yardage_covered_by_tee_shots.csv"
"2015","28","OFF_TEE","Distance (All Drives)","02342","Percentage of Yardage covered by Tee Shots - Par 4's","data/2015/off_tee/distance_(all_drives)/percentage_of_yardage_covered_by_tee_shots_par_4's.csv"
"2015","29","OFF_TEE","Distance (All Drives)","02343","Percentage of Yardage covered by Tee Shots - Par 5's","data/2015/off_tee/distance_(all_drives)/percentage_of_yardage_covered_by_tee_shots_par_5's.csv"
"2015","30","OFF_TEE","Distance (Measured Drives)","101","Driving Distance","data/2015/off_tee/distance_(all_drives)/driving_distance.csv"
"2015","31","OFF_TEE","Distance (Measured Drives)","496","Driving Pct. 320+ (Measured)","data/2015/off_tee/distance_(all_drives)/driving_pct._320+_(measured).csv"
"2015","32","OFF_TEE","Distance (Measured Drives)","495","Driving Pct. 300-320 (Measured)","data/2015/off_tee/distance_(all_drives)/driving_pct._300-320_(measured).csv"
"2015","33","OFF_TEE","Distance (Measured Drives)","454","Driving Pct. 300+ (Measured)","data/2015/off_tee/distance_(all_drives)/driving_pct._300+_(measured).csv"
"2015","34","OFF_TEE","Distance (Measured Drives)","455","Driving Pct. 280-300 (Measured)","data/2015/off_tee/distance_(all_drives)/driving_pct._280-300_(measured).csv"
"2015","35","OFF_TEE","Distance (Measured Drives)","456","Driving Pct. 260-280 (Measured)","data/2015/off_tee/distance_(all_drives)/driving_pct._260-280_(measured).csv"
"2015","36","OFF_TEE","Distance (Measured Drives)","457","Driving Pct. 240-260 (Measured)","data/2015/off_tee/distance_(all_drives)/driving_pct._240-260_(measured).csv"
"2015","37","OFF_TEE","Distance (Measured Drives)","458","Driving Pct. <= 240 (Measured)","data/2015/off_tee/distance_(all_drives)/driving_pct._less-than=_240_(measured).csv"
"2015","38","OFF_TEE","Accuracy","102","Driving Accuracy Percentage","data/2015/off_tee/accuracy/driving_accuracy_percentage.csv"
"2015","39","OFF_TEE","Accuracy","02435","Rough Tendency","data/2015/off_tee/accuracy/rough_tendency.csv"
"2015","40","OFF_TEE","Accuracy","459","Left Rough Tendency","data/2015/off_tee/accuracy/left_rough_tendency.csv"
"2015","41","OFF_TEE","Accuracy","460","Right Rough Tendency","data/2015/off_tee/accuracy/right_rough_tendency.csv"
"2015","42","OFF_TEE","Accuracy","080","Right Rough Tendency (RTP Score)","data/2015/off_tee/accuracy/right_rough_tendency_(rtp_score).csv"
"2015","43","OFF_TEE","Accuracy","081","Left Rough Tendency (RTP Score)","data/2015/off_tee/accuracy/left_rough_tendency_(rtp_score).csv"
"2015","44","OFF_TEE","Accuracy","01008","Fairway Bunker Tendency","data/2015/off_tee/accuracy/fairway_bunker_tendency.csv"
"2015","45","OFF_TEE","Accuracy","461","Missed Fairway Percent - Other","data/2015/off_tee/accuracy/missed_fairway_percent_other.csv"
"2015","46","OFF_TEE","Accuracy","213","Hit Fairway Percentage","data/2015/off_tee/accuracy/hit_fairway_percentage.csv"
"2015","47","OFF_TEE","Accuracy","02420","Distance from Edge of Fairway","data/2015/off_tee/accuracy/distance_from_edge_of_fairway.csv"
"2015","48","OFF_TEE","Accuracy","02421","Distance from Center of Fairway","data/2015/off_tee/accuracy/distance_from_center_of_fairway.csv"
"2015","49","OFF_TEE","Accuracy","02422","Left Tendency","data/2015/off_tee/accuracy/left_tendency.csv"
"2015","50","OFF_TEE","Accuracy","02423","Right Tendency","data/2015/off_tee/accuracy/right_tendency.csv"
"2015","51","OFF_TEE","Accuracy","02438","Good Drive Percentage","data/2015/off_tee/accuracy/good_drive_percentage.csv"
"2015","52","OFF_TEE","Radar","02401","Club Head Speed","data/2015/off_tee/radar/club_head_speed.csv"
"2015","53","OFF_TEE","Radar","02402","Ball Speed","data/2015/off_tee/radar/ball_speed.csv"
"2015","54","OFF_TEE","Radar","02403","Smash Factor","data/2015/off_tee/radar/smash_factor.csv"
"2015","55","OFF_TEE","Radar","02404","Launch Angle","data/2015/off_tee/radar/launch_angle.csv"
"2015","56","OFF_TEE","Radar","02405","Spin Rate","data/2015/off_tee/radar/spin_rate.csv"
"2015","57","OFF_TEE","Radar","02406","Distance to Apex","data/2015/off_tee/radar/distance_to_apex.csv"
"2015","58","OFF_TEE","Radar","02407","Apex Height","data/2015/off_tee/radar/apex_height.csv"
"2015","59","OFF_TEE","Radar","02408","Hang Time","data/2015/off_tee/radar/hang_time.csv"
"2015","60","OFF_TEE","Radar","02409","Carry Distance","data/2015/off_tee/radar/carry_distance.csv"
"2015","61","OFF_TEE","Radar","02410","Carry Efficiency","data/2015/off_tee/radar/carry_efficiency.csv"
"2015","62","OFF_TEE","Radar","02411","Total Distance Efficiency","data/2015/off_tee/radar/total_distance_efficiency.csv"
"2015","63","OFF_TEE","Radar","02412","Total Driving Efficiency","data/2015/off_tee/radar/total_driving_efficiency.csv"
"2015","64","OFF_TEE","Scoring","080","Right Rough Tendency (RTP Score)","data/2015/off_tee/accuracy/right_rough_tendency_(rtp_score).csv"
"2015","65","OFF_TEE","Scoring","081","Left Rough Tendency (RTP Score)","data/2015/off_tee/accuracy/left_rough_tendency_(rtp_score).csv"
"2015","66","APPROACH_GREEN","Strokes Gained - SG","02568","SG: Approach the Green","data/2015/strokes_gained/strokes_gained/sg_approach_the_green.csv"
"2015","67","APPROACH_GREEN","Greens in Regulation","103","Greens in Regulation Percentage","data/2015/approach_green/greens_in_regulation/greens_in_regulation_percentage.csv"
"2015","68","APPROACH_GREEN","Greens in Regulation","02437","Greens or Fringe in Regulation","data/2015/approach_green/greens_in_regulation/greens_or_fringe_in_regulation.csv"
"2015","69","APPROACH_GREEN","Greens in Regulation","326","GIR Percentage - 200+ yards","data/2015/approach_green/greens_in_regulation/gir_percentage_200+_yards.csv"
"2015","70","APPROACH_GREEN","Greens in Regulation","327","GIR Percentage - 175-200 yards","data/2015/approach_green/greens_in_regulation/gir_percentage_175-200_yards.csv"
"2015","71","APPROACH_GREEN","Greens in Regulation","328","GIR Percentage - 150-175 yards","data/2015/approach_green/greens_in_regulation/gir_percentage_150-175_yards.csv"
"2015","72","APPROACH_GREEN","Greens in Regulation","329","GIR Percentage - 125-150 yards","data/2015/approach_green/greens_in_regulation/gir_percentage_125-150_yards.csv"
"2015","73","APPROACH_GREEN","Greens in Regulation","330","GIR Percentage - < 125 yards","data/2015/approach_green/greens_in_regulation/gir_percentage_less-than_125_yards.csv"
"2015","74","APPROACH_GREEN","Greens in Regulation","077","GIR Percentage - 100-125 yards","data/2015/approach_green/greens_in_regulation/gir_percentage_100-125_yards.csv"
"2015","75","APPROACH_GREEN","Greens in Regulation","02332","GIR Percentage - 100+ yards","data/2015/approach_green/greens_in_regulation/gir_percentage_100+_yards.csv"
"2015","76","APPROACH_GREEN","Greens in Regulation","02330","GIR Percentage - < 100 yards","data/2015/approach_green/greens_in_regulation/gir_percentage_less-than_100_yards.csv"
"2015","77","APPROACH_GREEN","Greens in Regulation","078","GIR Percentage - 75-100 yards","data/2015/approach_green/greens_in_regulation/gir_percentage_75-100_yards.csv"
"2015","78","APPROACH_GREEN","Greens in Regulation","079","GIR Percentage - < 75 yards","data/2015/approach_green/greens_in_regulation/gir_percentage_less-than_75_yards.csv"
"2015","79","APPROACH_GREEN","Greens in Regulation","190","GIR Percentage from Fairway","data/2015/approach_green/greens_in_regulation/gir_percentage_from_fairway.csv"
"2015","80","APPROACH_GREEN","Greens in Regulation","02434","GIR Pct. - Fairway Bunker","data/2015/approach_green/greens_in_regulation/gir_pct._fairway_bunker.csv"
"2015","81","APPROACH_GREEN","Greens in Regulation","199","GIR Percentage from Other than Fairway","data/2015/approach_green/greens_in_regulation/gir_percentage_from_other_than_fairway.csv"
"2015","82","APPROACH_GREEN","Accuracy from Fairway","331","Proximity to Hole","data/2015/approach_green/accuracy_from_fairway/proximity_to_hole.csv"
"2015","83","APPROACH_GREEN","Accuracy from Fairway","02361","Approaches from > 275 yards","data/2015/approach_green/accuracy_from_fairway/approaches_from_greater-than_275_yards.csv"
"2015","84","APPROACH_GREEN","Accuracy from Fairway","02360","Approaches from 250-275 yards","data/2015/approach_green/accuracy_from_fairway/approaches_from_250-275_yards.csv"
"2015","85","APPROACH_GREEN","Accuracy from Fairway","02359","Approaches from 225-250 yards","data/2015/approach_green/accuracy_from_fairway/approaches_from_225-250_yards.csv"
"2015","86","APPROACH_GREEN","Accuracy from Fairway","02358","Approaches from 200-225 yards","data/2015/approach_green/accuracy_from_fairway/approaches_from_200-225_yards.csv"
"2015","87","APPROACH_GREEN","Accuracy from Fairway","336","Approaches from > 200 yards","data/2015/approach_green/accuracy_from_fairway/approaches_from_greater-than_200_yards.csv"
"2015","88","APPROACH_GREEN","Accuracy from Fairway","337","Approaches from 175-200 yards","data/2015/approach_green/accuracy_from_fairway/approaches_from_175-200_yards.csv"
"2015","89","APPROACH_GREEN","Accuracy from Fairway","338","Approaches from 150-175 yards","data/2015/approach_green/accuracy_from_fairway/approaches_from_150-175_yards.csv"
"2015","90","APPROACH_GREEN","Accuracy from Fairway","339","Approaches from 125-150 yards","data/2015/approach_green/accuracy_from_fairway/approaches_from_125-150_yards.csv"
"2015","91","APPROACH_GREEN","Accuracy from Fairway","340","Approaches from 50-125 yards","data/2015/approach_green/accuracy_from_fairway/approaches_from_50-125_yards.csv"
"2015","92","APPROACH_GREEN","Accuracy from Fairway","074","Approaches from 100-125 yards","data/2015/approach_green/accuracy_from_fairway/approaches_from_100-125_yards.csv"
"2015","93","APPROACH_GREEN","Accuracy from Fairway","075","Approaches from 75-100 yards","data/2015/approach_green/accuracy_from_fairway/approaches_from_75-100_yards.csv"
"2015","94","APPROACH_GREEN","Accuracy from Fairway","076","Approaches from 50-75 yards","data/2015/approach_green/accuracy_from_fairway/approaches_from_50-75_yards.csv"
"2015","95","APPROACH_GREEN","Accuracy from Fairway","02329","Approaches from inside 100 yards","data/2015/approach_green/accuracy_from_fairway/approaches_from_inside_100_yards.csv"
"2015","96","APPROACH_GREEN","Accuracy from Fairway","02331","Approaches from > 100 yards","data/2015/approach_green/accuracy_from_fairway/approaches_from_greater-than_100_yards.csv"
"2015","97","APPROACH_GREEN","Accuracy from Fairway","431","Fairway Proximity","data/2015/approach_green/accuracy_from_fairway/fairway_proximity.csv"
"2015","98","APPROACH_GREEN","Accuracy from Rough","437","Rough Proximity","data/2015/approach_green/accuracy_from_rough/rough_proximity.csv"
"2015","99","APPROACH_GREEN","Accuracy from Rough","432","Left Rough Proximity","data/2015/approach_green/accuracy_from_rough/left_rough_proximity.csv"
"2015","100","APPROACH_GREEN","Accuracy from Rough","433","Right Rough Proximity","data/2015/approach_green/accuracy_from_rough/right_rough_proximity.csv"
"2015","101","APPROACH_GREEN","Accuracy from Rough","02375","Approaches from > 275 yards (Rgh)","data/2015/approach_green/accuracy_from_rough/approaches_from_greater-than_275_yards_(rgh).csv"
"2015","102","APPROACH_GREEN","Accuracy from Rough","02374","Approaches from 250-275 yards (Rgh)","data/2015/approach_green/accuracy_from_rough/approaches_from_250-275_yards_(rgh).csv"
"2015","103","APPROACH_GREEN","Accuracy from Rough","02373","Approaches from 225-250 yards (Rgh)","data/2015/approach_green/accuracy_from_rough/approaches_from_225-250_yards_(rgh).csv"
"2015","104","APPROACH_GREEN","Accuracy from Rough","02372","Approaches from 200-225 yards (Rgh)","data/2015/approach_green/accuracy_from_rough/approaches_from_200-225_yards_(rgh).csv"
"2015","105","APPROACH_GREEN","Accuracy from Rough","02371","Approaches from > 100 yards (Rgh)","data/2015/approach_green/accuracy_from_rough/approaches_from_greater-than_100_yards_(rgh).csv"
"2015","106","APPROACH_GREEN","Accuracy from Rough","02370","Approaches from inside 100 yards (Rgh)","data/2015/approach_green/accuracy_from_rough/approaches_from_inside_100_yards_(rgh).csv"
"2015","107","APPROACH_GREEN","Accuracy from Rough","02369","Approaches from > 200 yards (Rgh)","data/2015/approach_green/accuracy_from_rough/approaches_from_greater-than_200_yards_(rgh).csv"
"2015","108","APPROACH_GREEN","Accuracy from Rough","02368","Approaches from 175-200 yards (Rgh)","data/2015/approach_green/accuracy_from_rough/approaches_from_175-200_yards_(rgh).csv"
"2015","109","APPROACH_GREEN","Accuracy from Rough","02367","Approaches from 150-175 yards (Rgh)","data/2015/approach_green/accuracy_from_rough/approaches_from_150-175_yards_(rgh).csv"
"2015","110","APPROACH_GREEN","Accuracy from Rough","02366","Approaches from 125-150 yards (Rgh)","data/2015/approach_green/accuracy_from_rough/approaches_from_125-150_yards_(rgh).csv"
"2015","111","APPROACH_GREEN","Accuracy from Rough","02365","Approaches from 50-125 yards (Rgh)","data/2015/approach_green/accuracy_from_rough/approaches_from_50-125_yards_(rgh).csv"
"2015","112","APPROACH_GREEN","Accuracy from Rough","02364","Approaches from 100-125 yards (Rgh)","data/2015/approach_green/accuracy_from_rough/approaches_from_100-125_yards_(rgh).csv"
"2015","113","APPROACH_GREEN","Accuracy from Rough","02363","Approaches from 75-100 yards (Rgh)","data/2015/approach_green/accuracy_from_rough/approaches_from_75-100_yards_(rgh).csv"
"2015","114","APPROACH_GREEN","Accuracy from Rough","02362","Approaches from 50-75 yards (Rgh)","data/2015/approach_green/accuracy_from_rough/approaches_from_50-75_yards_(rgh).csv"
"2015","115","APPROACH_GREEN","Scoring","02333","Birdie or Better Percentage - Fairway","data/2015/approach_green/scoring/birdie_or_better_percentage_fairway.csv"
"2015","116","APPROACH_GREEN","Scoring","02334","Birdie or Better Percentage - Left Rough","data/2015/approach_green/scoring/birdie_or_better_percentage_left_rough.csv"
"2015","117","APPROACH_GREEN","Scoring","02335","Birdie or Better Percentage - Right Rough","data/2015/approach_green/scoring/birdie_or_better_percentage_right_rough.csv"
"2015","118","APPROACH_GREEN","Scoring","02336","Birdie or Better Percentage - Rough","data/2015/approach_green/scoring/birdie_or_better_percentage_rough.csv"
"2015","119","APPROACH_GREEN","Scoring","357","Birdie or Better Percentage - 200+ yards","data/2015/approach_green/scoring/birdie_or_better_percentage_200+_yards.csv"
"2015","120","APPROACH_GREEN","Scoring","358","Birdie or Better Percentage - 175-200 yards","data/2015/approach_green/scoring/birdie_or_better_percentage_175-200_yards.csv"
"2015","121","APPROACH_GREEN","Scoring","359","Birdie or Better Percentage - 150-175 yards","data/2015/approach_green/scoring/birdie_or_better_percentage_150-175_yards.csv"
"2015","122","APPROACH_GREEN","Scoring","360","Birdie or Better Percentage - 125-150 yards","data/2015/approach_green/scoring/birdie_or_better_percentage_125-150_yards.csv"
"2015","123","APPROACH_GREEN","Scoring","361","Birdie or Better Percentage - < 125 yards","data/2015/approach_green/scoring/birdie_or_better_percentage_less-than_125_yards.csv"
"2015","124","APPROACH_GREEN","Scoring","02379","Approach > 275 yards (RTP)","data/2015/approach_green/scoring/approach_greater-than_275_yards_(rtp).csv"
"2015","125","APPROACH_GREEN","Scoring","02378","Approach 250-275 yards (RTP)","data/2015/approach_green/scoring/approach_250-275_yards_(rtp).csv"
"2015","126","APPROACH_GREEN","Scoring","02377","Approach 225-250 yards (RTP)","data/2015/approach_green/scoring/approach_225-250_yards_(rtp).csv"
"2015","127","APPROACH_GREEN","Scoring","02376","Approach 200-225 yards (RTP)","data/2015/approach_green/scoring/approach_200-225_yards_(rtp).csv"
"2015","128","APPROACH_GREEN","Scoring","480","Approach > 200 yards (RTP Score)","data/2015/approach_green/scoring/approach_greater-than_200_yards_(rtp_score).csv"
"2015","129","APPROACH_GREEN","Scoring","479","Approach 175-200 yards (RTP Score)","data/2015/approach_green/scoring/approach_175-200_yards_(rtp_score).csv"
"2015","130","APPROACH_GREEN","Scoring","478","Approach 150-175 yards (RTP Score)","data/2015/approach_green/scoring/approach_150-175_yards_(rtp_score).csv"
"2015","131","APPROACH_GREEN","Scoring","473","Approach 125-150 yards (RTP Score)","data/2015/approach_green/scoring/approach_125-150_yards_(rtp_score).csv"
"2015","132","APPROACH_GREEN","Scoring","472","Approach < 125 yards (RTP Score)","data/2015/approach_green/scoring/approach_less-than_125_yards_(rtp_score).csv"
"2015","133","APPROACH_GREEN","Scoring","028","Approach 100-125 yards (RTP Score)","data/2015/approach_green/scoring/approach_100-125_yards_(rtp_score).csv"
"2015","134","APPROACH_GREEN","Scoring","029","Approach 75-100 yards (RTP Score)","data/2015/approach_green/scoring/approach_75-100_yards_(rtp_score).csv"
"2015","135","APPROACH_GREEN","Scoring","030","Approach 50-75 yards (RTP Score)","data/2015/approach_green/scoring/approach_50-75_yards_(rtp_score).csv"
"2015","136","APPROACH_GREEN","Scoring","02380","Approaches 50-75 yards-Rgh (RTP)","data/2015/approach_green/scoring/approaches_50-75_yards-rgh_(rtp).csv"
"2015","137","APPROACH_GREEN","Scoring","02381","Approaches 75-100 yards-Rgh (RTP)","data/2015/approach_green/scoring/approaches_75-100_yards-rgh_(rtp).csv"
"2015","138","APPROACH_GREEN","Scoring","02382","Approaches 100-125 yards-Rgh (RTP)","data/2015/approach_green/scoring/approaches_100-125_yards-rgh_(rtp).csv"
"2015","139","APPROACH_GREEN","Scoring","02383","Approaches 50-125 yards-Rgh (RTP)","data/2015/approach_green/scoring/approaches_50-125_yards-rgh_(rtp).csv"
"2015","140","APPROACH_GREEN","Scoring","02384","Approaches 125-150 yards-Rgh (RTP)","data/2015/approach_green/scoring/approaches_125-150_yards-rgh_(rtp).csv"
"2015","141","APPROACH_GREEN","Scoring","02385","Approaches 150-175 yards-Rgh (RTP)","data/2015/approach_green/scoring/approaches_150-175_yards-rgh_(rtp).csv"
"2015","142","APPROACH_GREEN","Scoring","02386","Approaches 175-200 yards-Rgh (RTP)","data/2015/approach_green/scoring/approaches_175-200_yards-rgh_(rtp).csv"
"2015","143","APPROACH_GREEN","Scoring","02387","Approaches > 200 yards-Rgh (RTP)","data/2015/approach_green/scoring/approaches_greater-than_200_yards-rgh_(rtp).csv"
"2015","144","APPROACH_GREEN","Scoring","02388","Approaches < 100 yards-Rgh (RTP)","data/2015/approach_green/scoring/approaches_less-than_100_yards-rgh_(rtp).csv"
"2015","145","APPROACH_GREEN","Scoring","02389","Approaches > 100 yards-Rgh (RTP)","data/2015/approach_green/scoring/approaches_greater-than_100_yards-rgh_(rtp).csv"
"2015","146","APPROACH_GREEN","Scoring","02390","Approaches 200-225 yards-Rgh (RTP)","data/2015/approach_green/scoring/approaches_200-225_yards-rgh_(rtp).csv"
"2015","147","APPROACH_GREEN","Scoring","02391","Approaches 225-250 yards-Rgh (RTP)","data/2015/approach_green/scoring/approaches_225-250_yards-rgh_(rtp).csv"
"2015","148","APPROACH_GREEN","Scoring","02392","Approaches 250-275 yards-Rgh (RTP)","data/2015/approach_green/scoring/approaches_250-275_yards-rgh_(rtp).csv"
"2015","149","APPROACH_GREEN","Scoring","02393","Approaches > 275 yards-Rgh (RTP)","data/2015/approach_green/scoring/approaches_greater-than_275_yards-rgh_(rtp).csv"
"2015","150","APPROACH_GREEN","Scoring","469","Approaches Left Rough (RTP Score)","data/2015/approach_green/scoring/approaches_left_rough_(rtp_score).csv"
"2015","151","APPROACH_GREEN","Scoring","470","Approaches Right Rough (RTP Score)","data/2015/approach_green/scoring/approaches_right_rough_(rtp_score).csv"
"2015","152","APPROACH_GREEN","Scoring","471","Fairway Approach (RTP Score)","data/2015/approach_green/scoring/fairway_approach_(rtp_score).csv"
"2015","153","APPROACH_GREEN","Going for it","419","Going for the Green","data/2015/approach_green/going_for_it/going_for_the_green.csv"
"2015","154","APPROACH_GREEN","Going for it","486","Going for the Green - Hit Green Pct.","data/2015/approach_green/going_for_it/going_for_the_green_hit_green_pct..csv"
"2015","155","APPROACH_GREEN","Going for it","02357","Going for the Green - Birdie or Better","data/2015/approach_green/going_for_it/going_for_the_green_birdie_or_better.csv"
"2015","156","APPROACH_GREEN","Going for it","436","Par 5 Going for the Green","data/2015/approach_green/going_for_it/par_5_going_for_the_green.csv"
"2015","157","APPROACH_GREEN","Going for it","02426","Average Going for it Shot Distance (in Yards)","data/2015/approach_green/going_for_it/average_going_for_it_shot_distance_(in_yards).csv"
"2015","158","APPROACH_GREEN","Going for it","02431","Average Distance after Going for it Shot","data/2015/approach_green/going_for_it/average_distance_after_going_for_it_shot.csv"
"2015","159","APPROACH_GREEN","Holeouts, Other","350","Total Hole Outs","data/2015/approach_green/holeouts__other/total_hole_outs.csv"
"2015","160","APPROACH_GREEN","Holeouts, Other","351","Longest Hole Outs (in yards)","data/2015/approach_green/holeouts__other/longest_hole_outs_(in_yards).csv"
"2015","161","APPROACH_GREEN","Holeouts, Other","02325","Average Approach Shot Distance","data/2015/approach_green/holeouts__other/average_approach_shot_distance.csv"
"2015","162","APPROACH_GREEN","Holeouts, Other","02338","Average Approach Distance - Birdie or Better","data/2015/approach_green/holeouts__other/average_approach_distance_birdie_or_better.csv"
"2015","163","APPROACH_GREEN","Holeouts, Other","02339","Average Approach Distance - Par","data/2015/approach_green/holeouts__other/average_approach_distance_par.csv"
"2015","164","APPROACH_GREEN","Holeouts, Other","02340","Average Approach Distance - Bogey or Worse","data/2015/approach_green/holeouts__other/average_approach_distance_bogey_or_worse.csv"
"2015","165","APPROACH_GREEN","Holeouts, Other","02430","Average Distance to Hole After Tee Shot","data/2015/approach_green/holeouts__other/average_distance_to_hole_after_tee_shot.csv"
"2015","166","AROUND_GREEN","Stokes Gained - SG","02569","SG: Around-the-Green","data/2015/strokes_gained/strokes_gained/sg_around-the-green.csv"
"2015","167","AROUND_GREEN","Up and Down","130","Scrambling","data/2015/around_green/up_and_down/scrambling.csv"
"2015","168","AROUND_GREEN","Up and Down","362","Scrambling from the Sand","data/2015/around_green/up_and_down/scrambling_from_the_sand.csv"
"2015","169","AROUND_GREEN","Up and Down","363","Scrambling from the Rough","data/2015/around_green/up_and_down/scrambling_from_the_rough.csv"
"2015","170","AROUND_GREEN","Up and Down","364","Scrambling from the Fringe","data/2015/around_green/up_and_down/scrambling_from_the_fringe.csv"
"2015","171","AROUND_GREEN","Up and Down","365","Scrambling from Other Locations","data/2015/around_green/up_and_down/scrambling_from_other_locations.csv"
"2015","172","AROUND_GREEN","Up and Down","366","Scrambling from > 30 yards","data/2015/around_green/up_and_down/scrambling_from_greater-than_30_yards.csv"
"2015","173","AROUND_GREEN","Up and Down","367","Scrambling from 20-30 yards","data/2015/around_green/up_and_down/scrambling_from_20-30_yards.csv"
"2015","174","AROUND_GREEN","Up and Down","368","Scrambling from 10-20 yards","data/2015/around_green/up_and_down/scrambling_from_10-20_yards.csv"
"2015","175","AROUND_GREEN","Up and Down","369","Scrambling from < 10 yards","data/2015/around_green/up_and_down/scrambling_from_less-than_10_yards.csv"
"2015","176","AROUND_GREEN","Up and Down","111","Sand Save Percentage","data/2015/around_green/up_and_down/sand_save_percentage.csv"
"2015","177","AROUND_GREEN","Up and Down","370","Sand Saves from 30+ yards","data/2015/around_green/up_and_down/sand_saves_from_30+_yards.csv"
"2015","178","AROUND_GREEN","Up and Down","371","Sand Saves from 20-30 yards","data/2015/around_green/up_and_down/sand_saves_from_20-30_yards.csv"
"2015","179","AROUND_GREEN","Up and Down","372","Sand Saves from 10-20 yards","data/2015/around_green/up_and_down/sand_saves_from_10-20_yards.csv"
"2015","180","AROUND_GREEN","Up and Down","373","Sand Saves from < 10 yards","data/2015/around_green/up_and_down/sand_saves_from_less-than_10_yards.csv"
"2015","181","AROUND_GREEN","Accuracy","374","Proximity to Hole (ARG)","data/2015/around_green/accuracy/proximity_to_hole_(arg).csv"
"2015","182","AROUND_GREEN","Accuracy","375","Proximity to Hole from Sand","data/2015/around_green/accuracy/proximity_to_hole_from_sand.csv"
