RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF HOLES
80,0,49453,Trevor Cone,7
80,0,39997,Corey Conners,7
80,0,45157,Cam Davis,7
80,0,28089,Jason Day,7
80,0,37273,Derek Ernst,7
80,0,55721,Alex Fitzpatrick,7
80,0,29535,Brice Garnett,7
80,0,31646,Emiliano Grillo,7
80,0,27554,Scott Harrington,7
80,0,54628,Lee Hodges,7
80,0,12716,Charley Hoffman,7
80,0,35532,Tom Hoge,7
80,0,52453,Nicolai Hojgaard,7
80,0,29420,Billy Horschel,7
80,0,39971,Sungjae Im,7
80,0,30852,Ryo Ishikawa,7
80,0,50188,S.H. Kim,7
80,0,30926,Chris Kirk,7
80,0,36689,Brooks Koepka,7
80,0,36884,Ben Kohles,7
80,0,32839,Hideki Matsuyama,7
80,0,51491,Brandon Matthews,7
80,0,55789,Taylor Montgomery,7
80,0,46601,Trey Mullinax,7
80,0,36871,Matt NeSmith,7
80,0,29289,S.Y. Noh,7
80,0,27349,Alex Noren,7
80,0,65280,Niklas Norgaard,7
80,0,28252,Seamus Power,7
80,0,34256,Andrew Putnam,7
80,0,34371,Adrien Saddier,7
80,0,48081,Xander Schauffele,7
80,0,46046,Scottie Scheffler,7
80,0,29221,Webb Simpson,7
80,0,63455,Ross Steelman,7
80,0,29485,Brett Stegmaier,7
80,0,55893,Sam Stevens,7
80,0,27963,Chris Stroud,7
80,0,31560,Brian Stuard,7
80,0,50493,Justin Suh,7
80,0,27330,Josh Teater,7
80,0,40006,Erik van Rooyen,7
80,0,27064,Jhonattan Vegas,7
80,0,48887,Matt Wallace,7
130,0,49303,Anders Albertson,6
130,0,30978,Kiradech Aphibarnrat,6
130,0,22371,Aaron Baddeley,6
130,0,59652,Sam Bennett,6
130,0,52095,Christoffer Bring,6
130,0,24925,Jonathan Byrd,6
130,0,52372,Cameron Champ,6
130,0,46435,Austin Cook,6
130,0,45609,Tyler Duncan,6
130,0,51349,Nico Echavarria,6
130,0,34099,Harris English,6
130,0,30911,Tommy Fleetwood,6
130,0,30750,Tommy Gainey,6
130,0,19846,Brian Gay,6
130,0,52375,Doug Ghim,6
130,0,25900,Lucas Glover,6
130,0,28679,Fabián Gómez,6
130,0,59095,Chris Gotterup,6
130,0,54591,Ben Griffin,6
130,0,35310,Lanto Griffin,6
130,0,35901,Paul Haley II,6
130,0,57975,Harry Hall,6
130,0,47987,Cole Hammer,6
130,0,47988,Nick Hardy,6
130,0,34098,Russell Henley,6
130,0,39058,Lucas Herbert,6
130,0,49298,Kramer Hickok,6
130,0,35461,Beau Hossler,6
130,0,34174,John Huh,6
130,0,54869,Chase Johnson,6
130,0,48117,Kurt Kitayama,6
130,0,32816,Satoshi Kodaira,6
130,0,35879,Kelly Kraft,6
130,0,27936,Martin Laird,6
130,0,33410,Andrew Landry,6
130,0,29926,Danny Lee,6
130,0,37378,Min Woo Lee,6
130,0,37278,Nicholas Lindheim,6
130,0,36326,David Lipsky,6
130,0,27129,Luke List,6
130,0,40162,Justin Lower,6
130,0,33204,Shane Lowry,6
130,0,33413,Ben Martin,6
130,0,26596,Ryan Moore,6
130,0,49947,Taylor Moore,6
130,0,63121,William Mouw,6
130,0,51635,Chris Nido,6
130,0,29908,C.T. Pan,6
130,0,47983,Chad Ramey,6
130,0,26476,Chez Reavie,6
130,0,53165,Doc Redman,6
130,0,47995,Davis Riley,6
130,0,37275,Sam Ryder,6
130,0,24502,Adam Scott,6
130,0,51890,Greyson Sigg,6
130,0,50095,Austin Smotherman,6
130,0,27649,Brandt Snedeker,6
130,0,39324,J.J. Spaun,6
130,0,30692,Scott Stallings,6
130,0,29518,Brendan Steele,6
130,0,49960,Sepp Straka,6
130,0,27214,Kevin Streelman,6
130,0,23325,Vaughn Taylor,6
130,0,57364,Michael Thorbjornsen,6
130,0,52666,Sami Valimaki,6
130,0,60021,Patrick Welch,6
130,0,32139,Danny Willett,6
130,0,31323,Gary Woodland,6
130,0,52374,Brandon Wu,6
130,0,54783,Dylan Wu,6
130,0,57366,Cameron Young,6
130,0,52513,Carson Young,6
130,0,55454,Carl Yuan,6
203,0,33948,Byeong Hun An,5
203,0,19803,Ryan Armour,5
203,0,28259,Sangmoon Bae,5
203,0,34374,Erik Barnes,5
203,0,24846,Ricky Barnes,5
203,0,28420,Ryan Brehm,5
203,0,55708,Hayden Buckley,5
203,0,20593,Greg Chalmers,5
203,0,32366,Kevin Chappell,5
203,0,35557,Aaron Cockerill,5
203,0,23541,Ben Crane,5
203,0,52514,Trace Crowe,5
203,0,34076,Joel Dahmen,5
203,0,47959,Bryson DeChambeau,5
203,0,50762,Alejandro Del Rey,5
203,0,32662,Michael Gligic,5
203,0,55165,Noah Goodwin,5
203,0,39954,Cody Gribble,5
203,0,32448,James Hahn,5
203,0,27644,Brian Harman,5
203,0,34363,Tyrrell Hatton,5
203,0,31557,Jim Herman,5
203,0,39977,Max Homa,5
203,0,34656,Mikumu Horikawa,5
203,0,36801,Mark Hubbard,5
203,0,24024,Zach Johnson,5
203,0,55955,Matthew Jordan,5
203,0,46879,Naoyuki Kataoka,5
203,0,39975,Michael Kim,5
203,0,29478,Kevin Kisner,5
203,0,33122,Russell Knox,5
203,0,49766,Hank Lebioda,5
203,0,34409,David Lingmerth,5
203,0,52215,Robert MacIntyre,5
203,0,34466,Peter Malnati,5
203,0,31202,William McGirt,5
203,0,51950,Max McGreevy,5
203,0,32640,Troy Merritt,5
203,0,34213,Grayson Murray,5
203,0,49228,Keita Nakajima,5
203,0,51997,Andrew Novak,5
203,0,36724,Augusto Núñez,5
203,0,55623,Kaito Onishi,5
203,0,56781,Isaiah Salinda,5
203,0,34610,Matthias Schwab,5
203,0,47888,Taiga Semikawa,5
203,0,30110,Kyle Stanley,5
203,0,57298,Preston Summerhays,5
203,0,64054,Caleb Surratt,5
203,0,48699,Callum Tarren,5
203,0,32150,Michael Thompson,5
203,0,32333,Kevin Tway,5
203,0,23623,Bo Van Pelt,5
203,0,27095,Nick Watney,5
203,0,58967,Trevor Werbylo,5
258,0,60165,Jose Luis Ballester Barrio,4
258,0,49117,Isidro Benitez,4
258,0,55930,Fred Biondi,4
258,0,27895,Jonas Blixt,4
258,0,57259,Daniel Brown,4
258,0,51363,George Bryan IV,4
258,0,32070,Rafael Campos,4
258,0,60006,Ben Carr,4
258,0,20850,Daniel Chopra,4
258,0,60008,Ford Clegg,4
258,0,24494,Erik Compton,4
258,0,39524,Sean Crocker,4
258,0,31681,Louis de Jager,4
258,0,39859,Cristobal Del Solar,4
258,0,59608,Morgan Deneen,4
258,0,23983,Luke Donald,4
258,0,34136,Armando Favela,4
258,0,50223,Ewen Ferguson,4
258,0,65256,David Ford,4
258,0,37066,Grant Forrest,4
258,0,29936,Ryan Fox,4
258,0,64576,Nick Gabrelcik,4
258,0,48098,Sebastian Garcia Rodriguez,4
258,0,24924,Bill Haas,4
258,0,60065,Ryan Hall,4
258,0,20766,Padraig Harrington,4
258,0,51287,Ryo Hisatsune,4
258,0,33490,Bo Hoag,4
258,0,27141,J.B. Holmes,4
258,0,59743,Aguri Iwasaki,4
258,0,25883,Kyung Nam Kang,4
258,0,27974,Sung Kang,4
258,0,48632,Yuto Katsuragawa,4
258,0,51366,Riki Kawamoto,4
258,0,32815,Masahiro Kawamura,4
258,0,46404,Marcus Kinhult,4
258,0,58658,Peter Knade,4
258,0,59871,Greg Koch,4
258,0,37250,Romain Langasque,4
258,0,46442,Maverick McNealy,4
258,0,59143,Mac Meissner,4
258,0,33674,Adrian Meronk,4
258,0,01810,Phil Mickelson,4
258,0,25198,Francesco Molinari,4
258,0,64690,Omar Morales,4
258,0,50489,Kyle Mueller,4
258,0,30163,Henrik Norlander,4
258,0,24140,Sean O'Hair,4
258,0,33968,Thorbjørn Olesen,4
258,0,26329,Louis Oosthuizen,4
258,0,47529,Mito Pereira,4
258,0,47679,Victor Perez,4
258,0,33293,Thomas Pieters,4
258,0,63343,Aldrich Potgieter,4
258,0,45847,JC Ritchie,4
258,0,23621,Rory Sabbatini,4
258,0,58690,Freddy Schott,4
258,0,48156,Robin Sciot-Siegrist,4
258,0,31569,Jason Scrivener,4
258,0,35891,Cameron Smith,4
258,0,40181,Clément Sordet,4
258,0,35174,Matthew Southgate,4
258,0,26679,Kevin Stadler,4
258,0,34431,Robert Streb,4
258,0,35314,Andy Sullivan,4
258,0,25493,Nick Taylor,4
258,0,38991,Alejandro Tosti,4
258,0,56490,Travis Trace,4
258,0,23788,D.J. Trahan,4
258,0,55573,John VanDerLaan,4
258,0,35469,Sebastián Vázquez,4
258,0,48640,Johannes Veerman,4
258,0,50154,Joseph Winslow,4
258,0,33870,Ashun Wu,4
332,0,24461,Thomas Aiken,3
332,0,47125,Matt Atkins,3
332,0,21407,Arjun Atwal,3
332,0,37212,Paul Barjon,3
332,0,35490,Wil Bateman,3
332,0,34310,Alexander Björk,3
332,0,54788,Chandler Blanchet,3
332,0,22764,Michael Block,3
332,0,40009,Dominic Bozzelli,3
332,0,63459,Dan Bradbury,3
332,0,36837,Julien Brun,3
332,0,58816,Marcus Byrd,3
332,0,49590,Frankie Capan III,3
332,0,45734,John Catlin,3
332,0,54530,Henry Chung,3
332,0,59570,Tyler Collet,3
332,0,25720,Chad Collins,3
332,0,47154,Martin Contini,3
332,0,59442,Parker Coody,3
332,0,59836,Pierceson Coody,3
332,0,21753,Brian Davis,3
332,0,58380,Scott de Borba,3
332,0,35376,Roberto Díaz,3
332,0,58121,Jarryd Dillas,3
332,0,35110,Brett Drewitt,3
332,0,06522,Ernie Els,3
332,0,28307,Matt Every,3
332,0,28166,Pedro Figueiredo,3
332,0,39412,Zack Fischer,3
332,0,56149,Wilson Furr,3
332,0,47081,Daniel Gale,3
332,0,24358,Robert Garrigus,3
332,0,46402,Talor Gooch,3
332,0,46301,Juan Jose Guerra,3
332,0,46550,Brandon Hagy,3
332,0,35421,Brandon Harkins,3
332,0,26758,David Hearn,3
332,0,48372,Marcus Helligkilde,3
332,0,64594,Angel Hidalgo Portillo,3
332,0,35778,Kazuki Higa,3
332,0,55707,Calum Hill,3
332,0,49120,Kensei Hirata,3
332,0,30925,Dustin Johnson,3
332,0,59569,Kamaiu Johnson,3
332,0,26420,Richard Johnson,3
332,0,12195,Tom Johnson,3
332,0,47393,Jeffrey Kang,3
332,0,30959,Alexander Knappe,3
332,0,27797,Derek Lamely,3
332,0,54422,Christo Lamprecht,3
332,0,54604,Joey Lane,3
332,0,27466,Spencer Levin,3
332,0,48293,Mikael Lindberg,3
332,0,55509,Hurly Long,3
332,0,58693,George Markham,3
332,0,50823,Tom McKibbin,3
332,0,24490,George McNeill,3
332,0,47102,David Micheluzzi,3
332,0,39537,Chris Naegel,3
332,0,45486,Joaquin Niemann,3
332,0,22046,Geoff Ogilvy,3
332,0,58164,Kohei Okada,3
332,0,34575,Adrian Otaegui,3
332,0,59160,John Pak,3
332,0,55892,Étienne Papineau,3
332,0,28723,John Parry,3
332,0,60365,Charles Porter,3
332,0,32394,Tapio Pulkkanen,3
332,0,21959,Ted Purdy,3
332,0,34360,Patrick Reed,3
332,0,29476,Kyle Reifers,3
332,0,32058,José de Jesús Rodríguez,3
332,0,22913,John Rollins,3
332,0,46646,Antoine Rozner,3
332,0,64442,Gordon Sargent,3
332,0,57737,Jayden Schaper,3
332,0,31242,Marcel Schneider,3
332,0,39113,Shubhankar Sharma,3
332,0,23481,Marcel Siem,3
332,0,46405,Sebastian Soderberg,3
332,0,54364,Stephen Stallings Jr.,3
332,0,29425,Andrew Svoboda,3
332,0,50584,Connor Syme,3
332,0,65443,Caleb VanArragon,3
332,0,27770,Camilo Villegas,3
332,0,50153,Jiri Zuska,3
418,0,51856,Tom Adrounie,2
418,0,64267,Blaze Akana,2
418,0,45526,Abraham Ancer,2
418,0,45194,Marcus Armitage,2
418,0,56676,John Augenstein,2
418,0,23048,Eric Axley,2
418,0,56003,Yongjun Bae,2
418,0,33404,Chris Baker,2
418,0,56869,Taylor Bibbs,2
418,0,27958,Ryan Blaum,2
418,0,24507,Jason Bohn,2
418,0,60004,Jacob Bridgeman,2
418,0,63342,Barclay Brown,2
418,0,26499,Rafa Cabrera Bello,2
418,0,32367,Jorge Campillo,2
418,0,34362,Laurie Canter,2
418,0,33605,Gunn Charoenkul,2
418,0,24357,K.J. Choi,2
418,0,65071,Tiger Christensen,2
418,0,19825,Darren Clarke,2
418,0,51151,Todd Clements,2
418,0,59547,Anthony Cordes,2
418,0,01226,Fred Couples,2
418,0,65344,Trey Cox,2
418,0,66098,Billy Davis,2
418,0,35133,Bryce Easton,2
418,0,59656,Hunter Epson,2
418,0,58767,Clay Feagler,2
418,0,54278,Mateo Fernandez de Oliveira,2
418,0,47960,Simon Forsström,2
418,0,45477,Manu Gandas,2
418,0,21209,Sergio Garcia,2
418,0,47499,Alex Gaugert,2
418,0,61143,Austin Greaser,2
418,0,49790,Danny Guise,2
418,0,63659,Joseph Hanko,2
418,0,59105,Blake Hathcoat,2
418,0,23353,J.J. Henry,2
418,0,31121,Berry Henson,2
418,0,25444,Justin Hicks,2
418,0,49813,Daniel Hillier,2
418,0,52686,Rasmus Hojgaard,2
418,0,34296,Wes Homan,2
418,0,47056,Rikuya Hoshino,2
418,0,31400,Daan Huizing,2
418,0,48433,Oliver Hundeboll,2
418,0,32775,Shugo Imahira,2
418,0,36514,Yuki Inamori,2
418,0,59681,Jose Cristobal Islas,2
418,0,27747,Hiroshi Iwata,2
418,0,63457,Palmer Jackson,2
418,0,64053,Nick Jones,2
418,0,63371,Chanmin Jung,2
418,0,47917,Takumi Kanaya,2
418,0,31558,J.J. Killeen,2
418,0,35087,Bio Kim,2
418,0,60436,Justin Kim,2
418,0,32776,Yeongsu Kim,2
418,0,45426,Nathan Kimsey,2
418,0,22986,Søren Kjeldsen,2
418,0,30944,Jason Kokrak,2
418,0,47461,Andrew Kozan,2
418,0,60547,Tommy Kuhl,2
418,0,01666,Bernhard Langer,2
418,0,34364,David Law,2
418,0,45523,Thriston Lawrence,2
418,0,54468,Joshua Lee,2
418,0,52373,Walker Lee,2
418,0,34579,Alexander Levy,2
418,0,11032,Frank Lickliter II,2
418,0,46837,Yuxin Lin,2
418,0,37447,Zander Lombard,2
418,0,58936,Thomas Longbella,2
418,0,28300,Joost Luiten,2
418,0,46368,Stuart Macdonald,2
418,0,50006,Willie Mack III,2
418,0,65373,Alex Maguire,2
418,0,39489,Bobby Massa,2
418,0,64136,Jesse Massie,2
418,0,64577,Kyle Maxwell,2
418,0,39834,Guido Migliozzi,2
418,0,28593,Jesse Mueller,2
418,0,59146,Sam Murphy,2
418,0,56272,Wilco Nienaber,2
418,0,52575,Paul O'Hara,2
418,0,39262,Alvaro Ortiz,2
418,0,31016,Tomoharu Otsuki,2
418,0,28475,Jeff Overton,2
418,0,32797,Sanghyun Park,2
418,0,50490,Chase Parker,2
418,0,48051,Yannik Paul,2
418,0,48153,Matthieu Pavon,2
418,0,51003,Marco Penge,2
418,0,47806,Raul Pereda,2
418,0,61193,David Puig,2
418,0,58594,Spencer Ralston,2
418,0,29531,Richie Ramsay,2
418,0,63011,Quinn Riley,2
418,0,64751,Eric Rolland,2
418,0,64457,Diego Saavedra-Davila,2
418,0,49022,Yoseop Seo,2
418,0,37410,Hiram Silfa,2
418,0,39327,Ben Silverman,2
418,0,37052,Martin Simonsen,2
418,0,26490,Michael Sims,2
418,0,33486,Roger Sloan,2
418,0,46464,Jordan Smith,2
418,0,47078,Travis Smyth,2
418,0,58669,Jacob Solomon,2
418,0,56297,John Somers,2
418,0,36521,Young-han Song,2
418,0,58190,Andy Spencer,2
418,0,35913,Michael Stewart,2
418,0,33023,Ockie Strydom,2
418,0,60019,Jackson Suber,2
418,0,48929,Santiago Tarrio,2
418,0,10381,Curtis Thompson,2
418,0,40027,Lexi Thompson,2
418,0,47286,Jacob Tilton,2
418,0,35807,José Toledo,2
418,0,37189,Harold Varner III,2
418,0,63123,Travis Vick,2
418,0,59203,Joey Vrzich,2
418,0,48705,Dalton Ward,2
418,0,25804,Bubba Watson,2
418,0,26289,Boo Weekley,2
418,0,10423,Mike Weir,2
418,0,50992,Brett White,2
418,0,33117,Dale Whitnell,2
418,0,50474,Tim Widing,2
418,0,33936,Gunner Wiebe,2
418,0,59534,Brice Wilkinson,2
418,0,55940,Andrew Wilson,2
418,0,08793,Tiger Woods,2
418,0,29939,Fabrizio Zanotti,2
553,0,23778,Brad Adamonis,1
553,0,60405,Bastien Amat,1
553,0,52096,Adri Arnaus,1
553,0,51661,Nick Bachem,1
553,0,32622,Matthew Baldwin,1
553,0,52956,Kyle Barker,1
553,0,46955,Haydn Barron,1
553,0,48001,Zach Bauchou,1
553,0,52633,Alex Beach,1
553,0,12652,Cameron Beckman,1
553,0,31678,Oliver Bekker,1
553,0,55411,Jacob Bergeron,1
553,0,27909,Wil Besseling,1
553,0,45836,Richard Bland,1
553,0,55888,Devon Bling,1
553,0,06214,Guy Boros,1
553,0,39460,Cyril Bouniol,1
553,0,61522,Michael Brennan,1
553,0,36892,Olin Browne Jr.,1
553,0,64754,Matt Cahill,1
553,0,36389,Robi Calvesbert,1
553,0,12510,Chad Campbell,1
553,0,26500,Alejandro Cañizares,1
553,0,61256,Tim Cantwell,1
553,0,48898,David Carey,1
553,0,60499,Luis Carrera,1
553,0,64266,Michael Castillo,1
553,0,58945,Christian Cavaliere,1
553,0,51671,Alex Chiarella,1
553,0,51895,Ryan Cole,1
553,0,55649,Cougar Collins,1
553,0,23452,Nicolas Colsaerts,1
553,0,56284,Patrick Cover,1
553,0,56555,Myles Creighton,1
553,0,54288,Harrison Crowe,1
553,0,58605,Quade Cummins,1
553,0,01249,John Daly,1
553,0,33459,Jens Dantorp,1
553,0,63196,Wenyi Ding,1
553,0,25369,Jamie Donaldson,1
553,0,54954,Jesse Droemer,1
553,0,59866,Nick Dunlap,1
553,0,60792,Taylor Durham,1
553,0,39201,Nacho Elvira,1
553,0,30191,Julián Etulain,1
553,0,55954,Lukas Euler,1
553,0,32594,Oliver Farr,1
553,0,36299,Edward Figueroa,1
553,0,27896,Ross Fisher,1
553,0,66144,Maxwell Ford,1
553,0,12823,Carlos Franco,1
553,0,47966,Jeremy Freiburghaus,1
553,0,10809,Jim Furyk,1
553,0,01388,Robert Gamez,1
553,0,46033,Daniel Gavins,1
553,0,56266,Deon Germishuys,1
553,0,65135,Jay Giannetto,1
553,0,59647,Tommy Gibson,1
553,0,47667,Conner Godsey,1
553,0,29974,Branden Grace,1
553,0,31273,Gavin Green,1
553,0,51865,J.J. Grey,1
553,0,28340,Julien Guerrier,1
553,0,51989,Jordan Gumberg,1
553,0,24980,Scott Gutschewski,1
553,0,27324,Seungsu Han,1
553,0,52462,Chase Hanna,1
553,0,58785,Michael Herrera,1
553,0,60531,Derek Hitchner,1
553,0,35409,Craig Hocknull,1
553,0,58663,Noah Hofman,1
553,0,30909,David Horsey,1
553,0,21350,Ryuji Imada,1
553,0,62846,Colin Inglis,1
553,0,30050,Sean Jacklin,1
553,0,57869,Benjamin James,1
553,0,31138,Scott Jamieson,1
553,0,47238,Jazz Janewattananond,1
553,0,61560,Aaron Jarvis,1
553,0,01604,Steve Jurgensen,1
553,0,27408,Martin Kaymer,1
553,0,08075,Jerry Kelly,1
553,0,55752,Ben Kern,1
553,0,54299,Taichi Kho,1
553,0,30957,Maximilian Kieffer,1
553,0,46103,Daniel Kim,1
553,0,63768,Harrison Kingsley,1
553,0,47420,Jake Knapp,1
553,0,56987,Jeong Weon Ko,1
553,0,34317,Joakim Lagergren,1
553,0,51569,Peter Lansburgh,1
553,0,29670,Pablo Larrazabal,1
553,0,65310,Anders Larson,1
553,0,37124,Roberto Lebrija,1
553,0,60215,Alex Lee,1
553,0,49337,Thomas Lehman,1
553,0,35296,Haotong Li,1
553,0,01706,Davis Love III,1
553,0,63958,Taylor Lowe,1
553,0,39830,Xuewen Luo,1
553,0,01717,Sandy Lyle,1
553,0,59137,RJ Manke,1
553,0,54190,Richard Mansell,1
553,0,60422,Enrique Marin Santander,1
553,0,65252,Kyle Martin,1
553,0,51927,Reid Martin,1
553,0,60203,Jon Mayer,1
553,0,57736,Matthew McClean,1
553,0,47737,Logan McCracken,1
553,0,55421,Chip McDaniel,1
553,0,53914,Connor McKinney,1
553,0,24449,Parker McLachlin,1
553,0,36754,Andre Metzger,1
553,0,06515,Shaun Micheel,1
553,0,01823,Larry Mize,1
553,0,57860,Maxwell Moldovan,1
553,0,23814,Edoardo Molinari,1
553,0,29256,James Morrison,1
553,0,45729,Drew Nesbitt,1
553,0,58188,James Nicholas,1
553,0,64431,David Nyfjall,1
553,0,06373,José María Olazábal,1
553,0,54916,Rhadames Pena,1
553,0,34709,Eddie Pepperell,1
553,0,25345,Carl Pettersson,1
553,0,57900,Chandler Phillips,1
553,0,51316,Kenny Pigman,1
553,0,58623,Garett Reband,1
553,0,65374,Brandon Robinson Thompson,1
553,0,66122,Scott Roy,1
553,0,39251,Ryan Ruffels,1
553,0,33568,Kalle Samooja,1
553,0,45582,Jared Sawada,1
553,0,55670,Alex Schaake,1
553,0,27986,Jesse Schutte,1
553,0,26331,Charl Schwartzel,1
553,0,59548,Matt Sharpstene,1
553,0,52583,Sanghun Shin,1
553,0,46035,Callum Shinkwin,1
553,0,63548,Chase Sienkiewicz,1
553,0,06567,Vijay Singh,1
553,0,50484,Hayden Springer,1
553,0,59191,Vijay Srinivasan,1
553,0,21528,Henrik Stenson,1
553,0,35725,Sebastian Szirmak,1
553,0,60020,Johnny Travale,1
553,0,45733,Austen Truslow,1
553,0,08385,Omar Uresti,1
553,0,65110,Brendan Valdes,1
553,0,32659,Darius Van Driel,1
553,0,50743,Nicolai Von Dellingshausen,1
553,0,26951,Johnson Wagner,1
553,0,63776,Jack Wall,1
553,0,31113,Paul Waring,1
553,0,25841,Marc Warren,1
553,0,12794,Tim Weinhart,1
553,0,47579,Kyle Wilshire,1
553,0,27506,Oliver Wilson,1
553,0,57865,Alexander Yang,1
553,0,36698,Andy Zhang,1
