RANK,MOVEMENT,PLAYER_ID,PLAYER,RATING
1,0,19972,José Coceres,9.1
1,0,21498,Hideto Tanihara,9.1
1,0,33448,Justin Thomas,9.1
4,0,34076,Joel Dahmen,8.9
5,0,09011,David Duval,8.8
5,0,29223,Sam Saunders,8.8
5,0,32139,Danny Willett,8.8
5,0,29939,Fabrizio Zanotti,8.8
9,0,23540,Jason Allred,8.7
9,0,23048,Eric Axley,8.7
9,0,20070,Matt Bettencourt,8.7
9,0,10585,Scott McCarron,8.7
9,0,02256,Tom Watson,8.7
14,0,20593,Greg Chalmers,8.5
14,0,46435,Austin Cook,8.5
14,0,29720,Andres Gonzales,8.5
14,0,30852,Ryo Ishikawa,8.5
14,0,33968,Thorbjørn Olesen,8.5
14,0,01948,Tim Petrovic,8.5
14,0,46046,Scottie Scheffler,8.5
14,0,34046,Jordan Spieth,8.5
14,0,31560,Brian Stuard,8.5
23,0,28937,George Coetzee,8.4
23,0,01249,John Daly,8.4
23,0,20721,Darren Fichardt,8.4
23,0,40098,Matt Fitzpatrick,8.4
23,0,07457,Steve Flesch,8.4
23,0,24358,Robert Garrigus,8.4
23,0,20608,David Howell,8.4
23,0,35139,Richard Lee,8.4
23,0,01810,Phil Mickelson,8.4
23,0,10213,Dicky Pride,8.4
23,0,25562,Andres Romero,8.4
23,0,10387,Chris Thompson,8.4
23,0,28114,Dawie van der Walt,8.4
23,0,10423,Mike Weir,8.4
23,0,29454,Bernd Wiesberger,8.4
38,0,10944,Thomas Bjørn,8.3
38,0,24227,Justin Bolli,8.3
38,0,32200,Roberto Castro,8.3
38,0,23135,Tim Clark,8.3
38,0,33461,Morgan Hoffmann,8.3
38,0,21350,Ryuji Imada,8.3
38,0,21731,Freddie Jacobson,8.3
38,0,30926,Chris Kirk,8.3
38,0,10860,Justin Leonard,8.3
38,0,46048,Jordan Niebrugge,8.3
38,0,06527,Steve Stricker,8.3
38,0,37365,Brady Watt,8.3
50,0,22371,Aaron Baddeley,8.2
50,0,34262,Jon Curran,8.2
50,0,31416,Derek Fathauer,8.2
50,0,32102,Rickie Fowler,8.2
50,0,35539,Luke Guthrie,8.2
50,0,01473,Todd Hamilton,8.2
50,0,24956,Mikko Ilonen,8.2
50,0,21099,David Lynn,8.2
50,0,34466,Peter Malnati,8.2
50,0,28158,Steve Marino,8.2
50,0,31202,William McGirt,8.2
50,0,27119,Koumei Oda,8.2
50,0,40250,Taylor Pendrith,8.2
50,0,25818,Scott Piercy,8.2
50,0,27649,Brandt Snedeker,8.2
50,0,30927,Brendon Todd,8.2
50,0,02206,David Toms,8.2
50,0,25841,Marc Warren,8.2
68,0,20098,Stuart Appleby,8.1
68,0,27895,Jonas Blixt,8.1
68,0,25364,Paul Casey,8.1
68,0,25720,Chad Collins,8.1
68,0,06522,Ernie Els,8.1
68,0,24399,Scott Gardiner,8.1
68,0,23718,Nathan Green,8.1
68,0,34563,Chesson Hadley,8.1
68,0,27141,J.B. Holmes,8.1
68,0,30925,Dustin Johnson,8.1
68,0,26300,Matt Jones,8.1
68,0,29926,Danny Lee,8.1
68,0,34409,David Lingmerth,8.1
68,0,33204,Shane Lowry,8.1
68,0,28237,Rory McIlroy,8.1
68,0,27556,Ted Potter Jr.,8.1
68,0,34360,Patrick Reed,8.1
68,0,29484,Peter Uihlein,8.1
68,0,20396,Lee Westwood,8.1
87,0,28259,Sangmoon Bae,8.0
87,0,20848,Ángel Cabrera,8.0
87,0,24357,K.J. Choi,8.0
87,0,21753,Brian Davis,8.0
87,0,23983,Luke Donald,8.0
87,0,19846,Brian Gay,8.0
87,0,26758,David Hearn,8.0
87,0,12716,Charley Hoffman,8.0
87,0,39974,Steven Ihm,8.0
87,0,19958,Miguel Angel Jiménez,8.0
87,0,29478,Kevin Kisner,8.0
87,0,30944,Jason Kokrak,8.0
87,0,24490,George McNeill,8.0
87,0,23814,Edoardo Molinari,8.0
87,0,46031,Zachary Olsen,8.0
87,0,23320,Ryan Palmer,8.0
87,0,22405,Justin Rose,8.0
87,0,24502,Adam Scott,8.0
87,0,32150,Michael Thompson,8.0
87,0,25632,Jimmy Walker,8.0
87,0,27095,Nick Watney,8.0
87,0,24663,Y.E. Yang,8.0
109,0,24846,Ricky Barnes,7.9
109,0,29479,Scott Brown,7.9
109,0,28455,Will Claxton,7.9
109,0,24494,Erik Compton,7.9
109,0,22621,Ben Curtis,7.9
109,0,28089,Jason Day,7.9
109,0,28307,Matt Every,7.9
109,0,29740,Brad Fritsch,7.9
109,0,20157,Retief Goosen,7.9
109,0,34098,Russell Henley,7.9
109,0,39977,Max Homa,7.9
109,0,19970,Robert Karlsson,7.9
109,0,23108,Matt Kuchar,7.9
109,0,34261,Scott Langley,7.9
