RANK,MOVEMENT,PLAYER_ID,PLAYER,LOW RND
1,0,20098,Stuart Appleby,59
2,0,06527,Steve Stricker,60
3,0,25240,D.A. Points,61
4,0,20157,Retief Goosen,62
4,0,12716,Charley Hoffman,62
4,0,27060,John Mallinger,62
4,0,28237,Rory McIlroy,62
4,0,22056,Cameron Percy,62
4,0,26882,Michael Sim,62
4,0,25804,Bubba Watson,62
11,0,11123,Chris Couch,63
11,0,23638,Brendon de Jonge,63
11,0,27436,Graham DeLaet,63
11,0,01577,Lee Janzen,63
11,0,23108,Matt Kuchar,63
11,0,27936,Martin Laird,63
11,0,10860,Justin Leonard,63
11,0,01724,Jeff Maggert,63
11,0,10585,Scott McCarron,63
11,0,06515,Shaun Micheel,63
11,0,23320,Ryan Palmer,63
11,0,27649,Brandt Snedeker,63
11,0,27963,Chris Stroud,63
11,0,26289,Boo Weekley,63
25,0,22371,Aaron Baddeley,64
25,0,12652,Cameron Beckman,64
25,0,24925,Jonathan Byrd,64
25,0,23541,Ben Crane,64
25,0,22621,Ben Curtis,64
25,0,06621,Joe Durant,64
25,0,09011,David Duval,64
25,0,06522,Ernie Els,64
25,0,32102,Rickie Fowler,64
25,0,10809,Jim Furyk,64
25,0,24358,Robert Garrigus,64
25,0,25900,Lucas Glover,64
25,0,24924,Bill Haas,64
25,0,20766,Padraig Harrington,64
25,0,20433,Mark Hensby,64
25,0,21961,Charles Howell III,64
25,0,30925,Dustin Johnson,64
25,0,26420,Richard Johnson,64
25,0,24024,Zach Johnson,64
25,0,26300,Matt Jones,64
25,0,27768,Brock Mackenzie,64
25,0,24912,Will MacKenzie,64
25,0,24781,Hunter Mahan,64
25,0,01797,Rocco Mediate,64
25,0,32640,Troy Merritt,64
25,0,26301,James Nitties,64
25,0,24140,Sean O'Hair,64
25,0,22046,Geoff Ogilvy,64
25,0,25345,Carl Pettersson,64
25,0,25818,Scott Piercy,64
25,0,25336,Alistair Presnell,64
25,0,25190,Jeff Quinney,64
25,0,20127,Chris Riley,64
25,0,22405,Justin Rose,64
25,0,29221,Webb Simpson,64
25,0,08375,Paul Stankowski,64
25,0,27214,Kevin Streelman,64
25,0,06595,Kevin Sutherland,64
25,0,02206,David Toms,64
25,0,02239,Scott Verplank,64
65,0,10885,Robert Allenby,65
65,0,06004,Stephen Ames,65
65,0,21407,Arjun Atwal,65
65,0,24846,Ricky Barnes,65
65,0,20070,Matt Bettencourt,65
65,0,28087,Kris Blanks,65
65,0,20593,Greg Chalmers,65
65,0,20850,Daniel Chopra,65
65,0,23135,Tim Clark,65
65,0,23673,Michael Connell,65
65,0,21753,Brian Davis,65
65,0,08931,Glen Day,65
65,0,28089,Jason Day,65
65,0,23983,Luke Donald,65
65,0,28307,Matt Every,65
65,0,28500,Martin Flores,65
65,0,08725,Tom Gillis,65
65,0,06643,Paul Goydos,65
65,0,23718,Nathan Green,65
65,0,08537,J.P. Hayes,65
65,0,22378,Trevor Immelman,65
65,0,29718,Anthony Kim,65
65,0,34396,Beonyeong Lee,65
65,0,27466,Spencer Levin,65
65,0,01706,Davis Love III,65
65,0,28158,Steve Marino,65
65,0,27120,Troy Matteson,65
65,0,26596,Ryan Moore,65
65,0,25396,Kevin Na,65
65,0,26329,Louis Oosthuizen,65
65,0,20691,Greg Owen,65
65,0,24361,Pat Perez,65
65,0,01948,Tim Petrovic,65
65,0,28620,Aron Price,65
65,0,30946,Alex Prugh,65
65,0,22913,John Rollins,65
65,0,25562,Andres Romero,65
65,0,24502,Adam Scott,65
65,0,20645,John Senden,65
65,0,31560,Brian Stuard,65
65,0,23307,Roger Tambellini,65
65,0,27330,Josh Teater,65
65,0,12714,Chris Tidland,65
65,0,08385,Omar Uresti,65
65,0,23623,Bo Van Pelt,65
65,0,26951,Johnson Wagner,65
65,0,23349,Charles Warren,65
65,0,27095,Nick Watney,65
65,0,20160,Charlie Wi,65
65,0,20436,Garrett Willis,65
65,0,12602,Dean Wilson,65
116,0,29910,Blake Adams,66
116,0,06197,Michael Allen,66
116,0,07867,Woody Austin,66
116,0,20498,Briny Baird,66
116,0,24507,Jason Bohn,66
116,0,12510,Chad Campbell,66
116,0,25364,Paul Casey,66
116,0,24357,K.J. Choi,66
116,0,20229,Stewart Cink,66
116,0,12388,Michael Clark II,66
116,0,01226,Fred Couples,66
116,0,01249,John Daly,66
116,0,06034,Marco Dawson,66
116,0,06251,Chris DiMarco,66
116,0,22983,Bradley Dredge,66
116,0,01313,Steve Elkington,66
116,0,01320,Bob Estes,66
116,0,01329,Brad Faxon,66
116,0,21805,Harrison Frazar,66
116,0,19846,Brian Gay,66
116,0,22792,Peter Hanson,66
116,0,23353,J.J. Henry,66
116,0,12782,Tim Herron,66
116,0,27141,J.B. Holmes,66
116,0,21350,Ryuji Imada,66
116,0,27408,Martin Kaymer,66
116,0,08075,Jerry Kelly,66
116,0,01619,Skip Kendall,66
116,0,12705,Cliff Kresge,66
116,0,26851,Marc Leishman,66
116,0,26695,Michael Letzig,66
116,0,29461,Jamie Lovemark,66
116,0,23548,Bill Lunde,66
116,0,01766,Billy Mayfair,66
116,0,25572,Graeme McDowell,66
116,0,24490,George McNeill,66
116,0,27933,John Merrick,66
116,0,01810,Phil Mickelson,66
116,0,23800,Bryce Molder,66
116,0,21949,Joe Ogilvie,66
116,0,28475,Jeff Overton,66
116,0,20663,Brenden Pappas,66
116,0,01928,Corey Pavin,66
116,0,01941,Tom Pernice Jr.,66
116,0,01945,Kenny Perry,66
116,0,07749,Brett Quigley,66
116,0,20686,Jeev Milkha Singh,66
116,0,06567,Vijay Singh,66
116,0,22293,Heath Slocum,66
116,0,30110,Kyle Stanley,66
116,0,28780,Nicholas Thompson,66
116,0,23788,D.J. Trahan,66
116,0,27770,Camilo Villegas,66
116,0,25632,Jimmy Walker,66
116,0,10423,Mike Weir,66
116,0,23322,Brett Wetterich,66
116,0,21878,Mark Wilson,66
116,0,27506,Oliver Wilson,66
116,0,08793,Tiger Woods,66
175,0,19824,Craig Barlow,67
175,0,01116,Michael Bradley,67
175,0,01132,Mark Brooks,67
175,0,20848,Ángel Cabrera,67
175,0,20472,Alex Cejka,67
175,0,25720,Chad Collins,67
175,0,24494,Erik Compton,67
175,0,23409,James Driscoll,67
175,0,25686,Jason Dufner,67
175,0,21209,Sergio Garcia,67
175,0,20574,Mathew Goggin,67
175,0,20378,Mathias Grönberg,67
175,0,33140,Alex Hamilton,67
175,0,01473,Todd Hamilton,67
175,0,29420,Billy Horschel,67
175,0,21731,Freddie Jacobson,67
175,0,19970,Robert Karlsson,67
175,0,01677,Tom Lehman,67
175,0,01707,Steve Lowery,67
175,0,27613,David Lutterus,67
175,0,26881,Jarrod Lyle,67
175,0,22348,Nick O'Hern,67
175,0,20572,Rod Pampling,67
175,0,23621,Rory Sabbatini,67
175,0,26331,Charl Schwartzel,67
175,0,34046,Jordan Spieth,67
175,0,26679,Kevin Stadler,67
175,0,21528,Henrik Stenson,67
175,0,23325,Vaughn Taylor,67
175,0,33419,Cameron Tringale,67
175,0,27064,Jhonattan Vegas,67
175,0,20396,Lee Westwood,67
175,0,25892,Steve Wheatcroft,67
175,0,10425,Jay Williamson,67
175,0,24663,Y.E. Yang,67
210,0,28860,Daniel Barbetti,68
210,0,23613,Rich Barcelo,68
210,0,22946,Henrik Bjornstad,68
210,0,24227,Justin Bolli,68
210,0,07363,Craig Bowden,68
210,0,01161,Mark Calcavecchia,68
210,0,29285,Brent Delahoussaye,68
210,0,27447,John Ellis,68
210,0,27896,Ross Fisher,68
210,0,07457,Steve Flesch,68
210,0,28785,Philip Francis,68
210,0,22892,Jason Gore,68
210,0,27644,Brian Harman,68
210,0,30852,Ryo Ishikawa,68
210,0,06514,Kevin Johnson,68
210,0,30926,Chris Kirk,68
210,0,24503,Jeff Klauk,68
210,0,06012,Greg Kraft,68
210,0,27797,Derek Lamely,68
210,0,33204,Shane Lowry,68
210,0,22122,Andrew McLardy,68
210,0,25198,Francesco Molinari,68
210,0,27302,Garth Mulroy,68
210,0,33168,Michael O'Neal,68
210,0,24138,Ian Poulter,68
210,0,21959,Ted Purdy,68
210,0,27072,Alvaro Quiros,68
210,0,07707,Mike Small,68
210,0,26287,Roland Thatcher,68
210,0,31114,Drew Weaver,68
210,0,26498,Matt Weibring,68
210,0,26392,Chris Wilson,68
242,0,23778,Brad Adamonis,69
242,0,01035,Tommy Armour III,69
242,0,23614,Rich Beem,69
242,0,06214,Guy Boros,69
242,0,26500,Alejandro Cañizares,69
242,0,23699,Danny Chia,69
242,0,30924,Rhys Davies,69
242,0,20104,Ken Duke,69
242,0,20121,Todd Fischer,69
242,0,24463,Trevor Fisher Jr,69
242,0,20473,Ignacio Garrido,69
242,0,20105,Jeff Gove,69
242,0,22896,Grégory Havret,69
242,0,10117,Bob Heintz,69
242,0,19958,Miguel Angel Jiménez,69
242,0,10733,Kent Jones,69
242,0,33935,T.J. Kua,69
242,0,12662,Thomas Levet,69
242,0,24748,WC Liang,69
242,0,01717,Sandy Lyle,69
242,0,24449,Parker McLachlin,69
242,0,23814,Edoardo Molinari,69
242,0,10213,Dicky Pride,69
242,0,26539,Robert Rock,69
242,0,29223,Sam Saunders,69
242,0,10217,Warren Schutte,69
242,0,02106,Chris Smith,69
242,0,12663,Phil Tataurangi,69
242,0,26668,Marc Turnesa,69
242,0,12755,Vance Veazey,69
242,0,25349,Tim Wilkinson,69
242,0,31323,Gary Woodland,69
274,0,27796,Joe Affrunti,70
274,0,33120,Mark Anderson,70
274,0,01024,Billy Andrade,70
274,0,27124,Chris Baryla,70
274,0,20029,Notah Begay III,70
274,0,10505,Shane Bertsch,70
274,0,26525,Grégory Bourdy,70
274,0,01157,Tom Byrum,70
274,0,01175,Jim Carter,70
274,0,19825,Darren Clarke,70
274,0,30044,César Costilla,70
274,0,25191,Gonzalo Fernandez-Castaño,70
274,0,12823,Carlos Franco,70
274,0,01374,Robin Freeman,70
274,0,01381,Fred Funk,70
274,0,34448,Brendan Gielow,70
274,0,33399,Adam Hadwin,70
274,0,20859,Anders Hansen,70
274,0,26758,David Hearn,70
274,0,01553,John Huston,70
274,0,26908,Yuta Ikeda,70
274,0,32878,Jin Jeong,70
274,0,20094,Jonathan Kaye,70
274,0,22986,Søren Kjeldsen,70
274,0,24121,Andy Matthews,70
274,0,30004,Ross McGowan,70
274,0,27349,Alex Noren,70
274,0,12660,Jesper Parnevik,70
274,0,25920,Mike Perez,70
274,0,26476,Chez Reavie,70
274,0,34478,Jerry Richardson Jr.,70
274,0,20935,Toru Taniguchi,70
274,0,02214,Kirk Triplett,70
274,0,32617,Jerod Turner,70
274,0,02245,Grant Waite,70
274,0,33464,Danny Wax,70
274,0,02294,Willie Wood,70
311,0,24461,Thomas Aiken,71
311,0,27318,Ted Brown,71
311,0,34385,Dave Bunker,71
311,0,24786,Jeff Burns,71
311,0,29291,Eric Chun,71
311,0,19881,Robert Damron,71
311,0,24512,Simon Dyson,71
311,0,26724,Barry Evans,71
311,0,32416,Benjamin Fox,71
311,0,20376,Stephen Gallacher,71
311,0,32831,Aaron Goldberg,71
311,0,23624,Soren Hansen,71
311,0,33451,Matt Hill,71
311,0,26284,Steve Holmes,71
311,0,24511,Thongchai Jaidee,71
311,0,24957,Simon Khan,71
311,0,20669,James Kingston,71
311,0,34261,Scott Langley,71
311,0,33904,Grant Leaver,71
311,0,01685,J.L. Lewis,71
311,0,12067,Mitch Lowe,71
311,0,12680,Shigeki Maruyama,71
311,0,33941,Nick Mason,71
311,0,01761,Len Mattiace,71
311,0,12682,Hirofumi Miyase,71
311,0,08635,Colin Montgomerie,71
311,0,10107,Deane Pappas,71
311,0,01925,Jerry Pate,71
311,0,11245,Ron Skayhan,71
311,0,02191,Tim Thelen,71
311,0,32532,Manuel Villegas,71
311,0,22300,Dean Vomacka,71
311,0,34265,Will Wilcox,71
311,0,33947,Joshua Wooding,71
345,0,21633,Steve Allan,72
345,0,31587,Max Alverio,72
345,0,27584,Johnny Bloomfield,72
345,0,32366,Kevin Chappell,72
345,0,25052,Derek Gillespie,72
345,0,32495,Rob Grube,72
345,0,26822,Bret Guetz,72
345,0,27324,Seungsu Han,72
345,0,34098,Russell Henley,72
345,0,06573,Brandt Jobe,72
345,0,11032,Frank Lickliter II,72
345,0,31141,Gareth Maybin,72
345,0,25842,Jon Mills,72
345,0,20676,Patrick Moore,72
345,0,25734,Colm Moriarty,72
345,0,29289,S.Y. Noh,72
345,0,25398,Ryuichi Oda,72
345,0,25863,Rod Perry,72
345,0,34395,Christopher Ross,72
345,0,27583,Jose Trauwitz,72
365,0,20367,Fredrik Andersson Hed,73
365,0,23048,Eric Axley,73
365,0,34195,Christopher Brown,73
365,0,32070,Rafael Campos,73
365,0,27382,Wil Collins,73
365,0,01261,Jay Delsing,73
365,0,24236,Nick Dougherty,73
365,0,01388,Robert Gamez,73
365,0,23465,Peter Gustafsson,73
365,0,01633,Tom Kite,73
365,0,01771,Blaine McCallister,73
365,0,12753,David Morland IV,73
365,0,07235,John Morse,73
365,0,28497,Troy Pare,73
365,0,30669,Jeff Puska,73
365,0,34142,Willis Ring,73
365,0,02076,Peter Senior,73
365,0,29425,Andrew Svoboda,73
365,0,02256,Tom Watson,73
384,0,06707,Greg Casagranda,74
384,0,34641,Rocky Cleland,74
384,0,20721,Darren Fichardt,74
384,0,32698,Bobby Gates,74
384,0,01425,Ernie Gonzalez,74
384,0,30930,Ty Harris,74
384,0,30909,David Horsey,74
384,0,28258,K.T. Kim,74
384,0,31202,William McGirt,74
384,0,08339,Spike McRoy,74
384,0,01887,Mark O'Meara,74
384,0,27119,Koumei Oda,74
384,0,33039,Jason Schmuhl,74
384,0,23984,Zane Scotland,74
384,0,23481,Marcel Siem,74
384,0,29485,Brett Stegmaier,74
384,0,33956,Jeff Templeton,74
384,0,06078,Esteban Toledo,74
384,0,24773,Tom Whitehouse,74
384,0,32139,Danny Willett,74
384,0,26497,Casey Wittenberg,74
384,0,22951,Azuma Yano,74
406,0,25290,Kurt Barnes,75
406,0,01063,Ben Bates,75
406,0,34255,Joseph Bramlett,75
406,0,26499,Rafa Cabrera Bello,75
406,0,34306,John Chin,75
406,0,28734,Josh Cunliffe,75
406,0,29419,Tadd Fujikawa,75
406,0,21284,Hiroyuki Fujita,75
406,0,33461,Morgan Hoffmann,75
406,0,34214,Bobby Hutcherson,75
406,0,20218,Shingo Katayama,75
406,0,33046,Cortland Lowe,75
406,0,34667,Chris Marin,75
406,0,33413,Ben Martin,75
406,0,20213,Katsumasa Miyamoto,75
406,0,34257,Jason Preeo,75
406,0,24930,Curt Sanders,75
406,0,10649,Tom Scherrer,75
406,0,27657,Nathan Smith,75
425,0,23540,Jason Allred,76
425,0,24537,Philip Archer,76
425,0,07223,Brian Bateman,76
425,0,32367,Jorge Campillo,76
425,0,25539,Rafael Echenique,76
425,0,20802,Jean Hugo,76
425,0,33047,Gregor Main,76
425,0,33199,Matteo Manassero,76
425,0,12781,Scott Medlin,76
425,0,01823,Larry Mize,76
425,0,29256,James Morrison,76
425,0,29342,Jae-bum Park,76
425,0,34642,Jordan Payne,76
425,0,01978,Fran Quinn,76
425,0,25454,Alex Quiroz,76
425,0,02133,Craig Stadler,76
425,0,02135,Mike Standly,76
425,0,23236,Paul Streeter,76
425,0,02185,Lance Ten Broeck,76
444,0,33948,Byeong Hun An,77
444,0,34023,Brad Benjamin,77
444,0,10944,Thomas Bjørn,77
444,0,01093,Ronnie Black,77
444,0,06809,Bob Burns,77
444,0,19905,Andrew Coltart,77
444,0,01235,Ben Crenshaw,77
444,0,01419,Tom Gleeton,77
444,0,32312,Travis Hampshire,77
444,0,08337,Mike Heinen,77
444,0,23580,Tetsuji Hiratsuka,77
444,0,24956,Mikko Ilonen,77
444,0,27899,Rikard Karlberg,77
444,0,07595,Rob Moss,77
458,0,22473,Kyle Flinton,78
458,0,01378,David Frost,78
458,0,31577,Tano Goya,78
458,0,34363,Tyrrell Hatton,78
458,0,31688,Kenny Kim,78
458,0,01666,Bernhard Langer,78
458,0,29675,Dan McCarthy,78
458,0,26345,Ewan Porter,78
458,0,02010,Loren Roberts,78
458,0,20440,Kevin Savage,78
458,0,30860,Shunsuke Sonoda,78
458,0,34191,Gene Williams,78
458,0,22000,Chris Wood,78
458,0,20566,Kaname Yokoo,78
472,0,34361,Jamie Abbott,79
472,0,20374,Gary Clark,79
472,0,26553,Simon Edwards,79
472,0,33223,Chang-won Han,79
472,0,34305,Daniel Miernicki,79
472,0,34097,Tyson Shinaut,79
472,0,18874,Miguel Suarez,79
472,0,27821,Steven Tiley,79
480,0,34278,John Bierkan,80
480,0,34382,Carlos Concha,80
480,0,28339,Victor Dubuisson,80
480,0,01385,Jim Gallagher Jr.,80
480,0,33954,Estanislao Guerrero,80
480,0,21207,José Manuel Lara,80
480,0,22732,Brian Rowell,80
480,0,28424,Rich Steinmetz,80
488,0,34260,Bennett Blakeman,81
488,0,34362,Laurie Canter,81
488,0,01326,Nick Faldo,81
488,0,08045,Perry Moss,81
488,0,24742,Bruce Smith,81
493,0,27363,Mark Haastrup,82
493,0,19904,Paul Lawrie,82
493,0,34047,John Little II,82
493,0,21660,Jason Schultz,82
493,0,34259,Mark Silvers,82
498,0,20400,Michael Campbell,83
498,0,01755,Dick Mast,83
498,0,34258,Kevin Phelan,83
498,0,02160,Ron Streck,83
498,0,02300,Ian Woosnam,83
503,0,34277,Dustin Garza,86
503,0,33905,Blaine Peffley,86
