RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,25083,Jeremy Anderson,100.00,9,9,-0.56
1,0,23614,Rich Beem,100.00,4,4,-0.25
1,0,10733,Kent Jones,100.00,8,8,E
1,0,06140,Sean Murphy,100.00,6,6,-0.50
1,0,02279,Mark Wiebe,100.00,3,3,E
6,0,10962,Bradley Hughes,90.00,36,40,-0.31
7,0,01418,Bill Glasson,89.74,35,39,-0.31
8,0,02206,David Toms,89.29,50,56,-0.34
9,0,01938,David Peoples,89.23,58,65,-0.21
10,0,01200,Keith Clearwater,88.89,8,9,E
11,0,21633,Steve Allan,87.50,7,8,-0.29
11,0,22051,Ben Ferguson,87.50,7,8,-0.43
11,0,06350,Bob May,87.50,14,16,-0.21
14,0,02110,Jerry Smith,85.71,30,35,-0.33
15,0,01381,Fred Funk,84.62,44,52,-0.20
15,0,21806,Paul Gow,84.62,11,13,-0.18
15,0,06573,Brandt Jobe,84.62,22,26,-0.14
18,0,01553,John Huston,84.21,16,19,E
19,0,02223,Bob Tway,83.87,52,62,-0.31
20,0,10809,Jim Furyk,83.02,44,53,-0.36
21,0,22046,Geoff Ogilvy,82.61,19,23,-0.21
22,0,07003,David Berganio Jr.,82.35,28,34,-0.36
22,0,08545,Glen Hnatiuk,82.35,28,34,-0.11
24,0,01761,Len Mattiace,82.14,23,28,-0.13
25,0,21961,Charles Howell III,82.09,55,67,-0.27
26,0,10565,Ian Leggatt,81.82,27,33,-0.22
27,0,09011,David Duval,81.67,49,60,-0.41
28,0,08535,Gary Nicklaus,81.48,22,27,-0.18
29,0,02214,Kirk Triplett,80.77,21,26,-0.24
30,0,01677,Tom Lehman,80.70,46,57,-0.26
31,0,01797,Rocco Mediate,80.65,25,31,-0.32
31,0,10912,Craig Perks,80.65,25,31,-0.16
33,0,07867,Woody Austin,80.00,24,30,-0.21
33,0,20498,Briny Baird,80.00,44,55,-0.18
33,0,20593,Greg Chalmers,80.00,8,10,-0.75
33,0,24357,K.J. Choi,80.00,12,15,E
33,0,01226,Fred Couples,80.00,24,30,-0.33
33,0,06034,Marco Dawson,80.00,16,20,-0.25
33,0,06522,Ernie Els,80.00,36,45,-0.22
33,0,07457,Steve Flesch,80.00,48,60,-0.35
33,0,08063,Kelly Grunewald,80.00,8,10,-0.25
33,0,01487,Jeff Hart,80.00,24,30,-0.21
33,0,23353,J.J. Henry,80.00,32,40,-0.06
33,0,08075,Jerry Kelly,80.00,16,20,-0.19
45,0,20098,Stuart Appleby,79.69,51,64,-0.24
46,0,01307,Joel Edwards,79.59,39,49,-0.28
47,0,12645,Brent Geiberger,79.41,27,34,-0.26
48,0,01766,Billy Mayfair,79.22,61,77,-0.20
49,0,01139,Olin Browne,79.07,34,43,-0.32
50,0,06078,Esteban Toledo,78.95,30,38,-0.13
51,0,01968,Nick Price,78.85,41,52,-0.37
52,0,19972,José Coceres,78.57,44,56,-0.23
52,0,12760,Danny Ellis,78.57,44,56,-0.18
52,0,01706,Davis Love III,78.57,77,98,-0.34
52,0,01771,Blaine McCallister,78.57,44,56,-0.23
52,0,22122,Andrew McLardy,78.57,11,14,E
57,0,01945,Kenny Perry,78.48,62,79,-0.21
58,0,01203,Russ Cochran,78.26,36,46,-0.36
59,0,01823,Larry Mize,78.05,32,41,-0.13
60,0,20574,Mathew Goggin,78.00,39,50,-0.28
61,0,01024,Billy Andrade,77.78,14,18,-0.07
61,0,01219,John Cook,77.78,35,45,-0.29
61,0,08931,Glen Day,77.78,49,63,-0.22
61,0,06012,Greg Kraft,77.78,49,63,-0.27
61,0,12714,Chris Tidland,77.78,7,9,-0.43
61,0,06613,Tommy Tolles,77.78,7,9,-0.14
61,0,06591,Rocky Walcher,77.78,14,18,-0.07
68,0,01619,Skip Kendall,77.59,45,58,-0.33
69,0,01042,Paul Azinger,77.55,38,49,-0.32
70,0,06036,Scott Dunlap,77.27,17,22,-0.24
70,0,10585,Scott McCarron,77.27,51,66,-0.20
72,0,12652,Cameron Beckman,77.08,37,48,-0.30
73,0,06251,Chris DiMarco,77.01,67,87,-0.34
74,0,08793,Tiger Woods,76.92,40,52,-0.18
75,0,02002,John Riegger,76.79,43,56,-0.35
76,0,06332,Neal Lancaster,76.74,33,43,-0.39
77,0,06595,Kevin Sutherland,76.60,36,47,-0.33
77,0,02218,Ted Tryba,76.60,36,47,-0.19
77,0,10423,Mike Weir,76.60,36,47,-0.25
80,0,06515,Shaun Micheel,76.47,39,51,-0.21
80,0,10425,Jay Williamson,76.47,26,34,-0.15
82,0,01249,John Daly,76.00,19,25,-0.21
82,0,02170,Hal Sutton,76.00,38,50,-0.13
84,0,20229,Stewart Cink,75.86,66,87,-0.29
84,0,02239,Scott Verplank,75.86,44,58,-0.18
84,0,08057,Brian Wilson,75.86,22,29,-0.23
87,0,06617,Brian Henninger,75.81,47,62,-0.32
88,0,06809,Bob Burns,75.00,33,44,-0.15
88,0,19881,Robert Damron,75.00,27,36,-0.15
88,0,12753,David Morland IV,75.00,21,28,E
88,0,01920,Craig Parry,75.00,12,16,-0.33
88,0,02099,Scott Simpson,75.00,21,28,-0.14
93,0,10885,Robert Allenby,74.58,44,59,-0.30
94,0,20094,Jonathan Kaye,74.42,32,43,-0.38
94,0,20127,Chris Riley,74.42,32,43,-0.34
96,0,01527,Scott Hoch,74.36,29,39,-0.14
96,0,08339,Spike McRoy,74.36,29,39,-0.28
98,0,21949,Joe Ogilvie,74.19,23,31,-0.30
99,0,01599,Steve Jones,73.68,14,19,-0.14
100,0,08881,Tripp Isenhour,73.33,11,15,-0.64
100,0,01577,Lee Janzen,73.33,44,60,-0.41
102,0,01887,Mark O'Meara,73.17,30,41,-0.27
103,0,10201,Matt Gogel,73.08,19,26,-0.26
104,0,11032,Frank Lickliter II,72.86,51,70,-0.16
105,0,20436,Garrett Willis,72.73,24,33,-0.08
106,0,01157,Tom Byrum,72.50,29,40,-0.31
107,0,01685,J.L. Lewis,72.34,34,47,-0.18
108,0,02104,Jeff Sluman,72.00,54,75,-0.13
108,0,08375,Paul Stankowski,72.00,18,25,-0.22
110,0,06567,Vijay Singh,71.76,61,85,-0.28
111,0,12388,Michael Clark II,71.43,25,35,-0.20
111,0,21209,Sergio Garcia,71.43,30,42,-0.37
111,0,06514,Kevin Johnson,71.43,5,7,-0.40
111,0,01724,Jeff Maggert,71.43,30,42,-0.30
115,0,20566,Kaname Yokoo,71.11,32,45,-0.44
116,0,01132,Mark Brooks,70.97,22,31,-0.14
116,0,12660,Jesper Parnevik,70.97,44,62,-0.32
118,0,01320,Bob Estes,70.83,51,72,-0.29
118,0,01374,Robin Freeman,70.83,17,24,-0.35
118,0,10213,Dicky Pride,70.83,17,24,-0.29
121,0,01175,Jim Carter,70.69,41,58,-0.29
122,0,19846,Brian Gay,70.59,24,34,-0.33
123,0,19817,Michael Muehr,70.21,33,47,-0.21
124,0,07763,Doug Dunakey,69.57,16,23,-0.13
124,0,02106,Chris Smith,69.57,16,23,-0.31
126,0,01666,Bernhard Langer,69.39,34,49,-0.35
127,0,01928,Corey Pavin,69.23,9,13,-0.11
