RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY
1,0,08793,Tiger Woods,$82354376
2,0,06567,Vijay Singh,$60709312
3,0,01810,Phil Mickelson,$50522901
4,0,10809,Jim Furyk,$38809826
5,0,01706,Davis Love III,$37325550
6,0,06522,Ernie Els,$33663401
7,0,02206,David Toms,$28711065
8,0,10860,Justin Leonard,$27109459
9,0,01945,Kenny Perry,$26196442
10,0,20229,Stewart Cink,$25055994
11,0,21209,Sergio Garcia,$24399000
12,0,10423,Mike Weir,$23860124
13,0,20098,Stuart Appleby,$23194485
14,0,01161,Mark Calcavecchia,$23081228
15,0,02239,Scott Verplank,$22430292
16,0,01381,Fred Funk,$20925849
17,0,01968,Nick Price,$20563108
18,0,01677,Tom Lehman,$20378513
19,0,06251,Chris DiMarco,$20251008
20,0,01226,Fred Couples,$20121480
21,0,20157,Retief Goosen,$19707369
22,0,10885,Robert Allenby,$19281384
23,0,24357,K.J. Choi,$18801639
24,0,01527,Scott Hoch,$18498499
25,0,24502,Adam Scott,$18369560
26,0,02104,Jeff Sluman,$18114866
27,0,08075,Jerry Kelly,$18048119
28,0,01329,Brad Faxon,$17656554
29,0,01766,Billy Mayfair,$17653397
30,0,23621,Rory Sabbatini,$17616264
31,0,01320,Bob Estes,$17225501
32,0,06527,Steve Stricker,$17143884
33,0,09011,David Duval,$16869175
34,0,21961,Charles Howell III,$16668108
35,0,12510,Chad Campbell,$16585604
36,0,07457,Steve Flesch,$16327302
37,0,22046,Geoff Ogilvy,$16306625
38,0,01724,Jeff Maggert,$15745293
39,0,02223,Bob Tway,$15731456
40,0,12782,Tim Herron,$15685381
41,0,06004,Stephen Ames,$15591077
42,0,20766,Padraig Harrington,$15286873
43,0,02170,Hal Sutton,$15267685
44,0,12660,Jesper Parnevik,$15149185
45,0,02010,Loren Roberts,$15103510
46,0,01797,Rocco Mediate,$14791140
47,0,01553,John Huston,$14762421
48,0,01707,Steve Lowery,$14643503
49,0,01928,Corey Pavin,$14606155
50,0,01876,Greg Norman,$14473229
51,0,01042,Paul Azinger,$14447210
52,0,01457,Jay Haas,$14440317
53,0,01887,Mark O'Meara,$14136017
54,0,01313,Steve Elkington,$14130705
55,0,01577,Lee Janzen,$13957747
56,0,02214,Kirk Triplett,$13564082
57,0,12680,Shigeki Maruyama,$13353024
58,0,07867,Woody Austin,$13349536
59,0,06595,Kevin Sutherland,$13085208
60,0,01941,Tom Pernice Jr.,$12866379
61,0,23983,Luke Donald,$12825014
62,0,01219,John Cook,$12433599
63,0,06575,Dudley Hart,$12408096
64,0,01024,Billy Andrade,$12361151
65,0,24024,Zach Johnson,$12260837
66,0,06373,José María Olazábal,$12002594
67,0,06621,Joe Durant,$11954193
68,0,02146,Payne Stewart,$11737008
69,0,23135,Tim Clark,$11638389
70,0,02246,Duffy Waldorf,$11638275
71,0,25345,Carl Pettersson,$11562074
72,0,11032,Frank Lickliter II,$11278816
73,0,02101,Joey Sindelar,$11196462
74,0,20572,Rod Pampling,$11054489
75,0,01633,Tom Kite,$11041042
76,0,10585,Scott McCarron,$10552162
77,0,22913,John Rollins,$10332303
78,0,20094,Jonathan Kaye,$10207704
79,0,01666,Bernhard Langer,$10111921
80,0,02133,Craig Stadler,$10021897
81,0,02256,Tom Watson,$10004299
82,0,20498,Briny Baird,$9597907
83,0,01142,Bart Bryant,$9345059
84,0,22371,Aaron Baddeley,$9287083
85,0,20127,Chris Riley,$9286680
86,0,22293,Heath Slocum,$9256094
87,0,12823,Carlos Franco,$9247875
88,0,01378,David Frost,$9178775
89,0,01132,Mark Brooks,$9131304
90,0,01249,John Daly,$9109268
91,0,23541,Ben Crane,$9090282
92,0,22378,Trevor Immelman,$9084340
93,0,24925,Jonathan Byrd,$9077876
94,0,07749,Brett Quigley,$9049674
95,0,20634,Peter Lonard,$9009671
96,0,01035,Tommy Armour III,$8943812
97,0,19846,Brian Gay,$8922840
98,0,22405,Justin Rose,$8710418
99,0,01361,Dan Forsman,$8687983
100,0,06643,Paul Goydos,$8554942
101,0,01388,Robert Gamez,$8523981
102,0,01723,Andrew Magee,$8512753
103,0,01139,Olin Browne,$8498575
104,0,01920,Craig Parry,$8481456
105,0,23614,Rich Beem,$8461942
106,0,23353,J.J. Henry,$8423406
107,0,21805,Harrison Frazar,$8379227
108,0,08931,Glen Day,$8337428
109,0,27770,Camilo Villegas,$8285997
110,0,22621,Ben Curtis,$8180863
111,0,24361,Pat Perez,$8165519
112,0,01948,Tim Petrovic,$8070189
113,0,01926,Steve Pate,$8018208
114,0,21949,Joe Ogilvie,$7908976
115,0,24140,Sean O'Hair,$7883952
116,0,25900,Lucas Glover,$7880691
117,0,01823,Larry Mize,$7825217
118,0,01569,Peter Jacobsen,$7799810
119,0,24781,Hunter Mahan,$7684262
120,0,01619,Skip Kendall,$7632572
121,0,20628,Arron Oberholser,$7617205
122,0,02159,Curtis Strange,$7599951
123,0,20645,John Senden,$7553125
124,0,06515,Shaun Micheel,$7498850
125,0,01685,J.L. Lewis,$7454438
126,0,12645,Brent Geiberger,$7374382
127,0,12602,Dean Wilson,$7227354
128,0,23623,Bo Van Pelt,$7222418
129,0,23325,Vaughn Taylor,$7154727
130,0,01235,Ben Crenshaw,$7139756
131,0,08537,J.P. Hayes,$7042010
132,0,01418,Bill Glasson,$6912619
133,0,01943,Chris Perry,$6866671
134,0,12652,Cameron Beckman,$6788618
135,0,21731,Freddie Jacobson,$6779037
136,0,02099,Scott Simpson,$6778273
137,0,01761,Len Mattiace,$6747466
138,0,20850,Daniel Chopra,$6572875
139,0,29718,Anthony Kim,$6539527
140,0,01599,Steve Jones,$6519451
141,0,01157,Tom Byrum,$6517003
142,0,01690,Bruce Lietzke,$6474794
143,0,06573,Brandt Jobe,$6403089
144,0,02242,Lanny Wadkins,$6355681
145,0,19881,Robert Damron,$6252887
146,0,08375,Paul Stankowski,$6218833
147,0,01072,Chip Beck,$6205730
148,0,06332,Neal Lancaster,$6183731
149,0,21959,Ted Purdy,$6177275
150,0,23322,Brett Wetterich,$6139379
151,0,21350,Ryuji Imada,$6120189
152,0,01385,Jim Gallagher Jr.,$5995650
153,0,01559,Hale Irwin,$5966031
154,0,23320,Ryan Palmer,$5943370
155,0,20433,Mark Hensby,$5901807
156,0,02321,Fuzzy Zoeller,$5819293
157,0,01869,Jack Nicklaus,$5734031
158,0,01938,David Peoples,$5691690
159,0,24138,Ian Poulter,$5654772
160,0,06012,Greg Kraft,$5570005
161,0,01203,Russ Cochran,$5560769
162,0,01098,Jay Don Blake,$5555470
163,0,24507,Jason Bohn,$5527688
164,0,20472,Alex Cejka,$5493304
165,0,20574,Mathew Goggin,$5403969
166,0,01355,Raymond Floyd,$5323075
167,0,01783,Mark McCumber,$5309688
168,0,10425,Jay Williamson,$5271830
169,0,19972,José Coceres,$5266299
