RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY
1,0,08793,Tiger Woods,$120895206
2,0,01810,Phil Mickelson,$94955060
3,0,30925,Dustin Johnson,$74897059
4,0,10809,Jim Furyk,$71507269
5,0,06567,Vijay Singh,$71236216
6,0,28237,Rory McIlroy,$66174549
7,0,24502,Adam Scott,$59873599
8,0,22405,Justin Rose,$57184239
9,0,23108,Matt Kuchar,$54918469
10,0,21209,Sergio Garcia,$54433395
11,0,34046,Jordan Spieth,$52769335
12,0,33448,Justin Thomas,$50915400
13,0,28089,Jason Day,$50091086
14,0,06522,Ernie Els,$49339400
15,0,25804,Bubba Watson,$48049778
16,0,24024,Zach Johnson,$47748994
17,0,01706,Davis Love III,$44959243
18,0,06527,Steve Stricker,$44936354
19,0,29221,Webb Simpson,$44238348
20,0,20229,Stewart Cink,$42783618
21,0,21961,Charles Howell III,$42025458
22,0,02206,David Toms,$41901709
23,0,32102,Rickie Fowler,$41063411
24,0,27649,Brandt Snedeker,$40521339
25,0,32839,Hideki Matsuyama,$40289424
26,0,36689,Brooks Koepka,$37987257
27,0,25396,Kevin Na,$37819638
28,0,23983,Luke Donald,$37206401
29,0,34360,Patrick Reed,$37065581
30,0,25364,Paul Casey,$36620072
31,0,23621,Rory Sabbatini,$35970032
32,0,26851,Marc Leishman,$35216825
33,0,46970,Jon Rahm,$35024042
34,0,10860,Justin Leonard,$33884793
35,0,29420,Billy Horschel,$33371835
36,0,24357,K.J. Choi,$32803596
37,0,26596,Ryan Moore,$32505162
38,0,12716,Charley Hoffman,$32484698
39,0,23320,Ryan Palmer,$32248566
40,0,01945,Kenny Perry,$32123130
41,0,21528,Henrik Stenson,$31992046
42,0,35450,Patrick Cantlay,$31650364
43,0,33141,Keegan Bradley,$31532208
44,0,29725,Tony Finau,$31511352
45,0,20157,Retief Goosen,$31301518
46,0,31323,Gary Woodland,$31167350
47,0,24924,Bill Haas,$30840847
48,0,24781,Hunter Mahan,$30786458
49,0,22046,Geoff Ogilvy,$30453426
50,0,48081,Xander Schauffele,$30451257
51,0,20098,Stuart Appleby,$29828521
52,0,08075,Jerry Kelly,$29053709
53,0,27095,Nick Watney,$28989967
54,0,24361,Pat Perez,$28830160
55,0,29478,Kevin Kisner,$28774073
56,0,24138,Ian Poulter,$28209697
57,0,26329,Louis Oosthuizen,$28124759
58,0,10423,Mike Weir,$28021982
59,0,25900,Lucas Glover,$28004155
60,0,25686,Jason Dufner,$27782234
61,0,02239,Scott Verplank,$27500225
62,0,10885,Robert Allenby,$27492076
63,0,35891,Cameron Smith,$27037033
64,0,12510,Chad Campbell,$26817362
65,0,25632,Jimmy Walker,$26589737
66,0,47959,Bryson DeChambeau,$26519235
67,0,27141,J.B. Holmes,$25772908
68,0,20766,Padraig Harrington,$25624048
69,0,27214,Kevin Streelman,$24834353
70,0,24140,Sean O'Hair,$24718925
71,0,01161,Mark Calcavecchia,$24216436
72,0,19846,Brian Gay,$24022381
73,0,23135,Tim Clark,$23942321
74,0,20396,Lee Westwood,$23864250
75,0,27644,Brian Harman,$23722648
76,0,40026,Daniel Berger,$23598055
77,0,01226,Fred Couples,$22814254
78,0,25345,Carl Pettersson,$22688674
79,0,06251,Chris DiMarco,$22656443
80,0,25818,Scott Piercy,$22565246
81,0,34099,Harris English,$22419562
82,0,22371,Aaron Baddeley,$22095573
83,0,30926,Chris Kirk,$21943154
84,0,23541,Ben Crane,$21667245
85,0,20645,John Senden,$21654648
86,0,01320,Bob Estes,$21628540
87,0,46046,Scottie Scheffler,$21550888
88,0,01677,Tom Lehman,$21509830
89,0,23623,Bo Van Pelt,$21391117
90,0,01381,Fred Funk,$21310437
91,0,26331,Charl Schwartzel,$20912493
92,0,27770,Camilo Villegas,$20835687
93,0,27936,Martin Laird,$20657707
94,0,34098,Russell Henley,$20579939
95,0,01968,Nick Price,$20576104
96,0,30944,Jason Kokrak,$20437410
97,0,01766,Billy Mayfair,$20303642
98,0,24925,Jonathan Byrd,$20042315
99,0,29518,Brendan Steele,$19873003
100,0,06004,Stephen Ames,$19718160
101,0,12782,Tim Herron,$19382388
102,0,23325,Vaughn Taylor,$19379410
103,0,01724,Jeff Maggert,$19364566
104,0,26476,Chez Reavie,$19268517
105,0,25572,Graeme McDowell,$19099776
106,0,09011,David Duval,$18983931
107,0,50525,Collin Morikawa,$18902937
108,0,01527,Scott Hoch,$18530156
109,0,22913,John Rollins,$18446947
110,0,07457,Steve Flesch,$18299945
111,0,21731,Freddie Jacobson,$18191698
112,0,02104,Jeff Sluman,$18165266
113,0,01329,Brad Faxon,$17769249
114,0,25198,Francesco Molinari,$17599907
115,0,26300,Matt Jones,$17330501
116,0,33419,Cameron Tringale,$17310004
117,0,30110,Kyle Stanley,$16988702
118,0,39971,Sungjae Im,$16947382
119,0,23353,J.J. Henry,$16925357
120,0,01797,Rocco Mediate,$16824617
121,0,37455,Si Woo Kim,$16789793
122,0,32366,Kevin Chappell,$16750817
123,0,30692,Scott Stallings,$16688940
124,0,33122,Russell Knox,$16668457
125,0,07867,Woody Austin,$16580132
126,0,24507,Jason Bohn,$16062113
127,0,01577,Lee Janzen,$16040639
128,0,20572,Rod Pampling,$16039993
129,0,01928,Corey Pavin,$16021370
130,0,22293,Heath Slocum,$15948701
131,0,02223,Bob Tway,$15785815
132,0,27064,Jhonattan Vegas,$15723116
133,0,06595,Kevin Sutherland,$15658171
134,0,01313,Steve Elkington,$15505418
135,0,33399,Adam Hadwin,$15499571
136,0,21878,Mark Wilson,$15343537
137,0,12660,Jesper Parnevik,$15321627
138,0,02170,Hal Sutton,$15267685
139,0,26289,Boo Weekley,$15167517
140,0,02010,Loren Roberts,$15154767
141,0,01707,Steve Lowery,$15128611
142,0,29926,Danny Lee,$15046311
143,0,45526,Abraham Ancer,$15041325
144,0,01553,John Huston,$14967146
