RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF HOLES
1,0,19846,Brian Gay,7
1,0,26329,Louis Oosthuizen,7
3,0,24925,Jonathan Byrd,6
3,0,28500,Martin Flores,6
3,0,12716,Charley Hoffman,6
3,0,35087,Bio Kim,6
3,0,23108,Matt Kuchar,6
3,0,26596,Ryan Moore,6
3,0,25240,D.A. Points,6
3,0,22913,John Rollins,6
3,0,27649,Brandt Snedeker,6
3,0,30692,Scott Stallings,6
3,0,25834,Daniel Summerhays,6
3,0,30927,Brendon Todd,6
3,0,08793,Tiger Woods,6
16,0,29910,Blake Adams,5
16,0,10885,Robert Allenby,5
16,0,33120,Mark Anderson,5
16,0,22371,Aaron Baddeley,5
16,0,20070,Matt Bettencourt,5
16,0,27895,Jonas Blixt,5
16,0,24507,Jason Bohn,5
16,0,20593,Greg Chalmers,5
16,0,23204,Gary Christian,5
16,0,25720,Chad Collins,5
16,0,23541,Ben Crane,5
16,0,22621,Ben Curtis,5
16,0,20104,Ken Duke,5
16,0,24358,Robert Garrigus,5
16,0,24924,Bill Haas,5
16,0,20766,Padraig Harrington,5
16,0,12782,Tim Herron,5
16,0,29420,Billy Horschel,5
16,0,34174,John Huh,5
16,0,21350,Ryuji Imada,5
16,0,22378,Trevor Immelman,5
16,0,30926,Chris Kirk,5
16,0,10860,Justin Leonard,5
16,0,31401,Zack Miller,5
16,0,27302,Garth Mulroy,5
16,0,25396,Kevin Na,5
16,0,29289,S.Y. Noh,5
16,0,28475,Jeff Overton,5
16,0,25345,Carl Pettersson,5
16,0,27556,Ted Potter Jr.,5
16,0,24138,Ian Poulter,5
16,0,06567,Vijay Singh,5
16,0,27214,Kevin Streelman,5
16,0,06527,Steve Stricker,5
16,0,23325,Vaughn Taylor,5
16,0,27330,Josh Teater,5
16,0,32150,Michael Thompson,5
16,0,23623,Bo Van Pelt,5
16,0,20396,Lee Westwood,5
55,0,06004,Stephen Ames,4
55,0,21407,Arjun Atwal,4
55,0,28259,Sangmoon Bae,4
55,0,19824,Craig Barlow,4
55,0,24846,Ricky Barnes,4
55,0,12652,Cameron Beckman,4
55,0,32334,Charlie Beljan,4
55,0,10505,Shane Bertsch,4
55,0,23542,Tommy Biershenk,4
55,0,10944,Thomas Bjørn,4
55,0,28087,Kris Blanks,4
55,0,33141,Keegan Bradley,4
55,0,01116,Michael Bradley,4
55,0,34255,Joseph Bramlett,4
55,0,12510,Chad Campbell,4
55,0,34021,Bud Cauley,4
55,0,20472,Alex Cejka,4
55,0,32366,Kevin Chappell,4
55,0,20850,Daniel Chopra,4
55,0,23135,Tim Clark,4
55,0,28455,Will Claxton,4
55,0,24494,Erik Compton,4
55,0,01249,John Daly,4
55,0,19881,Robert Damron,4
55,0,21753,Brian Davis,4
55,0,28089,Jason Day,4
55,0,23638,Brendon de Jonge,4
55,0,27436,Graham DeLaet,4
55,0,10875,Todd Demsey,4
55,0,23983,Luke Donald,4
55,0,25686,Jason Dufner,4
55,0,06036,Scott Dunlap,4
55,0,06522,Ernie Els,4
55,0,34099,Harris English,4
55,0,01320,Bob Estes,4
55,0,28307,Matt Every,4
55,0,25191,Gonzalo Fernandez-Castaño,4
55,0,32102,Rickie Fowler,4
55,0,21805,Harrison Frazar,4
55,0,30750,Tommy Gainey,4
55,0,32698,Bobby Gates,4
55,0,08725,Tom Gillis,4
55,0,25900,Lucas Glover,4
55,0,29974,Branden Grace,4
55,0,23718,Nathan Green,4
55,0,24604,Hunter Haas,4
55,0,22792,Peter Hanson,4
55,0,27644,Brian Harman,4
55,0,26758,David Hearn,4
55,0,23353,J.J. Henry,4
55,0,27141,J.B. Holmes,4
55,0,33520,Randall Hutchison,4
55,0,01577,Lee Janzen,4
55,0,30925,Dustin Johnson,4
55,0,24024,Zach Johnson,4
55,0,26300,Matt Jones,4
55,0,19970,Robert Karlsson,4
55,0,08075,Jerry Kelly,4
55,0,29718,Anthony Kim,4
55,0,29478,Kevin Kisner,4
55,0,30711,Colt Knost,4
55,0,33122,Russell Knox,4
55,0,35879,Kelly Kraft,4
55,0,27936,Martin Laird,4
55,0,34261,Scott Langley,4
55,0,35139,Richard Lee,4
55,0,26851,Marc Leishman,4
55,0,27466,Spencer Levin,4
55,0,11032,Frank Lickliter II,4
55,0,23548,Bill Lunde,4
55,0,24912,Will MacKenzie,4
55,0,01724,Jeff Maggert,4
55,0,24781,Hunter Mahan,4
55,0,01766,Billy Mayfair,4
55,0,10585,Scott McCarron,4
55,0,25572,Graeme McDowell,4
55,0,31202,William McGirt,4
55,0,28237,Rory McIlroy,4
55,0,24490,George McNeill,4
55,0,27933,John Merrick,4
55,0,01810,Phil Mickelson,4
55,0,23800,Bryce Molder,4
55,0,27118,Toshinori Muto,4
55,0,24140,Sean O'Hair,4
55,0,22046,Geoff Ogilvy,4
55,0,20691,Greg Owen,4
55,0,23320,Ryan Palmer,4
55,0,24361,Pat Perez,4
55,0,01945,Kenny Perry,4
55,0,25818,Scott Piercy,4
55,0,10213,Dicky Pride,4
55,0,26476,Chez Reavie,4
55,0,29476,Kyle Reifers,4
55,0,22405,Justin Rose,4
55,0,26331,Charl Schwartzel,4
55,0,24502,Adam Scott,4
55,0,20645,John Senden,4
55,0,29221,Webb Simpson,4
