RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY
1,0,08793,Tiger Woods,$76579376
2,0,06567,Vijay Singh,$54108218
3,0,01810,Phil Mickelson,$45334026
4,0,01706,Davis Love III,$35630313
5,0,10809,Jim Furyk,$35354112
6,0,06522,Ernie Els,$31126111
7,0,02206,David Toms,$27911952
8,0,10860,Justin Leonard,$23165917
9,0,01161,Mark Calcavecchia,$22296419
10,0,01945,Kenny Perry,$21532649
11,0,20229,Stewart Cink,$21076693
12,0,02239,Scott Verplank,$21070672
13,0,10423,Mike Weir,$20839988
14,0,20098,Stuart Appleby,$20709855
15,0,01381,Fred Funk,$20668565
16,0,01968,Nick Price,$20551208
17,0,01677,Tom Lehman,$19701862
18,0,06251,Chris DiMarco,$19660264
19,0,21209,Sergio Garcia,$19540777
20,0,01226,Fred Couples,$19172199
21,0,01527,Scott Hoch,$18487114
22,0,20157,Retief Goosen,$18275403
23,0,02104,Jeff Sluman,$18114866
24,0,01329,Brad Faxon,$17656554
25,0,09011,David Duval,$16754201
26,0,01320,Bob Estes,$16396106
27,0,08075,Jerry Kelly,$16395719
28,0,24502,Adam Scott,$16390401
29,0,24357,K.J. Choi,$16118197
30,0,23621,Rory Sabbatini,$16056986
31,0,01766,Billy Mayfair,$15902714
32,0,10885,Robert Allenby,$15674684
33,0,01724,Jeff Maggert,$15300809
34,0,02170,Hal Sutton,$15267685
35,0,21961,Charles Howell III,$15218876
36,0,02010,Loren Roberts,$15103510
37,0,07457,Steve Flesch,$15062243
38,0,02223,Bob Tway,$14945816
39,0,06527,Steve Stricker,$14705580
40,0,12782,Tim Herron,$14520382
41,0,12660,Jesper Parnevik,$14513366
42,0,01457,Jay Haas,$14440317
43,0,01042,Paul Azinger,$14404620
44,0,01553,John Huston,$14265545
45,0,12510,Chad Campbell,$14180833
46,0,01887,Mark O'Meara,$14125097
47,0,01876,Greg Norman,$13963611
48,0,01928,Corey Pavin,$13681873
49,0,02214,Kirk Triplett,$13531288
50,0,01577,Lee Janzen,$13457592
51,0,22046,Geoff Ogilvy,$13426526
52,0,01797,Rocco Mediate,$13370264
53,0,06004,Stephen Ames,$13305370
54,0,12680,Shigeki Maruyama,$13192850
55,0,01707,Steve Lowery,$13119228
56,0,01313,Steve Elkington,$12839591
57,0,01219,John Cook,$12433599
58,0,01024,Billy Andrade,$12117661
59,0,06373,José María Olazábal,$11942394
60,0,02146,Payne Stewart,$11737008
61,0,02246,Duffy Waldorf,$11630925
62,0,01941,Tom Pernice Jr.,$11530102
63,0,23983,Luke Donald,$11368364
64,0,07867,Woody Austin,$11203106
65,0,02101,Joey Sindelar,$11162112
66,0,06621,Joe Durant,$11151625
67,0,01633,Tom Kite,$11041042
68,0,20766,Padraig Harrington,$10973322
69,0,11032,Frank Lickliter II,$10730702
70,0,24024,Zach Johnson,$10645713
71,0,06595,Kevin Sutherland,$10503897
72,0,06575,Dudley Hart,$10189280
73,0,20094,Jonathan Kaye,$10166329
74,0,02133,Craig Stadler,$10021897
75,0,02256,Tom Watson,$10004299
76,0,01666,Bernhard Langer,$9964671
77,0,23135,Tim Clark,$9916360
78,0,10585,Scott McCarron,$9600092
79,0,20572,Rod Pampling,$9351537
80,0,22913,John Rollins,$9316271
81,0,01378,David Frost,$9155221
82,0,01249,John Daly,$9053251
83,0,25345,Carl Pettersson,$9049536
84,0,01132,Mark Brooks,$9031722
85,0,20127,Chris Riley,$8897829
86,0,12823,Carlos Franco,$8869106
87,0,01361,Dan Forsman,$8518877
88,0,01723,Andrew Magee,$8500515
89,0,01920,Craig Parry,$8395145
90,0,01139,Olin Browne,$8331546
91,0,01388,Robert Gamez,$8274037
92,0,07749,Brett Quigley,$8171458
93,0,24925,Jonathan Byrd,$8038293
94,0,01926,Steve Pate,$8018208
95,0,21805,Harrison Frazar,$7935168
96,0,08931,Glen Day,$7902165
97,0,01569,Peter Jacobsen,$7799810
98,0,22293,Heath Slocum,$7764178
99,0,23614,Rich Beem,$7731941
100,0,22405,Justin Rose,$7662564
101,0,01823,Larry Mize,$7634413
102,0,01142,Bart Bryant,$7625906
103,0,01619,Skip Kendall,$7624662
104,0,22371,Aaron Baddeley,$7621496
105,0,23541,Ben Crane,$7601778
106,0,02159,Curtis Strange,$7599951
107,0,20498,Briny Baird,$7558099
108,0,20634,Peter Lonard,$7546778
109,0,23353,J.J. Henry,$7492244
110,0,01035,Tommy Armour III,$7442556
111,0,01685,J.L. Lewis,$7420435
112,0,06515,Shaun Micheel,$7341021
113,0,12645,Brent Geiberger,$7208782
114,0,20628,Arron Oberholser,$7162324
115,0,01235,Ben Crenshaw,$7139756
116,0,01948,Tim Petrovic,$7111612
117,0,06643,Paul Goydos,$6914205
118,0,01418,Bill Glasson,$6912619
119,0,25900,Lucas Glover,$6882200
120,0,21949,Joe Ogilvie,$6873145
121,0,01943,Chris Perry,$6866671
122,0,19825,Darren Clarke,$6857811
123,0,02099,Scott Simpson,$6778273
124,0,08537,J.P. Hayes,$6729859
125,0,19846,Brian Gay,$6717327
126,0,01761,Len Mattiace,$6712133
127,0,01599,Steve Jones,$6519451
128,0,22378,Trevor Immelman,$6518141
129,0,01690,Bruce Lietzke,$6474794
130,0,01157,Tom Byrum,$6429220
131,0,24361,Pat Perez,$6409481
132,0,02242,Lanny Wadkins,$6355681
133,0,23623,Bo Van Pelt,$6318451
134,0,20645,John Senden,$6284042
135,0,01072,Chip Beck,$6205730
136,0,19881,Robert Damron,$6158276
137,0,06332,Neal Lancaster,$6113594
138,0,06573,Brandt Jobe,$6109875
139,0,23325,Vaughn Taylor,$6101305
140,0,08375,Paul Stankowski,$6062756
141,0,23322,Brett Wetterich,$6017704
142,0,01385,Jim Gallagher Jr.,$5988130
143,0,01559,Hale Irwin,$5966031
144,0,21959,Ted Purdy,$5929067
