RANK,MOVEMENT,PLAYER_ID,PLAYER,LOW RND
119,0,27408,Martin Kaymer,66
119,0,08075,Jerry Kelly,66
119,0,36884,Ben Kohles,66
119,0,29926,Danny Lee,66
119,0,26851,Marc Leishman,66
119,0,10860,Justin Leonard,66
119,0,39531,Ken Looper,66
119,0,01706,Davis Love III,66
119,0,23548,Bill Lunde,66
119,0,22961,David Mathis,66
119,0,25572,Graeme McDowell,66
119,0,31202,William McGirt,66
119,0,33869,Eric Meierdierks,66
119,0,23800,Bryce Molder,66
119,0,25198,Francesco Molinari,66
119,0,29289,S.Y. Noh,66
119,0,30163,Henrik Norlander,66
119,0,33968,Thorbjørn Olesen,66
119,0,24361,Pat Perez,66
119,0,27556,Ted Potter Jr.,66
119,0,24138,Ian Poulter,66
119,0,10213,Dicky Pride,66
119,0,22405,Justin Rose,66
119,0,20645,John Senden,66
119,0,08375,Paul Stankowski,66
119,0,22295,Darron Stiles,66
119,0,27963,Chris Stroud,66
119,0,32150,Michael Thompson,66
119,0,28118,Peter Tomasulo,66
119,0,23623,Bo Van Pelt,66
119,0,02239,Scott Verplank,66
119,0,10423,Mike Weir,66
119,0,20396,Lee Westwood,66
119,0,21878,Mark Wilson,66
119,0,37460,Jeremiah Wooding,66
119,0,24663,Y.E. Yang,66
190,0,27796,Joe Affrunti,67
190,0,22371,Aaron Baddeley,67
190,0,12652,Cameron Beckman,67
190,0,32334,Charlie Beljan,67
190,0,10505,Shane Bertsch,67
190,0,24925,Jonathan Byrd,67
190,0,32070,Rafael Campos,67
190,0,32366,Kevin Chappell,67
190,0,23204,Gary Christian,67
190,0,28937,George Coetzee,67
190,0,37450,Donald Constable,67
190,0,22621,Ben Curtis,67
190,0,06251,Chris DiMarco,67
190,0,23983,Luke Donald,67
190,0,20376,Stephen Gallacher,67
190,0,20157,Retief Goosen,67
190,0,23718,Nathan Green,67
190,0,35901,Paul Haley II,67
190,0,06573,Brandt Jobe,67
190,0,33122,Russell Knox,67
190,0,28092,D.H. Lee,67
190,0,26695,Michael Letzig,67
190,0,20634,Peter Lonard,67
190,0,21099,David Lynn,67
190,0,33199,Matteo Manassero,67
190,0,27933,John Merrick,67
190,0,22348,Nick O'Hern,67
190,0,01887,Mark O'Meara,67
190,0,22046,Geoff Ogilvy,67
190,0,26329,Louis Oosthuizen,67
190,0,20443,Jin Park,67
190,0,22056,Cameron Percy,67
190,0,01948,Tim Petrovic,67
190,0,25345,Carl Pettersson,67
190,0,26476,Chez Reavie,67
190,0,20127,Chris Riley,67
190,0,23481,Marcel Siem,67
190,0,06567,Vijay Singh,67
190,0,22293,Heath Slocum,67
190,0,33911,Nate Smith,67
190,0,21951,Joey Snyder III,67
190,0,24459,Richard Sterne,67
190,0,23325,Vaughn Taylor,67
190,0,29484,Peter Uihlein,67
190,0,02246,Duffy Waldorf,67
190,0,25892,Steve Wheatcroft,67
190,0,26497,Casey Wittenberg,67
237,0,29910,Blake Adams,68
237,0,20771,Steven Alker,68
237,0,10885,Robert Allenby,68
237,0,30978,Kiradech Aphibarnrat,68
237,0,27958,Ryan Blaum,68
237,0,01142,Bart Bryant,68
237,0,28455,Will Claxton,68
237,0,01203,Russ Cochran,68
237,0,23452,Nicolas Colsaerts,68
237,0,32800,Franklin Corpening,68
237,0,01226,Fred Couples,68
237,0,25191,Gonzalo Fernandez-Castaño,68
237,0,01388,Robert Gamez,68
237,0,20574,Mathew Goggin,68
237,0,27554,Scott Harrington,68
237,0,27141,J.B. Holmes,68
237,0,01577,Lee Janzen,68
237,0,19958,Miguel Angel Jiménez,68
237,0,10733,Kent Jones,68
237,0,27929,Shiv Kapur,68
237,0,28308,Troy Kelly,68
237,0,01619,Skip Kendall,68
237,0,24503,Jeff Klauk,68
237,0,01677,Tom Lehman,68
237,0,28158,Steve Marino,68
237,0,32839,Hideki Matsuyama,68
237,0,25396,Kevin Na,68
237,0,24140,Sean O'Hair,68
237,0,21949,Joe Ogilvie,68
237,0,01945,Kenny Perry,68
237,0,25457,Alexandre Rocha,68
237,0,07013,Wes Short Jr.,68
237,0,02136,Chris Starkjohann,68
237,0,27064,Jhonattan Vegas,68
237,0,28135,Aaron Watkins,68
237,0,02256,Tom Watson,68
237,0,28310,Lee Williams,68
237,0,12602,Dean Wilson,68
237,0,22000,Chris Wood,68
276,0,19825,Darren Clarke,69
276,0,25369,Jamie Donaldson,69
276,0,06621,Joe Durant,69
276,0,01329,Brad Faxon,69
276,0,38985,Steven Fox,69
276,0,24083,Marcus Fraser,69
276,0,01378,David Frost,69
276,0,01381,Fred Funk,69
276,0,22892,Jason Gore,69
276,0,20105,Jeff Gove,69
276,0,24604,Hunter Haas,69
276,0,01473,Todd Hamilton,69
276,0,35612,John Hurley,69
276,0,39974,Steven Ihm,69
276,0,31138,Scott Jamieson,69
276,0,19970,Robert Karlsson,69
276,0,37455,Si Woo Kim,69
276,0,26733,John Kimbell,69
276,0,35879,Kelly Kraft,69
276,0,19904,Paul Lawrie,69
276,0,11032,Frank Lickliter II,69
276,0,27129,Luke List,69
276,0,27349,Alex Noren,69
276,0,20572,Rod Pampling,69
276,0,12660,Jesper Parnevik,69
276,0,25449,Justin Peters,69
276,0,34358,Jonathan Randolph,69
276,0,29425,Andrew Svoboda,69
276,0,26668,Marc Turnesa,69
276,0,08385,Omar Uresti,69
276,0,35469,Sebastián Vázquez,69
276,0,39480,T.J. Vogel,69
276,0,25841,Marc Warren,69
276,0,22110,Thaworn Wiratchant,69
310,0,23778,Brad Adamonis,70
310,0,01024,Billy Andrade,70
310,0,26499,Rafa Cabrera Bello,70
310,0,25364,Paul Casey,70
310,0,25108,Chip Deason,70
310,0,09011,David Duval,70
310,0,29974,Branden Grace,70
310,0,19991,Peter Hedblom,70
310,0,26908,Yuta Ikeda,70
310,0,36799,Stephan Jaeger,70
310,0,24511,Thongchai Jaidee,70
310,0,39975,Michael Kim,70
310,0,32816,Satoshi Kodaira,70
310,0,33204,Shane Lowry,70
310,0,32694,Morten Orum Madsen,70
310,0,23123,Bret Nutt,70
310,0,21959,Ted Purdy,70
310,0,23797,Brett Rumford,70
310,0,20580,Andre Stolz,70
310,0,21498,Hideto Tanihara,70
310,0,36471,Guan Tian Liang,70
310,0,34167,Jorge DO NOT USE Garcia,70
310,0,34459,Trent Whitekiller,70
333,0,21646,David Branshaw,71
333,0,39997,Corey Conners,71
333,0,29253,Jeff Curl,71
333,0,31577,Tano Goya,71
333,0,39954,Cody Gribble,71
333,0,33399,Adam Hadwin,71
333,0,39021,Richard Hattori,71
333,0,36689,Brooks Koepka,71
333,0,01666,Bernhard Langer,71
333,0,30741,Randy Lowry,71
333,0,28300,Joost Luiten,71
333,0,10585,Scott McCarron,71
333,0,24449,Parker McLachlin,71
333,0,39537,Chris Naegel,71
333,0,40055,Daniel Obremski,71
333,0,28723,John Parry,71
333,0,01928,Corey Pavin,71
333,0,25863,Rod Perry,71
333,0,34644,Josh Persons,71
333,0,01978,Fran Quinn,71
333,0,29223,Sam Saunders,71
333,0,21660,Jason Schultz,71
333,0,39953,Chase Seiffert,71
333,0,34259,Mark Silvers,71
333,0,33486,Roger Sloan,71
333,0,32190,Jesse Smith,71
333,0,32139,Danny Willett,71
333,0,35459,Chris Williams,71
361,0,31627,Todd Baek,72
361,0,01132,Mark Brooks,72
361,0,01175,Jim Carter,72
361,0,06034,Marco Dawson,72
361,0,01385,Jim Gallagher Jr.,72
361,0,23903,Stephen Gangluff,72
361,0,39040,Glen Griffith,72
361,0,34563,Chesson Hadley,72
361,0,20933,Kohki Idoki,72
361,0,23290,Andrew Johnson,72
361,0,35087,Bio Kim,72
361,0,24940,Edward Loar,72
361,0,34469,Joey McLister,72
361,0,06515,Shaun Micheel,72
361,0,06373,José María Olazábal,72
361,0,31559,Garrett Osborn,72
361,0,29908,C.T. Pan,72
361,0,01938,David Peoples,72
361,0,07749,Brett Quigley,72
361,0,29531,Richie Ramsay,72
361,0,33448,Justin Thomas,72
361,0,27821,Steven Tiley,72
383,0,34387,Daniel Balin,73
383,0,10944,Thomas Bjørn,73
383,0,22764,Michael Block,73
383,0,39910,Kevin Carrigan,73
383,0,27731,Pat Carter,73
383,0,35540,Albin Choi,73
383,0,27382,Wil Collins,73
383,0,23790,Eduardo De La Riva,73
383,0,36788,Jack Fields,73
383,0,40098,Matt Fitzpatrick,73
383,0,37066,Grant Forrest,73
383,0,06643,Paul Goydos,73
383,0,20433,Mark Hensby,73
383,0,39394,Charlie Holland,73
383,0,39977,Max Homa,73
383,0,24956,Mikko Ilonen,73
383,0,30079,Chad Kurmel,73
383,0,25431,Rob Labritz,73
383,0,01707,Steve Lowery,73
383,0,27171,Jay McLuen,73
383,0,08833,Derek Sanders,73
383,0,24808,Kevin Shields,73
383,0,26498,Matt Weibring,73
406,0,36632,Connor Arendell,74
406,0,23048,Eric Axley,74
406,0,23614,Rich Beem,74
406,0,28087,Kris Blanks,74
406,0,26525,Grégory Bourdy,74
406,0,24671,David Bradshaw,74
406,0,36983,Matt Dobyns,74
406,0,34096,Matt Fast,74
406,0,27348,Oscar Floren,74
406,0,33181,Charles Frost,74
406,0,21284,Hiroyuki Fujita,74
406,0,20378,Mathias Grönberg,74
406,0,34432,Gavin Hall,74
406,0,24957,Simon Khan,74
406,0,12705,Cliff Kresge,74
406,0,29670,Pablo Larrazabal,74
406,0,27400,Peter Laws,74
406,0,22122,Andrew McLardy,74
406,0,19795,Kelly Mitchum,74
406,0,23174,Jake Narro,74
406,0,28486,Michael Putnam,74
406,0,23929,Paul Scaletta,74
406,0,39328,Conrad Shindler,74
406,0,18874,Miguel Suarez,74
406,0,36444,Michael Weaver,74
406,0,29454,Bernd Wiesberger,74
406,0,40056,Ryan Zylstra,74
433,0,31120,Mark Baker,75
433,0,32868,Brandon Brown,75
433,0,01157,Tom Byrum,75
433,0,06150,Carl Cooper,75
433,0,19881,Robert Damron,75
433,0,01343,Jon Fiedler,75
433,0,35506,Mackenzie Hughes,75
433,0,34554,Jung-gon Hwang,75
433,0,20218,Shingo Katayama,75
433,0,39489,Bobby Massa,75
433,0,32741,Michael McCabe,75
433,0,32310,Scott Moran,75
433,0,40189,David Muttitt,75
433,0,20628,Arron Oberholser,75
433,0,25190,Jeff Quinney,75
433,0,06655,Geoffrey Sisk,75
433,0,27139,David Skinns,75
433,0,28103,Stuart Smith,75
433,0,30933,Jeff Sorenson,75
433,0,20935,Toru Taniguchi,75
433,0,35408,Riley Wheeldon,75
433,0,31190,Peter Williamson,75
433,0,34384,Eugene Wong,75
456,0,31587,Max Alverio,76
456,0,06006,JC Anderson,76
456,0,28100,Kevin Carll,76
456,0,36299,Edward Figueroa,76
456,0,27144,Caine Fitzgerald,76
456,0,33931,Andrew Georgiou,76
456,0,01478,Kirk Hanefeld,76
456,0,24115,Makoto Inoue,76
456,0,37092,Hyung-Sung Kim,76
456,0,28258,K.T. Kim,76
456,0,20940,Kenichi Kuboya,76
456,0,12067,Mitch Lowe,76
456,0,01717,Sandy Lyle,76
456,0,40188,David McNabb,76
456,0,01823,Larry Mize,76
456,0,28369,George Murray,76
456,0,36871,Matthew NeSmith,76
456,0,33592,Andy Pope,76
456,0,35957,Daniel Popovic,76
456,0,40105,Nathaniel Rau,76
456,0,36496,Brian Ricketts,76
456,0,02076,Peter Senior,76
456,0,06132,Sonny Skinner,76
456,0,07707,Mike Small,76
456,0,40115,Adam Svensson,76
456,0,24457,Jaco Van Zyl,76
456,0,20436,Garrett Willis,76
483,0,39990,Kyle Bilodeau,77
483,0,22313,Mark Brown,77
483,0,32262,Mark Brown,77
483,0,32960,Angel Cabrera Jr.,77
483,0,20472,Alex Cejka,77
483,0,32982,Vince Covello,77
483,0,24178,Chris Doak,77
483,0,20585,Niclas Fasth,77
483,0,11132,Bob Gaus,77
483,0,20608,David Howell,77
483,0,27899,Rikard Karlberg,77
483,0,25661,Bryn Parry,77
483,0,34709,Eddie Pepperell,77
483,0,34258,Kevin Phelan,77
483,0,40190,Ryan Polzin,77
483,0,36976,Garrick Porteous,77
483,0,27072,Alvaro Quiros,77
483,0,28373,Lloyd Saltman,77
483,0,36973,Ben Stow,77
483,0,33870,Ashun Wu,77
483,0,30261,Ryan Yip,77
504,0,20400,Michael Campbell,78
504,0,01326,Nick Faldo,78
504,0,28923,Oliver Fisher,78
504,0,39978,John Hahn,78
504,0,28938,Justin Harding,78
504,0,31044,Matt Harmon,78
504,0,23725,Brendan Jones,78
504,0,27938,Jeff Martin,78
504,0,21470,Daisuke Maruyama,78
504,0,31141,Gareth Maybin,78
504,0,12461,Paul McGinley,78
504,0,40099,Jimmy Mullen,78
504,0,25861,Ryan Nelson,78
504,0,21159,John Nieporte,78
504,0,33544,Mark Sheftic,78
504,0,25653,Yoshinobu Tsukada,78
504,0,02300,Ian Woosnam,78
504,0,28928,Gareth Wright,78
522,0,28478,Brian Hadley,79
522,0,33520,Randall Hutchison,79
522,0,25289,Steven Jeffress,79
522,0,33020,Darryn Lloyd,79
522,0,39976,Cory McElyea,79
522,0,31672,Daniel Nisbet,79
522,0,02133,Craig Stadler,79
522,0,37189,Harold Varner III,79
530,0,24461,Thomas Aiken,80
530,0,01098,Jay Don Blake,80
530,0,01161,Mark Calcavecchia,80
530,0,01200,Keith Clearwater,80
530,0,01235,Ben Crenshaw,80
530,0,29892,Steve Dartnall,80
530,0,12823,Carlos Franco,80
530,0,01374,Robin Freeman,80
530,0,23307,Roger Tambellini,80
539,0,39301,Matt Bova,81
539,0,34308,Brandon Crick,81
539,0,27485,Lee Rhind,81
539,0,39256,John Stoltz,81
539,0,37459,Ryan Sullivan,81
539,0,20110,John Wade,81
539,0,39281,Clayton Wonnell,81
546,0,34363,Tyrrell Hatton,82
546,0,10375,Sean McCarty,82
546,0,25948,Richard McEvoy,82
546,0,12309,Bob Sowards,82
550,0,34443,Alan Dunbar,83
550,0,34213,Grayson Murray,83
550,0,23364,Yui Ueda,83
553,0,40148,Eric Banks,84
553,0,36673,Rhys Pugh,84
553,0,02166,Chip Sullivan,84
