YEAR,MOVEMENT,PLAYER_ID,PLAYER,CAREER BEST STREAK,BEST YTD STREAK
1997,0,2146,Payne Stewart,14,10
1997,0,2245,Grant Waite,14,12
1997,0,1024,Billy Andrade,13,7
1997,0,1042,Paul Azinger,13,5
1997,0,1142,Bart Bryant,13,0
1997,0,1143,Brad Bryant,13,7
1997,0,1162,Rex Caldwell,13,2
1997,0,1203,Russ Cochran,13,11
1997,0,1219,John Cook,13,9
1997,0,8931,Glen Day,13,5
1997,0,1313,Steve Elkington,13,5
1997,0,1331,Rick Fehr,13,9
1997,0,1390,Buddy Gardner,13,1
1997,0,1553,John Huston,13,4
1997,0,1569,Peter Jacobsen,13,5
1997,0,1666,Bernhard Langer,13,6
1997,0,10860,Justin Leonard,13,5
1997,0,1748,Doug Martin,13,5
1997,0,1783,Mark McCumber,13,2
1997,0,1935,Calvin Peete,13,0
1997,0,1938,David Peoples,13,4
1997,0,1971,Dillard Pruitt,13,0
1997,0,1996,Mike Reid,13,6
1997,0,2033,Dave Rummells,13,4
1997,0,2090,Tom Sieckmann,13,1
1997,0,2094,Tony Sills,13,1
1997,0,2159,Curtis Strange,13,3
1997,0,2167,Mike Sullivan,13,4
1997,0,1060,Dave Barr,12,3
1997,0,1132,Mark Brooks,12,4
1997,0,6124,Patrick Burke,12,5
1997,0,1161,Mark Calcavecchia,12,12
1997,0,12387,Michael Christie,12,12
1997,0,20229,Stewart Cink,12,5
1997,0,1305,Danny Edwards,12,2
1997,0,1306,David Edwards,12,4
1997,0,1329,Brad Faxon,12,7
1997,0,1457,Jay Haas,12,9
1997,0,1641,Gary Koch,12,2
1997,0,6012,Greg Kraft,12,4
1997,0,1797,Rocco Mediate,12,5
1997,0,1810,Phil Mickelson,12,8
1997,0,1823,Larry Mize,12,8
1997,0,1837,Gil Morgan,12,1
1997,0,1960,Don Pooley,12,8
1997,0,2049,Gene Sauers,12,4
1997,0,2106,Chris Smith,12,12
1997,0,2170,Hal Sutton,12,5
1997,0,2186,Brian Tennyson,12,0
1997,0,2223,Bob Tway,12,9
1997,0,2246,Duffy Waldorf,12,10
1997,0,2294,Willie Wood,12,5
1997,0,2321,Fuzzy Zoeller,12,5
1997,0,1072,Chip Beck,11,4
1997,0,1150,George Burns,11,1
1997,0,1157,Tom Byrum,11,11
1997,0,1175,Jim Carter,11,8
1997,0,1323,Brad Fabel,11,9
1997,0,1334,Keith Fergus,11,5
1997,0,1355,Raymond Floyd,11,2
1997,0,1378,David Frost,11,4
1997,0,1381,Fred Funk,11,6
1997,0,10809,Jim Furyk,11,5
1997,0,1677,Tom Lehman,11,10
1997,0,1690,Bruce Lietzke,11,3
1997,0,1725,John Mahaffey,11,2
1997,0,1858,Tommy Nakajima,11,0
1997,0,1891,David Ogrin,11,8
1997,0,1968,Nick Price,11,6
1997,0,1975,Tom Purtzer,11,4
1997,0,2008,Lee Rinker,11,5
1997,0,2023,Clarence Rose,11,6
1997,0,2098,Jim Simons,11,0
1997,0,2100,Tim Simpson,11,4
1997,0,2201,Jim Thorpe,11,3
1997,0,8793,Tiger Woods,11,11
1997,0,2322,Richard Zokol,11,4
1997,0,6197,Michael Allen,10,0
1997,0,1096,Phil Blackmar,10,6
1997,0,7569,Mark Carnevale,10,1
1997,0,1201,Lennie Clements,10,4
1997,0,1282,Trevor Dodds,10,0
1997,0,1353,Bruce Fleisher,10,10
1997,0,1414,Bob Gilder,10,1
1997,0,1418,Bill Glasson,10,8
1997,0,1443,Hubert Green,10,4
1997,0,6575,Dudley Hart,10,8
1997,0,1510,Nolan Henke,10,5
1997,0,1549,Mike Hulbert,10,7
1997,0,1599,Steve Jones,10,8
1997,0,8075,Jerry Kelly,10,6
1997,0,1639,Kenny Knox,10,0
1997,0,1706,Davis Love III,10,7
1997,0,1715,Mark Lye,10,0
1997,0,1761,Len Mattiace,10,9
1997,0,1864,Larry Nelson,10,3
1997,0,1876,Greg Norman,10,5
1997,0,1943,Chris Perry,10,9
1997,0,2111,Mike Smith,10,2
1997,0,2118,J.C. Snead,10,0
1997,0,6527,Steve Stricker,10,4
1997,0,6581,David Sutherland,10,10
1997,0,2190,Doug Tewell,10,3
1997,0,2206,David Toms,10,6
1997,0,2225,Howard Twitty,10,3
1997,0,2241,Bobby Wadkins,10,5
1997,0,2242,Lanny Wadkins,10,3
1997,0,1006,John Adams,9,6
1997,0,1035,Tommy Armour III,9,7
1997,0,7867,Woody Austin,9,7
1997,0,1068,Andy Bean,9,4
1997,0,6214,Guy Boros,9,5
1997,0,1129,Bill Britton,9,0
1997,0,1261,Jay Delsing,9,3
1997,0,9011,David Duval,9,9
1997,0,1307,Joel Edwards,9,5
1997,0,6522,Ernie Els,9,7
1997,0,1330,David Feherty,9,0
1997,0,1361,Dan Forsman,9,6
1997,0,1385,Jim Gallagher Jr.,9,6
1997,0,1388,Robert Gamez,9,7
1997,0,12645,Brent Geiberger,9,9
1997,0,1408,Kelly Gibson,9,7
1997,0,6643,Paul Goydos,9,6
1997,0,6044,Scott Gump,9,4
1997,0,1495,Morris Hatalsky,9,0
1997,0,1499,Mark Hayes,9,1
1997,0,1559,Hale Irwin,9,0
1997,0,6332,Neal Lancaster,9,5
1997,0,1701,Bob Lohr,9,1
1997,0,1707,Steve Lowery,9,6
1997,0,1717,Sandy Lyle,9,3
1997,0,1766,Billy Mayfair,9,3
1997,0,8635,Colin Montgomerie,9,4
1997,0,1905,Joe Ozaki,9,4
1997,0,20568,Anthony Painter,9,9
1997,0,2067,Ted Schulz,9,0
1997,0,2131,Mike Springer,9,7
1997,0,2160,Ron Streck,9,0
1997,0,6613,Tommy Tolles,9,9
1997,0,2230,Stan Utley,9,1
1997,0,2239,Scott Verplank,9,7
1997,0,2256,Tom Watson,9,4
1997,0,2279,Mark Wiebe,9,7
1997,0,2303,Robert Wrenn,9,0
1997,0,1014,Fulton Allem,8,5
1997,0,20098,Stuart Appleby,8,6
1997,0,1040,Emlyn Aubrey,8,4
1997,0,1049,Ian Baker-Finch,8,0
1997,0,20099,Doug Barron,8,8
1997,0,1116,Michael Bradley,8,6
1997,0,1135,Ken Brown,8,0
1997,0,1139,Olin Browne,8,5
1997,0,1156,Curt Byrum,8,3
1997,0,1185,Brandel Chamblee,8,4
1997,0,1192,T.C. Chen,8,0
1997,0,1196,Brian Claar,8,5
1997,0,1197,Bobby Clampett,8,4
1997,0,1200,Keith Clearwater,8,3
1997,0,1235,Ben Crenshaw,8,2
1997,0,6251,Chris DiMarco,8,0
1997,0,1284,Mike Donald,8,4
1997,0,6621,Joe Durant,8,8
1997,0,1326,Nick Faldo,8,6
1997,0,1374,Robin Freeman,8,8
1997,0,1435,Wayne Grady,8,1
1997,0,1468,Gary Hallberg,8,5
1997,0,8537,J.P. Hayes,8,6
1997,0,1507,Webb Heintzelman,8,0
1997,0,1560,David Ishii,8,2
1997,0,1607,Brian Kamm,8,0
1997,0,6128,Steve Lamontagne,8,0
1997,0,1682,Wayne Levi,8,7
1997,0,1755,Dick Mast,8,5
1997,0,10585,Scott McCarron,8,8
1997,0,1815,Johnny Miller,8,0
1997,0,1846,Jodie Mudd,8,0
1997,0,1869,Jack Nicklaus,8,3
1997,0,1890,Brett Ogle,8,0
1997,0,1920,Craig Parry,8,8
1997,0,1945,Kenny Perry,8,7
1997,0,1946,Peter Persons,8,0
1997,0,7749,Brett Quigley,8,8
1997,0,1998,Jack Renner,8,0
1997,0,2007,Larry Rinker,8,4
1997,0,6567,Vijay Singh,8,4
1997,0,6595,Kevin Sutherland,8,8
1997,0,2185,Lance Ten Broeck,8,0
1997,0,2213,Lee Trevino,8,0
1997,0,2218,Ted Tryba,8,6
1997,0,2244,Fred Wadsworth,8,1
1997,0,2267,D.A. Weibring,8,3
1997,0,1051,Seve Ballesteros,7,0
1997,0,1103,Charles Bolling,7,0
1997,0,1127,Danny Briggs,7,1
1997,0,1133,Billy Ray Brown,7,4
1997,0,19881,Robert Damron,7,7
1997,0,10875,Todd Demsey,7,7
1997,0,1266,Clark Dennis,7,2
1997,0,1288,Ed Dougherty,7,4
1997,0,6036,Scott Dunlap,7,7
1997,0,1310,Dave Eichelberger,7,0
1997,0,6058,John Flannery,7,0
1997,0,8725,Tom Gillis,7,7
1997,0,1436,David Graham,7,0
1997,0,1487,Jeff Hart,7,5
1997,0,6617,Brian Henninger,7,7
1997,0,12782,Tim Herron,7,7
1997,0,1522,Lon Hinkle,7,2
1997,0,1533,P.H. Horgan III,7,4
1997,0,1550,Ed Humenik,7,0
1997,0,1556,Joe Inman,7,0
1997,0,1557,John Inman,7,4
1997,0,1571,Barry Jaeckel,7,2
1997,0,6315,Pete Jordan,7,6
1997,0,1604,Steve Jurgensen,7,3
1997,0,1619,Skip Kendall,7,7
1997,0,1648,Billy Kratzert,7,0
1997,0,6090,Jim McGovern,7,5
1997,0,1799,Steve Melnyk,7,0
1997,0,1877,Tim Norris,7,0
1997,0,1927,Dennis Paulson,7,0
1997,0,1941,Tom Pernice Jr.,7,7
1997,0,1964,Greg Powers,7,0
1997,0,1984,Sam Randolph,7,1
1997,0,2015,Chi Chi Rodriguez,7,0
1997,0,7087,Hugh Royer III,7,3
1997,0,2041,Bill Sander,7,0
1997,0,2095,Larry Silveira,7,2
1997,0,8375,Paul Stankowski,7,6
1997,0,7101,Dave Stockton Jr.,7,4
1997,0,2224,Greg Twiggs,7,1
1997,0,8385,Omar Uresti,7,6
1997,0,2292,Bob Wolcott,7,3
1997,0,6791,Mark Wurtz,7,0
1997,0,2313,Bruce Zabriski,7,0
1997,0,20051,Joe Acosta Jr.,6,3
1997,0,1030,Isao Aoki,6,0
1997,0,6086,Russell Beiersdorf,6,0
1997,0,7003,David Berganio Jr.,6,5
1997,0,10505,Shane Bertsch,6,3
1997,0,1095,Woody Blackburn,6,0
1997,0,1205,Jim Colbert,6,0
1997,0,1214,Frank Conner,6,0
1997,0,1249,John Daly,6,4
1997,0,1268,Jim Dent,6,0
1997,0,1363,John Fought,6,0
1997,0,1412,Gibby Gilbert,6,0
1997,0,1425,Ernie Gonzalez,6,0
1997,0,6088,Steve Gotsche,6,0
1997,0,1469,Dan Halldorson,6,1
1997,0,1489,Steve Hart,6,6
1997,0,1501,Vance Heafner,6,0
1997,0,8337,Mike Heinen,6,3
1997,0,8265,Eric Johnson,6,6
1997,0,12389,Barry Lane,6,0
1997,0,6641,Jeff Leonard,6,0
1997,0,8277,Greg Lesher,6,0
1997,0,11032,Frank Lickliter II,6,4
1997,0,1703,Lyn Lott,6,0
1997,0,1713,David Lundstrom,6,1
1997,0,1779,Gary McCord,6,3
1997,0,1790,Pat McGowan,6,0
1997,0,1824,Yoshinori Mizumaki,6,0
1997,0,7235,John Morse,6,5
1997,0,1851,Bob Murphy,6,0
1997,0,6140,Sean Murphy,6,2
1997,0,1861,Jim Nelford,6,0
1997,0,10457,Frank Nobilo,6,6
1997,0,1878,Andy North,6,1
1997,0,1884,Mac O'Grady,6,2
1997,0,1897,Peter Oosterhuis,6,0
1997,0,1949,Mark Pfeil,6,3
1997,0,1992,Don Reese,6,0
1997,0,1994,Victor Regalado,6,0
1997,0,6657,Steve Rintoul,6,1
1997,0,6066,Gary Rusnak,6,0
1997,0,10215,Charlie Rymer,6,6
1997,0,10649,Tom Scherrer,6,3
1997,0,6409,Brad Sherfy,6,0
1997,0,6132,Sonny Skinner,6,6
1997,0,12663,Phil Tataurangi,6,6
1997,0,2180,Harry Taylor,6,0
1997,0,6048,Dicky Thompson,6,0
1997,0,2195,Leonard Thompson,6,0
1997,0,2196,Robert Thompson,6,0
1997,0,2217,Dennis Trixler,6,1
1997,0,2226,Tray Tyner,6,3
1997,0,2255,Denis Watson,6,0
1997,0,6577,John Wilson,6,4
1997,0,1057,Miller Barber,5,0
1997,0,1078,Jim Benepe,5,0
1997,0,1114,Bob Boyd,5,0
1997,0,10569,Mike Brisky,5,5
1997,0,6809,Bob Burns,5,0
1997,0,1158,George Cadle,5,0
1997,0,1206,Bobby Cole,5,0
1997,0,10195,Tim Conley,5,0
1997,0,1242,Rod Curl,5,0
1997,0,1275,Terry Diehl,5,0
1997,0,7267,Allen Doyle,5,4
1997,0,1303,Bob Eastwood,5,0
1997,0,6599,John Elliott,5,0
1997,0,1342,Forrest Fezler,5,0
1997,0,1376,Bob Friend,5,0
1997,0,6064,Jeff Gallagher,5,1
1997,0,1401,Al Geiberger,5,0
1997,0,6566,Jaime Gomez,5,0
1997,0,10203,Bryan Gorman,5,0
1997,0,1477,Phillip Hancock,5,0
1997,0,21007,Gabriel Hjertstedt,5,5
1997,0,10962,Bradley Hughes,5,4
1997,0,1564,David Jackson,5,0
1997,0,1578,Tom Jenkins,5,0
1997,0,10207,Jimmy Johnston,5,4
1997,0,1593,Philip Jonas,5,2
1997,0,1603,Jeff Julian,5,0
1997,0,1610,Yoshinori Kaneko,5,2
1997,0,20094,Jonathan Kaye,5,2
1997,0,1659,Massy Kuramoto,5,1
1997,0,8993,Franklin Langham,5,1
1997,0,1685,J.L. Lewis,5,0
1997,0,8547,John Maginnes,5,3
1997,0,1782,Mike McCullough,5,0
1997,0,1796,Mark McNulty,5,1
1997,0,10823,Kiyoshi Murota,5,0
1997,0,5466,Jack O'Keefe,5,5
1997,0,1906,Masashi Jumbo Ozaki,5,1
1997,0,1925,Jerry Pate,5,0
1997,0,20095,Carl Paulson,5,0
1997,0,6386,Bill Porter,5,0
1997,0,8553,Lee Porter,5,5
1997,0,10213,Dicky Pride,5,5
1997,0,2016,Bill Rogers,5,0
1997,0,20259,Hisayuki Sasaki,5,4
1997,0,2064,John Schroeder,5,0
1997,0,2083,Tom Shaw,5,0
1997,0,2108,Ivan Smith,5,0
1997,0,2115,Taylor Smith,5,4
1997,0,2135,Mike Standly,5,4
1997,0,2148,Ray Stewart,5,3
1997,0,6751,Chris Tucker,5,0
1997,0,2257,Brian Watts,5,2
1997,0,2268,Tom Weiskopf,5,0
1997,0,2271,Wayne Westner,5,0
1997,0,2300,Ian Woosnam,5,3
1997,0,10885,Robert Allenby,4,2
1997,0,1039,Perry Arthur,4,1
1997,0,7721,Pat Bates,4,1
1997,0,7363,Craig Bowden,4,4
1997,0,6020,Steve Brodie,4,0
1997,0,10837,Kevin Burton,4,4
1997,0,1189,Bob Charles,4,0
1997,0,1198,Howard Clark,4,2
1997,0,12826,Paul Claxton,4,4
1997,0,1277,Terry Dill,4,0
1997,0,1290,Dale Douglass,4,0
1997,0,1312,Lee Elder,4,0
1997,0,1316,Gene Elliott,4,0
1997,0,20043,Edward Fryatt,4,4
1997,0,10963,Jimmy Green,4,4
1997,0,20569,Richard Green,4,4
1997,0,12626,Joey Gullion,4,0
1997,0,1561,Bill Israelson,4,0
1997,0,19958,Miguel Angel Jiménez,4,1
1997,0,6557,Stephen Keppler,4,0
1997,0,6016,Brad Lardon,4,1
1997,0,1692,Pat Lindsey,4,0
1997,0,1705,Tim Loustalot,4,0
1997,0,12680,Shigeki Maruyama,4,4
1997,0,6346,Tomohiro Maruyama,4,0
1997,0,8339,Spike McRoy,4,4
1997,0,20719,Adam Mednick,4,4
1997,0,1814,Allen Miller,4,0
1997,0,1849,Bill Murchison,4,0
1997,0,1867,Bobby Nichols,4,0
1997,0,1871,Mike Nicolette,4,0
1997,0,1872,Lonnie Nielsen,4,0
1997,0,1886,Peter O'Malley,4,3
1997,0,6373,José María Olazábal,4,2
1997,0,20505,Lucas Parsons,4,0
1997,0,1955,Gary Player,4,0
1997,0,2002,John Riegger,4,0
1997,0,12702,Costantino Rocca,4,3
1997,0,20158,Anthony Rodriguez,4,4
1997,0,2054,Ken Schall,4,1
1997,0,2063,Dave Schreyer,4,1
1997,0,2076,Peter Senior,4,1
1997,0,2084,Bob Shearer,4,0
1997,0,2120,Ed Sneed,4,0
1997,0,2171,Mike Swartz,4,0
1997,0,2215,Paul Trittler,4,1
1997,0,6591,Rocky Walcher,4,0
1997,0,2260,DeWitt Weaver,4,0
1997,0,19913,Ron Whittaker,4,0
1997,0,10425,Jay Williamson,4,2
1997,0,1011,Rafael Alarcon,3,3
1997,0,7781,Ty Armstrong,3,0
1997,0,1036,Wally Armstrong,3,0
1997,0,12661,Todd Barranger,3,0
1997,0,12652,Cameron Beckman,3,3
1997,0,1099,Homero Blancas,3,0
1997,0,20400,Michael Campbell,3,0
1997,0,19825,Darren Clarke,3,2
1997,0,1215,Charles Coody,3,0
1997,0,8717,Kawika Cotner,3,3
1997,0,1232,Rick Cramer,3,0
1997,0,19883,Joe Daley,3,0
1997,0,6144,John Dowdall,3,3
1997,0,19911,Billy Downes,3,0
1997,0,7763,Doug Dunakey,3,0
1997,0,1367,Brent Franklin,3,0
1997,0,1409,Rick Gibson,3,2
1997,0,9071,David Gilford,3,0
1997,0,20157,Retief Goosen,3,3
1997,0,6148,Dennis Harrington,3,0
1997,0,20766,Padraig Harrington,3,3
1997,0,1529,Mike Holland,3,0
1997,0,6308,John Jacobs,3,0
1997,0,1572,Mark James,3,3
1997,0,1576,Don January,3,0
1997,0,6573,Brandt Jobe,3,0
1997,0,1592,Tony Johnstone,3,0
1997,0,1597,Grier Jones,3,0
1997,0,7465,Hideki Kase,3,3
1997,0,1624,Darrell Kestner,3,2
1997,0,19896,Patrick Lee,3,0
1997,0,1695,Gene Littler,3,0
1997,0,19919,Carl Mason,3,1
1997,0,1803,Hajime Meshiai,3,0
1997,0,6515,Shaun Micheel,3,3
1997,0,1821,Jeff Mitchell,3,0
1997,0,1833,Orville Moody,3,0
1997,0,1838,Mike Morley,3,0
1997,0,8045,Perry Moss,3,0
1997,0,8535,Gary Nicklaus,3,1
1997,0,1901,Jay Overton,3,0
1997,0,1910,Arnold Palmer,3,0
1997,0,6062,Charles Raulerson,3,0
1997,0,8973,Wayne Riley,3,0
1997,0,2020,Eduardo Romero,3,2
1997,0,2166,Chip Sullivan,3,3
1997,0,20050,Brad Sutterfield,3,3
1997,0,2197,Rocky Thompson,3,0
1997,0,2200,David Thore,3,0
1997,0,6078,Esteban Toledo,3,0
1997,0,2207,Sam Torrance,3,1
1997,0,7269,Greg Turner,3,0
1997,0,6633,Gary Webb,3,0
1997,0,10423,Mike Weir,3,2
1997,0,2314,Kermit Zarley,3,0
1997,0,6004,Stephen Ames,2,2
1997,0,13155,Brian Barnes,2,0
1997,0,10699,Ahmad Bateman,2,0
1997,0,1117,Steve Brady,2,0
1997,0,1124,Gay Brewer,2,0
1997,0,1155,Bob Byman,2,0
1997,0,20472,Alex Cejka,2,0
1997,0,19974,Roger Chapman,2,0
1997,0,1229,Mark Coward,2,0
1997,0,1241,Scott Curiel,2,0
1997,0,1256,Rodger Davis,2,2
1997,0,1258,John DeForest,2,0
1997,0,1269,Bruce Devlin,2,0
1997,0,20104,Ken Duke,2,0
1997,0,7529,Tim Dunlavey,2,0
1997,0,1304,Frank Edmonds,2,0
1997,0,1333,Jack Ferenz,2,0
1997,0,1350,Pat Fitzsimons,2,1
1997,0,12695,Robert Floyd,2,2
1997,0,6585,Jerry Foltz,2,0
1997,0,1360,Anders Forsbrand,2,0
1997,0,12823,Carlos Franco,2,2
1997,0,1416,Chad Ginn,2,0
1997,0,1450,Gary Groh,2,0
1997,0,1454,Roger Gunn,2,0
1997,0,1473,Todd Hamilton,2,0
1997,0,1494,Steve Haskins,2,0
1997,0,1514,Eduardo Herrera,2,2
1997,0,1519,Dave Hill,2,0
1997,0,12716,Charley Hoffman,2,0
1997,0,20992,Kazuhiko Hosokawa,2,2
1997,0,1555,Stu Ingraham,2,0
1997,0,8633,Per-Ulrik Johansson,2,1
1997,0,6514,Kevin Johnson,2,0
1997,0,7547,Craig Kanada,2,2
1997,0,6475,Jeff Klein,2,0
1997,0,10565,Ian Leggatt,2,0
1997,0,1676,Ted Lehmann,2,0
1997,0,20634,Peter Lonard,2,2
1997,0,1714,Bob Lunn,2,0
1997,0,1750,Miguel Angel Martin,2,0
1997,0,1753,Rik Massengale,2,0
1997,0,20435,Davidson Matyczuk,2,0
1997,0,20035,Rob McMillan,2,2
1997,0,12781,Scott Medlin,2,1
1997,0,1807,Robert Meyer,2,1
1997,0,1812,Danny Mijovic,2,0
1997,0,19965,Peter Mitchell,2,1
1997,0,6050,Tony Mollica,2,2
1997,0,10824,Seiki Okuda,2,0
1997,0,10107,Deane Pappas,2,0
1997,0,1922,Benny Passons,2,0
1997,0,1924,Alan Pate,2,1
1997,0,1948,Tim Petrovic,2,0
1997,0,1977,Dana Quigley,2,0
1997,0,1978,Fran Quinn,2,0
1997,0,20127,Chris Riley,2,0
1997,0,20817,David Russell,2,2
1997,0,2036,Jim Rutledge,2,0
1997,0,2045,Cesar Sanudo,2,0
1997,0,2046,Tony Saraceno,2,0
1997,0,10217,Warren Schutte,2,0
1997,0,2077,Nobuo Serizawa,2,2
1997,0,2105,Bob Smith,2,0
1997,0,2152,Dave Stockton,2,1
1997,0,10109,Chris Stutts,2,2
1997,0,2188,Ed Terasa,2,0
1997,0,2198,Jeff Thomsen,2,0
1997,0,6425,Rick Todd,2,2
1997,0,2253,Randy Watkins,2,0
1997,0,20396,Lee Westwood,2,2
1997,0,8681,Manny Zerman,2,0
1996,0,2104,Jeff Sluman,23,23
1996,0,1226,Fred Couples,22,8
1996,0,1098,Jay Don Blake,20,9
1996,0,2101,Joey Sindelar,20,6
1996,0,1958,Dan Pohl,19,6
1996,0,1346,Ed Fiori,17,6
1996,0,1475,Donnie Hammond,17,9
1996,0,1736,Roger Maltbie,17,1
1996,0,1887,Mark O'Meara,17,8
1996,0,2214,Kirk Triplett,17,5
1996,0,1444,Ken Green,16,4
1996,0,1771,Blaine McCallister,16,6
1996,0,1926,Steve Pate,16,3
1996,0,1928,Corey Pavin,16,7
1996,0,1093,Ronnie Black,15,15
1996,0,1527,Scott Hoch,15,8
1996,0,1633,Tom Kite,15,7
1996,0,1723,Andrew Magee,15,5
1996,0,2099,Scott Simpson,15,7
1996,0,2133,Craig Stadler,15,5
1996,0,6034,Marco Dawson,14,14
1996,0,1724,Jeff Maggert,14,8
1996,0,2010,Loren Roberts,14,9
1996,0,2146,Payne Stewart,14,9
1996,0,2245,Grant Waite,14,4
1996,0,1024,Billy Andrade,13,13
1996,0,1042,Paul Azinger,13,10
1996,0,1142,Bart Bryant,13,4
1996,0,1143,Brad Bryant,13,11
1996,0,1162,Rex Caldwell,13,3
1996,0,1203,Russ Cochran,13,7
1996,0,1219,John Cook,13,8
1996,0,1313,Steve Elkington,13,4
1996,0,1390,Buddy Gardner,13,1
1996,0,1553,John Huston,13,7
1996,0,1569,Peter Jacobsen,13,6
1996,0,1666,Bernhard Langer,13,1
1996,0,10860,Justin Leonard,13,7
1996,0,1748,Doug Martin,13,13
1996,0,1783,Mark McCumber,13,9
1996,0,1935,Calvin Peete,13,0
1996,0,1938,David Peoples,13,4
1996,0,1971,Dillard Pruitt,13,5
1996,0,1996,Mike Reid,13,4
1996,0,2033,Dave Rummells,13,3
1996,0,2090,Tom Sieckmann,13,0
1996,0,2094,Tony Sills,13,3
1996,0,2159,Curtis Strange,13,5
1996,0,2167,Mike Sullivan,13,4
1996,0,1060,Dave Barr,12,3
1996,0,1132,Mark Brooks,12,6
1996,0,6124,Patrick Burke,12,9
1996,0,1305,Danny Edwards,12,0
1996,0,1306,David Edwards,12,10
1996,0,1329,Brad Faxon,12,5
1996,0,1331,Rick Fehr,12,6
1996,0,1457,Jay Haas,12,9
1996,0,1641,Gary Koch,12,0
1996,0,6012,Greg Kraft,12,8
1996,0,1797,Rocco Mediate,12,4
1996,0,1810,Phil Mickelson,12,12
1996,0,1837,Gil Morgan,12,5
1996,0,2049,Gene Sauers,12,4
1996,0,2170,Hal Sutton,12,5
1996,0,2186,Brian Tennyson,12,8
1996,0,2223,Bob Tway,12,5
1996,0,2246,Duffy Waldorf,12,5
1996,0,2294,Willie Wood,12,9
1996,0,2321,Fuzzy Zoeller,12,4
1996,0,1072,Chip Beck,11,5
1996,0,1150,George Burns,11,1
1996,0,1175,Jim Carter,11,5
1996,0,1334,Keith Fergus,11,11
1996,0,1355,Raymond Floyd,11,5
1996,0,1378,David Frost,11,7
1996,0,1381,Fred Funk,11,11
1996,0,10809,Jim Furyk,11,11
1996,0,1677,Tom Lehman,11,7
1996,0,1690,Bruce Lietzke,11,10
1996,0,1725,John Mahaffey,11,3
1996,0,1858,Tommy Nakajima,11,3
1996,0,1891,David Ogrin,11,8
1996,0,1960,Don Pooley,11,4
1996,0,1968,Nick Price,11,8
1996,0,1975,Tom Purtzer,11,7
1996,0,2008,Lee Rinker,11,6
1996,0,2023,Clarence Rose,11,4
1996,0,2098,Jim Simons,11,0
1996,0,2100,Tim Simpson,11,5
1996,0,2201,Jim Thorpe,11,2
1996,0,2322,Richard Zokol,11,7
1996,0,6197,Michael Allen,10,1
1996,0,1096,Phil Blackmar,10,5
1996,0,7569,Mark Carnevale,10,3
1996,0,1201,Lennie Clements,10,7
1996,0,8931,Glen Day,10,10
1996,0,1282,Trevor Dodds,10,1
1996,0,1320,Bob Estes,10,4
1996,0,1323,Brad Fabel,10,10
1996,0,1414,Bob Gilder,10,4
1996,0,1418,Bill Glasson,10,4
1996,0,1443,Hubert Green,10,2
1996,0,6284,Jim Hallet,10,0
1996,0,6575,Dudley Hart,10,9
1996,0,1510,Nolan Henke,10,7
1996,0,1549,Mike Hulbert,10,6
1996,0,1577,Lee Janzen,10,5
1996,0,1599,Steve Jones,10,6
1996,0,1639,Kenny Knox,10,1
1996,0,1706,Davis Love III,10,9
1996,0,1715,Mark Lye,10,0
1996,0,1823,Larry Mize,10,10
1996,0,1864,Larry Nelson,10,7
1996,0,1876,Greg Norman,10,8
1996,0,1943,Chris Perry,10,8
1996,0,2111,Mike Smith,10,4
1996,0,2118,J.C. Snead,10,0
1996,0,6527,Steve Stricker,10,6
1996,0,2190,Doug Tewell,10,0
1996,0,2206,David Toms,10,9
1996,0,2225,Howard Twitty,10,2
1996,0,2241,Bobby Wadkins,10,8
1996,0,2242,Lanny Wadkins,10,3
1996,0,6589,Jeff Woodland,10,0
1996,0,8793,Tiger Woods,10,10
1996,0,1006,John Adams,9,5
1996,0,1035,Tommy Armour III,9,3
1996,0,7867,Woody Austin,9,9
1996,0,1068,Andy Bean,9,7
1996,0,6214,Guy Boros,9,9
1996,0,1129,Bill Britton,9,2
1996,0,1157,Tom Byrum,9,9
1996,0,1161,Mark Calcavecchia,9,9
1996,0,1261,Jay Delsing,9,8
1996,0,1307,Joel Edwards,9,4
1996,0,6522,Ernie Els,9,4
1996,0,1330,David Feherty,9,2
1996,0,1361,Dan Forsman,9,5
1996,0,1385,Jim Gallagher Jr.,9,6
1996,0,1388,Robert Gamez,9,7
1996,0,1408,Kelly Gibson,9,7
1996,0,6643,Paul Goydos,9,5
1996,0,6044,Scott Gump,9,7
1996,0,1495,Morris Hatalsky,9,0
1996,0,1499,Mark Hayes,9,2
1996,0,1559,Hale Irwin,9,1
1996,0,1701,Bob Lohr,9,4
1996,0,1707,Steve Lowery,9,9
1996,0,1717,Sandy Lyle,9,5
1996,0,1766,Billy Mayfair,9,6
1996,0,8635,Colin Montgomerie,9,5
1996,0,1905,Joe Ozaki,9,5
1996,0,2067,Ted Schulz,9,3
1996,0,2131,Mike Springer,9,6
1996,0,2160,Ron Streck,9,0
1996,0,6613,Tommy Tolles,9,9
1996,0,2230,Stan Utley,9,1
1996,0,2239,Scott Verplank,9,4
1996,0,2256,Tom Watson,9,4
1996,0,2279,Mark Wiebe,9,7
1996,0,2303,Robert Wrenn,9,5
1996,0,1014,Fulton Allem,8,4
1996,0,1040,Emlyn Aubrey,8,7
1996,0,1049,Ian Baker-Finch,8,1
1996,0,1116,Michael Bradley,8,8
1996,0,1135,Ken Brown,8,0
1996,0,1139,Olin Browne,8,7
