RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF HOLES
1,0,20043,Edward Fryatt,8
2,0,08075,Jerry Kelly,7
2,0,01797,Rocco Mediate,7
4,0,06004,Stephen Ames,6
4,0,10569,Mike Brisky,6
4,0,01157,Tom Byrum,6
4,0,12645,Brent Geiberger,6
4,0,06617,Brian Henninger,6
4,0,19823,David Howser,6
4,0,10962,Bradley Hughes,6
4,0,20445,Casey Martin,6
4,0,10423,Mike Weir,6
13,0,07867,Woody Austin,5
13,0,19824,Craig Barlow,5
13,0,23614,Rich Beem,5
13,0,01098,Jay Don Blake,5
13,0,01139,Olin Browne,5
13,0,01175,Jim Carter,5
13,0,01191,Barry Cheesman,5
13,0,20229,Stewart Cink,5
13,0,19822,Bobby Cochran,5
13,0,11653,Paul Curry,5
13,0,19881,Robert Damron,5
13,0,06251,Chris DiMarco,5
13,0,01282,Trevor Dodds,5
13,0,06621,Joe Durant,5
13,0,09011,David Duval,5
13,0,01302,R.W. Eaks,5
13,0,12823,Carlos Franco,5
13,0,21805,Harrison Frazar,5
13,0,20939,Keiichiro Fukabori,5
13,0,01381,Fred Funk,5
13,0,19846,Brian Gay,5
13,0,10201,Matt Gogel,5
13,0,06088,Steve Gotsche,5
13,0,20105,Jeff Gove,5
13,0,06643,Paul Goydos,5
13,0,08545,Glen Hnatiuk,5
13,0,01527,Scott Hoch,5
13,0,20992,Kazuhiko Hosokawa,5
13,0,01569,Peter Jacobsen,5
13,0,01577,Lee Janzen,5
13,0,06315,Pete Jordan,5
13,0,06012,Greg Kraft,5
13,0,11032,Frank Lickliter II,5
13,0,01706,Davis Love III,5
13,0,01707,Steve Lowery,5
13,0,06350,Bob May,5
13,0,01766,Billy Mayfair,5
13,0,01771,Blaine McCallister,5
13,0,01810,Phil Mickelson,5
13,0,12660,Jesper Parnevik,5
13,0,01920,Craig Parry,5
13,0,20095,Carl Paulson,5
13,0,01928,Corey Pavin,5
13,0,01938,David Peoples,5
13,0,06062,Charles Raulerson,5
13,0,01996,Mike Reid,5
13,0,20127,Chris Riley,5
13,0,02131,Mike Springer,5
13,0,08375,Paul Stankowski,5
13,0,06581,David Sutherland,5
13,0,06595,Kevin Sutherland,5
13,0,06613,Tommy Tolles,5
13,0,02206,David Toms,5
13,0,02223,Bob Tway,5
13,0,07753,Kevin Wentworth,5
13,0,02279,Mark Wiebe,5
13,0,02321,Fuzzy Zoeller,5
70,0,10885,Robert Allenby,4
70,0,01024,Billy Andrade,4
70,0,20098,Stuart Appleby,4
70,0,20099,Doug Barron,4
70,0,01068,Andy Bean,4
70,0,01072,Chip Beck,4
70,0,12652,Cameron Beckman,4
70,0,20029,Notah Begay III,4
70,0,01093,Ronnie Black,4
70,0,01096,Phil Blackmar,4
70,0,01127,Danny Briggs,4
70,0,01132,Mark Brooks,4
70,0,24356,Jason Buha,4
70,0,06809,Bob Burns,4
70,0,20848,Ángel Cabrera,4
70,0,01161,Mark Calcavecchia,4
70,0,20400,Michael Campbell,4
70,0,23656,Jason Caron,4
70,0,20593,Greg Chalmers,4
70,0,01185,Brandel Chamblee,4
70,0,24357,K.J. Choi,4
70,0,01196,Brian Claar,4
70,0,12388,Michael Clark II,4
70,0,19825,Darren Clarke,4
70,0,01203,Russ Cochran,4
70,0,01219,John Cook,4
70,0,01226,Fred Couples,4
70,0,01249,John Daly,4
70,0,08931,Glen Day,4
70,0,01261,Jay Delsing,4
70,0,07763,Doug Dunakey,4
70,0,06036,Scott Dunlap,4
70,0,01307,Joel Edwards,4
70,0,23125,Brad Elder,4
