RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,26596,Ryan Moore,22' 0",593.750,27,-1
2,0,46414,Aaron Rai,22' 6",629.250,28,+2
3,0,35879,Kelly Kraft,22' 8",837.833,37,-7
4,0,39067,MJ Daffue,23' 3",1417.500,61,+4
5,0,12716,Charley Hoffman,23' 8",923.667,39,-3
6,0,48081,Xander Schauffele,24' 2",459.500,19,-2
7,0,34098,Russell Henley,24' 11",572.750,23,-2
8,0,27936,Martin Laird,25' 1",601.083,24,+2
9,0,53165,Doc Redman,25' 5",1094.250,43,-3
10,0,22056,Cameron Percy,25' 8",513.833,20,+2
11,0,25900,Lucas Glover,25' 9",901.417,35,-4
11,0,26476,Chez Reavie,25' 9",1365.167,53,+2
13,0,32839,Hideki Matsuyama,26' 0",650.000,25,-4
14,0,27974,Sung Kang,26' 3",604.667,23,-1
15,0,52453,Nicolai Hojgaard,26' 4",552.583,21,-1
15,0,40162,Justin Lower,26' 4",1186.167,45,+3
15,0,33413,Ben Martin,26' 4",1236.250,47,-7
18,0,52374,Brandon Wu,26' 6",1032.333,39,-4
19,0,35450,Patrick Cantlay,26' 7",611.917,23,+1
20,0,40006,Erik van Rooyen,26' 8",1014.083,38,+1
21,0,46601,Trey Mullinax,26' 9",1015.917,38,+3
22,0,52372,Cameron Champ,26' 10",670.833,25,+1
23,0,24140,Sean O'Hair,27' 4",437.250,16,E
23,0,47995,Davis Riley,27' 4",1094.500,40,-5
25,0,52375,Doug Ghim,27' 5",850.500,31,-6
26,0,30163,Henrik Norlander,27' 6",880.417,32,+2
26,0,31323,Gary Woodland,27' 6",1321.833,48,-3
28,0,31577,Tano Goya,27' 7",1212.417,44,-6
28,0,34563,Chesson Hadley,27' 7",1489.833,54,E
30,0,47591,Eric Cole,27' 9",2135.000,77,-11
31,0,23108,Matt Kuchar,27' 11",921.083,33,-2
32,0,28089,Jason Day,28' 0",867.583,31,+7
33,0,30926,Chris Kirk,28' 1",1040.250,37,+4
33,0,27214,Kevin Streelman,28' 1",1290.417,46,-4
35,0,27129,Luke List,28' 2",1463.333,52,+4
35,0,48867,Matti Schmid,28' 2",1098.083,39,-4
35,0,31560,Brian Stuard,28' 2",759.917,27,-3
35,0,35617,Martin Trainer,28' 2",928.250,33,+3
39,0,46441,Robby Shelton,28' 3",1470.167,52,-4
39,0,33448,Justin Thomas,28' 3",1017.083,36,-6
41,0,27349,Alex Noren,28' 4",1218.667,43,-1
41,0,22405,Justin Rose,28' 4",680.250,24,-4
43,0,39997,Corey Conners,28' 7",1170.667,41,-4
43,0,25818,Scott Piercy,28' 7",1259.250,44,E
45,0,32757,Patton Kizzire,28' 8",1375.417,48,-1
45,0,29289,S.Y. Noh,28' 8",744.750,26,E
47,0,35461,Beau Hossler,28' 9",1551.667,54,-2
47,0,58696,Peter Kuest,28' 9",689.833,24,+3
49,0,50188,S.H. Kim,28' 10",1382.167,48,-2
50,0,52513,Carson Young,28' 11",1011.000,35,-4
51,0,51349,Nico Echavarria,29' 0",897.833,31,+5
51,0,39954,Cody Gribble,29' 0",957.250,33,+3
51,0,54591,Ben Griffin,29' 0",1795.833,62,-4
54,0,25493,Nick Taylor,29' 3",1198.667,41,E
55,0,39977,Max Homa,29' 4",1289.833,44,-5
56,0,40058,Zac Blair,29' 5",793.333,27,-2
56,0,35532,Tom Hoge,29' 5",1000.750,34,+4
56,0,39975,Michael Kim,29' 5",1204.500,41,+4
59,0,32366,Kevin Chappell,29' 6",648.667,22,-3
59,0,35901,Paul Haley II,29' 6",1180.833,40,-5
59,0,47988,Nick Hardy,29' 6",1268.417,43,+1
62,0,30692,Scott Stallings,29' 8",948.833,32,-3
63,0,34409,David Lingmerth,29' 10",776.000,26,+4
64,0,34076,Joel Dahmen,30' 0",1440.500,48,+7
64,0,23320,Ryan Palmer,30' 0",930.917,31,+6
64,0,24502,Adam Scott,30' 0",961.000,32,-3
67,0,32640,Troy Merritt,30' 2",724.750,24,E
67,0,49771,J.T. Poston,30' 2",1268.000,42,+3
67,0,58967,Trevor Werbylo,30' 2",1295.667,43,+5
70,0,33410,Andrew Landry,30' 3",1423.667,47,+5
70,0,51997,Andrew Novak,30' 3",1117.750,37,-1
72,0,49453,Trevor Cone,30' 5",1642.917,54,-5
73,0,34255,Joseph Bramlett,30' 7",1253.000,41,+1
74,0,24925,Jonathan Byrd,30' 9",645.917,21,E
74,0,25686,Jason Dufner,30' 9",1198.417,39,-1
76,0,32816,Satoshi Kodaira,30' 10",339.000,11,-1
76,0,39335,Kevin Roy,30' 10",1234.083,40,+6
76,0,34046,Jordan Spieth,30' 10",1108.917,36,-2
79,0,32102,Rickie Fowler,30' 11",803.583,26,+1
79,0,48117,Kurt Kitayama,30' 11",959.000,31,+1
81,0,34363,Tyrrell Hatton,31' 1",1026.500,33,+1
81,0,35506,Mackenzie Hughes,31' 1",1525.000,49,-3
81,0,47993,Denny McCarthy,31' 1",1149.000,37,-6
81,0,28237,Rory McIlroy,31' 1",1367.917,44,+3
85,0,31646,Emiliano Grillo,31' 2",1496.167,48,E
86,0,33141,Keegan Bradley,31' 3",812.417,26,E
86,0,50493,Justin Suh,31' 3",1498.167,48,+3
86,0,58168,Davis Thompson,31' 3",1529.417,49,+9
89,0,51950,Max McGreevy,31' 4",1128.750,36,+6
89,0,37275,Sam Ryder,31' 4",1533.667,49,+4
91,0,51766,Wyndham Clark,31' 5",1444.833,46,-3
91,0,39324,J.J. Spaun,31' 5",1538.083,49,+6
91,0,25632,Jimmy Walker,31' 5",1852.250,59,+5
94,0,19803,Ryan Armour,31' 6",1101.167,35,+3
95,0,36801,Mark Hubbard,31' 7",1514.667,48,+6
96,0,45522,Christiaan Bezuidenhout,31' 8",823.250,26,+5
96,0,36699,Patrick Rodgers,31' 8",1868.167,59,+4
96,0,46340,Alex Smalley,31' 8",1645.583,52,+7
99,0,33408,Tyson Alexander,31' 9",1237.333,39,+3
100,0,48887,Matt Wallace,31' 10",1177.667,37,+5
101,0,37338,Zecheng Dou,32' 1",1795.583,56,+6
101,0,27644,Brian Harman,32' 1",929.417,29,-1
103,0,30927,Brendon Todd,32' 2",1028.250,32,-1
103,0,54783,Dylan Wu,32' 2",1222.917,38,+2
105,0,54628,Lee Hodges,32' 3",1644.417,51,-2
106,0,37455,Si Woo Kim,32' 4",1067.167,33,+4
107,0,35310,Lanto Griffin,32' 5",680.750,21,+4
107,0,32333,Kevin Tway,32' 5",1847.583,57,+3
109,0,51414,Brent Grant,32' 6",1203.333,37,+5
110,0,36724,Augusto Núñez,32' 7",1206.917,37,+2
111,0,34431,Robert Streb,32' 10",1477.000,45,+7
112,0,56762,Will Gordon,33' 0",1286.167,39,-1
112,0,33122,Russell Knox,33' 0",1286.333,39,+6
112,0,49766,Hank Lebioda,33' 0",989.917,30,+1
112,0,29908,C.T. Pan,33' 0",792.583,24,+4
116,0,28420,Ryan Brehm,33' 1",1786.333,54,+1
116,0,48699,Callum Tarren,33' 1",1953.583,59,+1
118,0,45157,Cam Davis,33' 2",1325.667,40,-3
118,0,59018,Ryan Gerard,33' 2",928.333,28,+4
118,0,46717,Viktor Hovland,33' 2",1027.667,31,+5
121,0,57975,Harry Hall,33' 3",1563.000,47,-2
121,0,33597,Harry Higgs,33' 3",1597.083,48,+8
123,0,32448,James Hahn,33' 4",1067.750,32,E
123,0,27963,Chris Stroud,33' 4",732.500,22,E
125,0,32791,K.H. Lee,33' 5",1103.833,33,+5
125,0,34466,Peter Malnati,33' 5",2206.000,66,+3
125,0,48119,Ben Taylor,33' 5",2202.750,66,+7
128,0,20229,Stewart Cink,33' 8",1415.667,42,+9
128,0,51491,Brandon Matthews,33' 8",876.000,26,+11
128,0,36871,Matt NeSmith,33' 8",943.417,28,E
128,0,46970,Jon Rahm,33' 8",1110.583,33,-1
132,0,29725,Tony Finau,33' 9",978.167,29,+1
133,0,33399,Adam Hadwin,33' 10",1387.500,41,+1
134,0,45609,Tyler Duncan,34' 0",1225.000,36,+5
134,0,34610,Matthias Schwab,34' 0",1562.250,46,+10
136,0,47128,Richy Werenski,34' 1",1464.250,43,+5
137,0,28775,Nate Lashley,34' 2",1436.667,42,E
137,0,51890,Greyson Sigg,34' 2",1810.667,53,+10
139,0,55893,Sam Stevens,34' 4",1512.083,44,-3
140,0,50525,Collin Morikawa,34' 6",793.083,23,+5
141,0,32662,Michael Gligic,34' 7",1452.333,42,+5
141,0,51634,Sahith Theegala,34' 7",1660.750,48,+4
143,0,49298,Kramer Hickok,35' 0",1435.167,41,-3
144,0,47347,Adam Schenk,35' 1",1682.750,48,-1
144,0,57366,Cameron Young,35' 1",1263.167,36,+6
146,0,22371,Aaron Baddeley,35' 2",1406.583,40,-5
146,0,46435,Austin Cook,35' 2",1056.000,30,-1
146,0,39546,Keith Mitchell,35' 2",1407.083,40,+1
149,0,39971,Sungjae Im,35' 3",916.250,26,+7
150,0,36326,David Lipsky,35' 4",1272.667,36,+4
151,0,29535,Brice Garnett,35' 5",1169.167,33,+4
152,0,57362,Austin Eckroat,35' 8",1355.917,38,+6
153,0,33204,Shane Lowry,35' 10",609.167,17,-1
154,0,50095,Austin Smotherman,36' 0",1657.583,46,+9
155,0,48084,Wesley Bryan,36' 2",578.083,16,+4
155,0,46046,Scottie Scheffler,36' 2",1302.250,36,E
157,0,29970,Dylan Frittelli,36' 3",1705.667,47,+13
157,0,27095,Nick Watney,36' 3",1305.667,36,+9
157,0,55454,Carl Yuan,36' 3",1594.083,44,+6
160,0,49947,Taylor Moore,36' 4",1925.917,53,+5
161,0,46442,Maverick McNealy,36' 6",839.250,23,+4
162,0,47079,Harrison Endycott,36' 7",1279.333,35,+4
163,0,36799,Stephan Jaeger,36' 8",2419.833,66,+5
164,0,34099,Harris English,36' 10",957.167,26,+1
165,0,35449,Adam Long,36' 11",1143.917,31,+7
165,0,49960,Sepp Straka,36' 11",1034.333,28,-1
167,0,29221,Webb Simpson,37' 0",888.667,24,+2
168,0,29420,Billy Horschel,37' 1",779.417,21,+5
168,0,32139,Danny Willett,37' 1",778.167,21,+4
170,0,40250,Taylor Pendrith,37' 2",2712.417,73,+4
171,0,45242,Kevin Yu,37' 3",1453.083,39,+6
172,0,47983,Chad Ramey,37' 4",2092.417,56,E
173,0,34256,Andrew Putnam,37' 6",938.083,25,E
174,0,31557,Jim Herman,37' 7",902.667,24,-2
175,0,33948,Byeong Hun An,37' 9",2076.667,55,+5
175,0,56630,Akshay Bhatia,37' 9",1360.167,36,+5
177,0,52411,Kyle Westmoreland,37' 10",1627.333,43,+12
178,0,24024,Zach Johnson,37' 11",910.917,24,E
179,0,55182,Tom Kim,38' 0",1102.000,29,+5
180,0,27554,Scott Harrington,38' 1",1942.917,51,+1
181,0,40098,Matt Fitzpatrick,38' 2",878.750,23,-1
182,0,54421,Garrick Higgo,38' 3",2065.333,54,+1
183,0,55789,Taylor Montgomery,38' 8",2244.667,58,+6
184,0,51070,Vincent Norrman,38' 10",1396.917,36,+3
185,0,30911,Tommy Fleetwood,39' 9",755.000,19,+1
185,0,40115,Adam Svensson,39' 9",2067.583,52,+7
187,0,28252,Seamus Power,40' 5",1050.583,26,+1
188,0,33653,Thomas Detry,43' 10",1490.333,34,+5
189,0,47504,Sam Burns,44' 6",2045.083,46,+8
190,0,52955,Ludvig Åberg,45' 1",1441.917,32,+4
190,0,39058,Lucas Herbert,45' 1",1261.333,28,+2
192,0,55708,Hayden Buckley,46' 3",1341.083,29,+7
193,0,31202,William McGirt,53' 2",425.250,8,+3
