RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY
1,0,08793,Tiger Woods,$110061012
2,0,01810,Phil Mickelson,$81475338
3,0,06567,Vijay Singh,$70538688
4,0,10809,Jim Furyk,$67182502
5,0,06522,Ernie Els,$48757343
6,0,24502,Adam Scott,$45153107
7,0,01706,Davis Love III,$44282764
8,0,21209,Sergio Garcia,$43685704
9,0,06527,Steve Stricker,$42363189
10,0,02206,David Toms,$41830286
11,0,24024,Zach Johnson,$40195409
12,0,30925,Dustin Johnson,$39031744
13,0,23108,Matt Kuchar,$37705391
14,0,22405,Justin Rose,$36752574
15,0,25804,Bubba Watson,$35425535
16,0,28089,Jason Day,$35066372
17,0,23983,Luke Donald,$34903678
18,0,28237,Rory McIlroy,$34093996
19,0,20229,Stewart Cink,$33951382
20,0,10860,Justin Leonard,$33871091
21,0,01945,Kenny Perry,$32123130
22,0,24357,K.J. Choi,$31802765
23,0,21961,Charles Howell III,$30855338
24,0,27649,Brandt Snedeker,$30726888
25,0,20157,Retief Goosen,$30334981
26,0,24781,Hunter Mahan,$29705707
27,0,23621,Rory Sabbatini,$29493416
28,0,22046,Geoff Ogilvy,$29492230
29,0,20098,Stuart Appleby,$29413343
30,0,08075,Jerry Kelly,$28793892
31,0,10423,Mike Weir,$27943673
32,0,02239,Scott Verplank,$27500225
33,0,10885,Robert Allenby,$27424540
34,0,24924,Bill Haas,$25870700
35,0,34046,Jordan Spieth,$25791503
36,0,26596,Ryan Moore,$24909581
37,0,21528,Henrik Stenson,$24558963
38,0,20766,Padraig Harrington,$24512013
39,0,12510,Chad Campbell,$24446455
40,0,01161,Mark Calcavecchia,$24216436
41,0,27095,Nick Watney,$24047064
42,0,23135,Tim Clark,$23942321
43,0,32102,Rickie Fowler,$23689024
44,0,25396,Kevin Na,$22679765
45,0,06251,Chris DiMarco,$22656443
46,0,01226,Fred Couples,$22595874
47,0,25345,Carl Pettersson,$22480808
48,0,29221,Webb Simpson,$22039005
49,0,25632,Jimmy Walker,$21755342
50,0,01320,Bob Estes,$21536179
51,0,01677,Tom Lehman,$21495878
52,0,01381,Fred Funk,$21290157
53,0,20645,John Senden,$21279723
54,0,25686,Jason Dufner,$21117648
55,0,23320,Ryan Palmer,$20949477
56,0,12716,Charley Hoffman,$20917085
57,0,24140,Sean O'Hair,$20746833
58,0,01968,Nick Price,$20576104
59,0,23623,Bo Van Pelt,$20426888
60,0,01766,Billy Mayfair,$20303642
61,0,23541,Ben Crane,$20122553
62,0,27141,J.B. Holmes,$20099248
63,0,06004,Stephen Ames,$19718160
64,0,01724,Jeff Maggert,$19364566
65,0,12782,Tim Herron,$19084540
66,0,22371,Aaron Baddeley,$19062333
67,0,09011,David Duval,$18983931
68,0,01527,Scott Hoch,$18530156
69,0,22913,John Rollins,$18390189
70,0,27770,Camilo Villegas,$18370501
71,0,07457,Steve Flesch,$18299945
72,0,02104,Jeff Sluman,$18165266
73,0,19846,Brian Gay,$18075985
74,0,25364,Paul Casey,$18075386
75,0,24925,Jonathan Byrd,$18036704
76,0,24138,Ian Poulter,$18021633
77,0,21731,Freddie Jacobson,$17986069
78,0,01329,Brad Faxon,$17769249
79,0,25900,Lucas Glover,$17397132
80,0,24361,Pat Perez,$17119158
81,0,01797,Rocco Mediate,$16824617
82,0,33141,Keegan Bradley,$16599773
83,0,07867,Woody Austin,$16580132
84,0,01577,Lee Janzen,$16040639
85,0,01928,Corey Pavin,$16021370
86,0,22293,Heath Slocum,$15904202
87,0,24507,Jason Bohn,$15831383
88,0,02223,Bob Tway,$15785815
