YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
2013,1,0,10809,Jim Furyk,65.67,197,3
2013,2,0,21961,Charles Howell III,66.75,267,4
2013,3,0,32102,Rickie Fowler,67.0,67,1
2013,3,0,6527,Steve Stricker,67.0,67,1
2013,5,0,31557,Jim Herman,68.0,136,2
2013,6,0,31560,Brian Stuard,68.33,410,6
2013,7,0,26331,Charl Schwartzel,68.5,137,2
2013,8,0,34174,John Huh,68.63,549,8
2013,9,0,24494,Erik Compton,68.75,275,4
2013,10,0,25274,Steven Bowditch,68.83,413,6
2013,11,0,28500,Martin Flores,69.0,621,9
2013,11,0,25572,Graeme McDowell,69.0,138,2
2013,11,0,22056,Cameron Percy,69.0,345,5
2013,11,0,25804,Bubba Watson,69.0,69,1
2013,15,0,23638,Brendon de Jonge,69.11,622,9
2013,16,0,27556,Ted Potter Jr.,69.29,485,7
2013,17,0,27963,Chris Stroud,69.4,347,5
2013,18,0,20848,Ángel Cabrera,69.5,278,4
2013,18,0,8725,Tom Gillis,69.5,278,4
2013,18,0,21528,Henrik Stenson,69.5,278,4
2013,21,0,27436,Graham DeLaet,69.57,487,7
2013,21,0,30926,Chris Kirk,69.57,487,7
2013,21,0,31323,Gary Woodland,69.57,487,7
2013,24,0,28307,Matt Every,69.67,418,6
2013,24,0,2206,David Toms,69.67,209,3
2013,24,0,26289,Boo Weekley,69.67,418,6
2013,27,0,28780,Nicholas Thompson,69.71,488,7
2013,28,0,22792,Peter Hanson,69.75,279,4
2013,28,0,27503,Steve LeBrun,69.75,279,4
2013,30,0,24357,K.J. Choi,69.8,349,5
2013,30,0,20229,Stewart Cink,69.8,349,5
2013,30,0,24924,Bill Haas,69.8,349,5
2013,30,0,34261,Scott Langley,69.8,349,5
2013,30,0,23320,Ryan Palmer,69.8,349,5
2013,30,0,30110,Kyle Stanley,69.8,349,5
2013,36,0,25345,Carl Pettersson,69.86,489,7
2013,37,0,23800,Bryce Molder,69.88,559,8
2013,38,0,25444,Justin Hicks,70.0,210,3
2013,38,0,22913,John Rollins,70.0,420,6
2013,38,0,29221,Webb Simpson,70.0,210,3
2013,38,0,20160,Charlie Wi,70.0,210,3
2013,38,0,26497,Casey Wittenberg,70.0,420,6
2013,43,0,26758,David Hearn,70.11,631,9
2013,44,0,27895,Jonas Blixt,70.17,421,6
2013,44,0,6567,Vijay Singh,70.17,421,6
2013,46,0,24507,Jason Bohn,70.2,351,5
2013,46,0,1320,Bob Estes,70.2,351,5
2013,46,0,25900,Lucas Glover,70.2,351,5
2013,46,0,28679,Fabián Gómez,70.2,351,5
2013,46,0,24490,George McNeill,70.2,351,5
2013,51,0,34099,Harris English,70.33,211,3
2013,51,0,25632,Jimmy Walker,70.33,422,6
2013,53,0,20098,Stuart Appleby,70.4,352,5
2013,54,0,20593,Greg Chalmers,70.5,282,4
2013,54,0,22806,Doug LaBelle II,70.5,282,4
2013,54,0,21099,David Lynn,70.5,282,4
2013,54,0,23497,Tag Ridings,70.5,423,6
2013,58,0,25240,D.A. Points,70.6,353,5
2013,59,0,36884,Ben Kohles,70.67,424,6
2013,59,0,34360,Patrick Reed,70.67,636,9
2013,59,0,23621,Rory Sabbatini,70.67,636,9
2013,62,0,28259,Sangmoon Bae,70.75,283,4
2013,62,0,27330,Josh Teater,70.75,566,8
2013,64,0,26679,Kevin Stadler,70.78,637,9
2013,65,0,24227,Justin Bolli,70.8,354,5
2013,65,0,21731,Freddie Jacobson,70.8,354,5
2013,65,0,10423,Mike Weir,70.8,354,5
2013,68,0,25818,Scott Piercy,70.83,425,6
2013,68,0,23325,Vaughn Taylor,70.83,425,6
2013,70,0,12510,Chad Campbell,70.86,496,7
2013,71,0,32366,Kevin Chappell,70.88,567,8
2013,72,0,10885,Robert Allenby,71.0,497,7
2013,72,0,6004,Stephen Ames,71.0,497,7
2013,72,0,23452,Nicolas Colsaerts,71.0,142,2
2013,72,0,22378,Trevor Immelman,71.0,426,6
2013,72,0,30944,Jason Kokrak,71.0,426,6
2013,72,0,27120,Troy Matteson,71.0,568,8
2013,72,0,29289,S.Y. Noh,71.0,284,4
2013,72,0,28475,Jeff Overton,71.0,142,2
2013,72,0,25562,Andres Romero,71.0,71,1
2013,72,0,29518,Brendan Steele,71.0,426,6
2013,72,0,27214,Kevin Streelman,71.0,355,5
2013,72,0,26951,Johnson Wagner,71.0,355,5
2013,72,0,28135,Aaron Watkins,71.0,142,2
2013,72,0,21878,Mark Wilson,71.0,213,3
2013,86,0,26851,Marc Leishman,71.14,498,7
2013,87,0,23541,Ben Crane,71.17,427,6
2013,87,0,35139,Richard Lee,71.17,427,6
2013,87,0,10213,Dicky Pride,71.17,427,6
2013,87,0,24663,Y.E. Yang,71.17,427,6
2013,91,0,23135,Tim Clark,71.2,356,5
2013,91,0,23409,James Driscoll,71.2,356,5
2013,93,0,31202,William McGirt,71.22,641,9
2013,94,0,22371,Aaron Baddeley,71.25,570,8
2013,95,0,34021,Bud Cauley,71.29,499,7
2013,96,0,20766,Padraig Harrington,71.33,214,3
2013,96,0,8075,Jerry Kelly,71.33,642,9
2013,98,0,20396,Lee Westwood,71.4,357,5
2013,99,0,30711,Colt Knost,71.43,500,7
2013,100,0,23353,J.J. Henry,71.44,643,9
2013,101,0,25686,Jason Dufner,71.5,286,4
2013,101,0,26596,Ryan Moore,71.5,429,6
2013,101,0,27649,Brandt Snedeker,71.5,286,4
2013,101,0,32150,Michael Thompson,71.5,429,6
