YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
2019,122,0,35532,Tom Hoge,39.32,92,234
2019,124,0,27644,Brian Harman,39.24,113,288
2019,124,0,46970,Jon Rahm,39.24,113,288
2019,126,0,30944,Jason Kokrak,39.14,155,396
2019,127,0,24924,Bill Haas,38.89,91,234
2019,127,0,34563,Chesson Hadley,38.89,77,198
2019,127,0,23353,J.J. Henry,38.89,35,90
2019,127,0,21731,Freddie Jacobson,38.89,49,126
2019,127,0,34256,Andrew Putnam,38.89,119,306
2019,127,0,36699,Patrick Rodgers,38.89,49,126
2019,127,0,39324,J.J. Spaun,38.89,119,306
2019,127,0,29518,Brendan Steele,38.89,77,198
2019,135,0,29908,C.T. Pan,38.56,118,306
2019,136,0,30911,Tommy Fleetwood,38.54,111,288
2019,137,0,35421,Brandon Harkins,38.52,104,270
2019,137,0,27064,Jhonattan Vegas,38.52,104,270
2019,139,0,27556,Ted Potter Jr.,38.43,83,216
2019,140,0,36799,Stephan Jaeger,38.38,76,198
2019,140,0,26951,Johnson Wagner,38.38,76,198
2019,142,0,34076,Joel Dahmen,38.33,138,360
2019,142,0,25686,Jason Dufner,38.33,69,180
2019,142,0,25818,Scott Piercy,38.33,138,360
2019,145,0,25364,Paul Casey,38.24,117,306
2019,146,0,45609,Tyler Duncan,38.03,89,234
2019,146,0,32150,Michael Thompson,38.03,89,234
2019,148,0,20472,Alex Cejka,37.78,34,90
2019,148,0,29926,Danny Lee,37.78,102,270
2019,150,0,47856,Seth Reeves,37.65,61,162
2019,151,0,30925,Dustin Johnson,37.58,115,306
2019,152,0,26476,Chez Reavie,37.22,134,360
2019,152,0,40115,Adam Svensson,37.22,67,180
2019,154,0,24138,Ian Poulter,37.18,87,234
2019,155,0,39997,Corey Conners,37.04,100,270
2019,155,0,6522,Ernie Els,37.04,60,162
2019,155,0,31646,Emiliano Grillo,37.04,120,324
2019,158,0,28089,Jason Day,36.9,93,252
2019,158,0,28775,Nate Lashley,36.9,93,252
2019,160,0,49298,Kramer Hickok,36.75,86,234
2019,161,0,28679,Fabián Gómez,36.67,66,180
2019,161,0,29478,Kevin Kisner,36.67,132,360
2019,163,0,26758,David Hearn,36.11,39,108
2019,163,0,28252,Seamus Power,36.11,65,180
2019,165,0,29970,Dylan Frittelli,35.95,110,306
2019,166,0,46435,Austin Cook,35.8,58,162
2019,167,0,23108,Matt Kuchar,35.67,122,342
2019,168,0,24361,Pat Perez,35.65,77,216
2019,169,0,30786,Brady Schnell,35.56,32,90
2019,170,0,49766,Hank Lebioda,35.47,83,234
2019,170,0,27349,Alex Noren,35.47,83,234
2019,172,0,29725,Tony Finau,35.38,121,342
2019,173,0,29479,Scott Brown,35.32,89,252
2019,174,0,28259,Sangmoon Bae,35.19,38,108
2019,174,0,39954,Cody Gribble,35.19,57,162
2019,174,0,27214,Kevin Streelman,35.19,95,270
2019,177,0,32791,K.H. Lee,34.62,81,234
2019,178,0,30946,Alex Prugh,34.44,62,180
2019,179,0,33122,Russell Knox,34.38,99,288
2019,180,0,34431,Robert Streb,33.89,61,180
2019,181,0,30692,Scott Stallings,33.76,79,234
2019,182,0,27095,Nick Watney,33.68,97,288
2019,183,0,27936,Martin Laird,33.33,90,270
2019,184,0,33141,Keegan Bradley,32.41,105,324
2019,185,0,39975,Michael Kim,31.94,23,72
2019,186,0,47990,Kyle Jones,31.75,40,126
2019,187,0,29268,Bronson Burgoon,29.17,42,144
2019,188,0,31557,Jim Herman,25.93,14,54
2021,1,0,34360,Patrick Reed,47.71,146,306
2021,2,0,35891,Cameron Smith,47.37,162,342
2021,3,0,34099,Harris English,47.09,178,378
2021,4,0,49766,Hank Lebioda,46.58,109,234
2021,5,0,29535,Brice Garnett,46.08,141,306
2021,6,0,34363,Tyrrell Hatton,45.96,91,198
2021,7,0,39971,Sungjae Im,45.83,231,504
2021,8,0,33597,Harry Higgs,45.73,107,234
2021,9,0,39953,Chase Seiffert,45.3,106,234
2021,10,0,32839,Hideki Matsuyama,45.24,171,378
2021,11,0,30927,Brendon Todd,45.1,138,306
2021,12,0,25900,Lucas Glover,44.74,153,342
2021,13,0,35450,Patrick Cantlay,44.44,136,306
2021,13,0,29974,Branden Grace,44.44,128,288
2021,13,0,24924,Bill Haas,44.44,32,72
2021,13,0,34466,Peter Malnati,44.44,88,198
2021,13,0,27649,Brandt Snedeker,44.44,128,288
2021,13,0,31323,Gary Woodland,44.44,96,216
2021,19,0,34046,Jordan Spieth,44.17,159,360
2021,20,0,25818,Scott Piercy,44.1,127,288
2021,21,0,46441,Robby Shelton,43.89,79,180
2021,21,0,23623,Bo Van Pelt,43.89,79,180
2021,23,0,46435,Austin Cook,43.83,71,162
2021,24,0,29221,Webb Simpson,43.79,134,306
2021,25,0,45526,Abraham Ancer,43.72,181,414
2021,26,0,48822,Sebastián Muñoz,43.61,157,360
2021,27,0,25632,Jimmy Walker,43.52,94,216
2021,28,0,27770,Camilo Villegas,43.25,109,252
2021,29,0,48081,Xander Schauffele,43.21,140,324
2021,29,0,32333,Kevin Tway,43.21,70,162
2021,31,0,31420,Anirban Lahiri,43.06,93,216
2021,31,0,27095,Nick Watney,43.06,31,72
2021,33,0,34256,Andrew Putnam,42.96,116,270
2021,34,0,46550,Brandon Hagy,42.93,85,198
2021,35,0,32618,Rhein Gibson,42.86,54,126
2021,35,0,27141,J.B. Holmes,42.86,54,126
2021,35,0,49771,J.T. Poston,42.86,108,252
2021,38,0,35532,Tom Hoge,42.71,123,288
2021,38,0,33486,Roger Sloan,42.71,123,288
2021,40,0,25396,Kevin Na,42.69,146,342
2021,40,0,27064,Jhonattan Vegas,42.69,146,342
2021,42,0,19846,Brian Gay,42.59,69,162
2021,42,0,35310,Lanto Griffin,42.59,138,324
2021,44,0,29725,Tony Finau,42.5,153,360
2021,45,0,32757,Patton Kizzire,42.42,168,396
2021,46,0,45157,Cam Davis,42.33,160,378
2021,47,0,36689,Brooks Koepka,42.31,99,234
2021,47,0,23621,Rory Sabbatini,42.31,99,234
2021,49,0,29478,Kevin Kisner,42.22,114,270
2021,50,0,28237,Rory McIlroy,42.16,129,306
2021,50,0,27349,Alex Noren,42.16,129,306
2021,50,0,24502,Adam Scott,42.16,129,306
2021,53,0,19803,Ryan Armour,42.13,91,216
2021,53,0,29479,Scott Brown,42.13,91,216
2021,55,0,30925,Dustin Johnson,42.01,121,288
2021,56,0,30926,Chris Kirk,41.98,136,324
2021,57,0,22405,Justin Rose,41.92,83,198
2021,58,0,39977,Max Homa,41.83,128,306
2021,58,0,26331,Charl Schwartzel,41.83,128,306
2021,60,0,32791,K.H. Lee,41.8,158,378
2021,61,0,45486,Joaquin Niemann,41.78,188,450
2021,62,0,32448,James Hahn,41.67,90,216
2021,62,0,23320,Ryan Palmer,41.67,120,288
2021,64,0,40026,Daniel Berger,41.39,149,360
2021,64,0,29420,Billy Horschel,41.39,149,360
2021,66,0,32139,Danny Willett,41.36,67,162
2021,67,0,37455,Si Woo Kim,41.23,141,342
2021,68,0,32254,Xinjun Zhang,40.97,59,144
2021,69,0,34563,Chesson Hadley,40.91,81,198
2021,70,0,34314,Sebastian Cappelen,40.74,44,108
2021,71,0,47959,Bryson DeChambeau,40.64,139,342
2021,72,0,24138,Ian Poulter,40.63,117,288
2021,73,0,52372,Cameron Champ,40.6,95,234
2021,73,0,40006,Erik van Rooyen,40.6,95,234
2021,75,0,33448,Justin Thomas,40.56,146,360
2021,76,0,22371,Aaron Baddeley,40.48,51,126
2021,77,0,33204,Shane Lowry,40.43,131,324
2021,77,0,32640,Troy Merritt,40.43,131,324
2021,79,0,35461,Beau Hossler,40.28,116,288
2021,79,0,46717,Viktor Hovland,40.28,145,360
2021,79,0,27942,Rob Oppenheim,40.28,87,216
2021,79,0,48119,Ben Taylor,40.28,58,144
2021,83,0,32662,Michael Gligic,40.17,94,234
2021,84,0,26758,David Hearn,40.12,65,162
2021,84,0,26329,Louis Oosthuizen,40.12,130,324
2021,86,0,21961,Charles Howell III,40.08,101,252
2021,86,0,1810,Phil Mickelson,40.08,101,252
2021,86,0,29908,C.T. Pan,40.08,101,252
2021,89,0,56762,Will Gordon,40.0,108,270
2021,89,0,27214,Kevin Streelman,40.0,144,360
2021,91,0,33399,Adam Hadwin,39.93,115,288
2021,92,0,23108,Matt Kuchar,39.9,79,198
2021,93,0,49960,Sepp Straka,39.81,129,324
2021,94,0,33948,Byeong Hun An,39.68,100,252
2021,94,0,21209,Sergio Garcia,39.68,100,252
2021,96,0,46442,Maverick McNealy,39.63,107,270
2021,97,0,34076,Joel Dahmen,39.58,114,288
2021,97,0,26851,Marc Leishman,39.58,114,288
2021,99,0,25364,Paul Casey,39.54,121,306
2021,99,0,52375,Doug Ghim,39.54,121,306
2021,101,0,50525,Collin Morikawa,39.51,128,324
2021,102,0,45609,Tyler Duncan,39.29,99,252
2021,103,0,33122,Russell Knox,39.24,113,288
2021,103,0,29518,Brendan Steele,39.24,113,288
2021,105,0,47993,Denny McCarthy,39.22,120,306
2021,106,0,33419,Cameron Tringale,39.17,141,360
2021,107,0,23983,Luke Donald,38.89,42,108
2021,107,0,32102,Rickie Fowler,38.89,105,270
2021,107,0,29970,Dylan Frittelli,38.89,70,180
2021,107,0,27644,Brian Harman,38.89,161,414
2021,107,0,33410,Andrew Landry,38.89,77,198
2021,107,0,35104,Tom Lewis,38.89,98,252
2021,107,0,40042,Tyler McCumber,38.89,70,180
2021,107,0,32150,Michael Thompson,38.89,105,270
2021,107,0,49964,Aaron Wise,38.89,119,306
2021,116,0,30944,Jason Kokrak,38.6,132,342
2021,117,0,47504,Sam Burns,38.58,125,324
2021,117,0,37189,Harold Varner III,38.58,125,324
2021,119,0,27129,Luke List,38.52,104,270
2021,119,0,39546,Keith Mitchell,38.52,104,270
2021,121,0,33490,Bo Hoag,38.49,97,252
2021,122,0,53165,Doc Redman,38.46,90,234
2021,123,0,23325,Vaughn Taylor,38.43,83,216
2021,124,0,46046,Scottie Scheffler,38.38,152,396
2021,125,0,46402,Talor Gooch,38.3,131,342
2021,126,0,24024,Zach Johnson,38.27,124,324
2021,127,0,39975,Michael Kim,38.19,55,144
2021,127,0,35658,Kris Ventura,38.19,55,144
2021,129,0,32070,Rafael Campos,38.1,48,126
2021,129,0,35230,Nelson Ledesma,38.1,48,126
2021,131,0,47483,Will Zalatoris,38.06,137,360
2021,132,0,37275,Sam Ryder,38.03,89,234
2021,133,0,33667,Carlos Ortiz,38.01,130,342
2021,134,0,35506,Mackenzie Hughes,37.96,123,324
2021,134,0,34264,Hudson Swafford,37.96,82,216
2021,134,0,25493,Nick Taylor,37.96,123,324
2021,137,0,34213,Grayson Murray,37.78,34,90
2021,137,0,47347,Adam Schenk,37.78,136,360
2021,139,0,27974,Sung Kang,37.7,95,252
2021,140,0,33120,Mark Anderson,37.65,61,162
2021,140,0,24361,Pat Perez,37.65,122,324
2021,140,0,27330,Josh Teater,37.65,61,162
2021,143,0,39997,Corey Conners,37.5,162,432
2021,143,0,35617,Martin Trainer,37.5,27,72
2021,145,0,12716,Charley Hoffman,37.37,148,396
2021,145,0,23788,D.J. Trahan,37.37,74,198
2021,147,0,36801,Mark Hubbard,37.35,121,324
2021,148,0,34431,Robert Streb,37.3,94,252
2021,149,0,35449,Adam Long,37.18,87,234
2021,150,0,46970,Jon Rahm,37.04,120,324
2021,150,0,51894,Vince Whaley,37.04,100,270
2021,152,0,40098,Matt Fitzpatrick,36.9,93,252
2021,152,0,47128,Richy Werenski,36.9,93,252
2021,154,0,56278,Matthew Wolff,36.87,73,198
2021,155,0,31646,Emiliano Grillo,36.84,126,342
2021,156,0,29926,Danny Lee,36.81,53,144
2021,157,0,30911,Tommy Fleetwood,36.75,86,234
2021,157,0,30692,Scott Stallings,36.75,86,234
2021,159,0,27554,Scott Harrington,36.57,79,216
2021,159,0,39324,J.J. Spaun,36.57,79,216
2021,161,0,33404,Chris Baker,36.51,46,126
2021,161,0,26476,Chez Reavie,36.51,92,252
2021,163,0,36871,Matthew NeSmith,36.46,105,288
2021,164,0,34098,Russell Henley,36.42,118,324
2021,164,0,36699,Patrick Rodgers,36.42,118,324
2021,166,0,28089,Jason Day,36.36,72,198
2021,167,0,20229,Stewart Cink,36.26,124,342
2021,168,0,24357,K.J. Choi,36.11,39,108
2021,168,0,34174,John Huh,36.11,65,180
2021,168,0,24781,Hunter Mahan,36.11,26,72
2021,171,0,33141,Keegan Bradley,35.95,110,306
2021,172,0,20396,Lee Westwood,35.9,84,234
2021,173,0,34255,Joseph Bramlett,35.71,90,252
2021,174,0,28252,Seamus Power,35.65,77,216
2021,175,0,25804,Bubba Watson,35.56,96,270
2021,176,0,28775,Nate Lashley,35.32,89,252
2021,177,0,49298,Kramer Hickok,35.19,76,216
2021,178,0,26300,Matt Jones,35.1,139,396
2021,179,0,30163,Henrik Norlander,34.92,88,252
2021,180,0,31560,Brian Stuard,34.8,119,342
2021,181,0,51766,Wyndham Clark,34.52,87,252
2021,182,0,25686,Jason Dufner,34.44,93,270
2021,182,0,22056,Cameron Percy,34.44,93,270
2021,184,0,48887,Matt Wallace,34.34,68,198
2021,185,0,48045,Michael Gellerman,34.13,43,126
2021,186,0,30110,Kyle Stanley,33.95,110,324
2021,187,0,26499,Rafa Cabrera Bello,33.33,72,216
2021,187,0,28679,Fabián Gómez,33.33,36,108
2021,187,0,27936,Martin Laird,33.33,84,252
2021,187,0,27556,Ted Potter Jr.,33.33,54,162
2021,191,0,29268,Bronson Burgoon,32.41,70,216
2021,192,0,32816,Satoshi Kodaira,31.94,69,216
2021,193,0,31557,Jim Herman,31.82,63,198
2021,194,0,24140,Sean O'Hair,31.75,40,126
2021,195,0,33413,Ben Martin,31.48,51,162
2021,196,0,28420,Ryan Brehm,29.63,48,162
2020,1,0,35230,Nelson Ledesma,51.85,28,54
2020,2,0,51894,Vince Whaley,50.0,54,108
2020,3,1,29926,Danny Lee,47.44,111,234
2020,4,-1,23320,Ryan Palmer,47.41,128,270
2020,5,0,26499,Rafa Cabrera Bello,47.22,85,180
2020,5,0,34466,Peter Malnati,47.22,68,144
2020,5,0,22405,Justin Rose,47.22,51,108
2020,5,0,35617,Martin Trainer,47.22,17,36
2020,9,1,49771,J.T. Poston,46.88,135,288
2020,10,1,32791,K.H. Lee,46.76,101,216
2020,11,1,33948,Byeong Hun An,46.67,126,270
2020,12,2,24138,Ian Poulter,45.96,91,198
2020,13,2,33399,Adam Hadwin,45.93,124,270
2020,14,-1,47959,Bryson DeChambeau,45.63,115,252
2020,15,1,31560,Brian Stuard,45.49,131,288
2020,16,1,27644,Brian Harman,45.42,139,306
2020,17,1,32139,Danny Willett,45.24,57,126
2020,18,0,40026,Daniel Berger,44.81,121,270
2020,19,2,39971,Sungjae Im,44.71,169,378
2020,20,2,28089,Jason Day,44.44,80,180
2020,20,2,21209,Sergio Garcia,44.44,80,180
2020,20,6,29420,Billy Horschel,44.44,136,306
2020,20,2,33413,Ben Martin,44.44,48,108
2020,20,16,34360,Patrick Reed,44.44,136,306
2020,20,0,35891,Cameron Smith,44.44,104,234
2020,20,2,23325,Vaughn Taylor,44.44,88,198
2020,27,0,34021,Bud Cauley,43.98,95,216
2020,27,0,36871,Matthew NeSmith,43.98,95,216
2020,29,0,32102,Rickie Fowler,43.75,63,144
2020,29,0,25572,Graeme McDowell,43.75,63,144
2020,29,0,46442,Maverick McNealy,43.75,126,288
2020,32,2,48045,Michael Gellerman,43.52,47,108
2020,33,2,40058,Zac Blair,43.43,86,198
2020,34,39,46970,Jon Rahm,43.25,109,252
2020,35,3,29535,Brice Garnett,43.21,70,162
2020,36,-7,45526,Abraham Ancer,43.14,132,306
2020,36,6,48081,Xander Schauffele,43.14,132,306
2020,38,-1,29725,Tony Finau,43.06,124,288
2020,38,1,40098,Matt Fitzpatrick,43.06,93,216
2020,38,1,46441,Robby Shelton,43.06,93,216
2020,41,0,34046,Jordan Spieth,42.86,108,252
2020,42,1,29268,Bronson Burgoon,42.59,69,162
2020,42,1,19846,Brian Gay,42.59,69,162
2020,44,2,21961,Charles Howell III,42.46,107,252
2020,45,2,56278,Matthew Wolff,42.36,122,288
2020,46,-1,30927,Brendon Todd,42.28,137,324
2020,47,1,32448,James Hahn,42.22,38,90
2020,47,1,33122,Russell Knox,42.22,76,180
2020,47,1,33410,Andrew Landry,42.22,76,180
2020,47,7,33448,Justin Thomas,42.22,114,270
2020,51,1,34076,Joel Dahmen,42.16,129,306
2020,52,1,36801,Mark Hubbard,42.11,144,342
2020,53,1,26758,David Hearn,42.06,53,126
2020,53,1,34256,Andrew Putnam,42.06,53,126
2020,55,3,51766,Wyndham Clark,41.98,68,162
2020,56,3,25804,Bubba Watson,41.88,98,234
2020,57,3,35461,Beau Hossler,41.67,90,216
2020,57,3,49766,Hank Lebioda,41.67,60,144
2020,57,3,26596,Ryan Moore,41.67,60,144
2020,57,3,27556,Ted Potter Jr.,41.67,30,72
2020,57,19,29221,Webb Simpson,41.67,90,216
2020,57,3,29484,Peter Uihlein,41.67,60,144
2020,63,2,29970,Dylan Frittelli,41.5,127,306
2020,64,-10,25396,Kevin Na,41.48,112,270
2020,65,1,22371,Aaron Baddeley,41.27,52,126
2020,65,1,33141,Keegan Bradley,41.27,104,252
2020,65,1,33419,Cameron Tringale,41.27,104,252
2020,68,40,35506,Mackenzie Hughes,41.2,89,216
2020,69,0,53165,Doc Redman,41.18,126,306
2020,70,0,29974,Branden Grace,41.11,37,90
2020,70,8,28237,Rory McIlroy,41.11,111,270
2020,70,0,34213,Grayson Murray,41.11,37,90
2020,70,0,49964,Aaron Wise,41.11,37,90
2020,74,0,33597,Harry Higgs,40.97,118,288
2020,74,0,28775,Nate Lashley,40.97,59,144
2020,76,0,27554,Scott Harrington,40.91,81,198
2020,77,18,29478,Kevin Kisner,40.74,110,270
2020,77,2,23108,Matt Kuchar,40.74,88,216
2020,77,18,45486,Joaquin Niemann,40.74,110,270
2020,77,2,27963,Chris Stroud,40.74,44,108
2020,81,1,29518,Brendan Steele,40.6,95,234
2020,82,-3,34363,Tyrrell Hatton,40.56,73,180
2020,83,0,30163,Henrik Norlander,40.48,102,252
2020,84,0,35449,Adam Long,40.43,131,324
2020,85,0,47504,Sam Burns,40.4,80,198
2020,85,0,39546,Keith Mitchell,40.4,80,198
2020,85,0,26329,Louis Oosthuizen,40.4,80,198
2020,88,0,19803,Ryan Armour,40.28,58,144
2020,88,0,21407,Arjun Atwal,40.28,29,72
2020,88,0,31420,Anirban Lahiri,40.28,29,72
2020,91,0,47993,Denny McCarthy,40.2,123,306
2020,92,0,35532,Tom Hoge,40.17,94,234
2020,93,0,46402,Talor Gooch,40.12,130,324
2020,93,0,27064,Jhonattan Vegas,40.12,65,162
2020,95,0,25818,Scott Piercy,40.08,101,252
2020,95,0,31323,Gary Woodland,40.08,101,252
2020,97,2,40009,Dominic Bozzelli,40.0,36,90
2020,97,2,27942,Rob Oppenheim,40.0,72,180
2020,99,2,35450,Patrick Cantlay,39.9,79,198
2020,99,2,34563,Chesson Hadley,39.9,79,198
2020,99,2,47128,Richy Werenski,39.9,79,198
2020,102,6,32839,Hideki Matsuyama,39.54,121,306
2020,103,28,34099,Harris English,39.51,128,324
2020,104,0,49960,Sepp Straka,39.44,71,180
2020,105,0,33667,Carlos Ortiz,39.29,99,252
2020,106,0,36699,Patrick Rodgers,39.18,134,342
2020,107,1,33120,Mark Anderson,38.89,56,144
2020,107,1,30911,Tommy Fleetwood,38.89,63,162
2020,107,-1,35310,Lanto Griffin,38.89,140,360
2020,107,1,12716,Charley Hoffman,38.89,70,180
2020,107,1,24024,Zach Johnson,38.89,84,216
2020,107,1,27936,Martin Laird,38.89,49,126
2020,107,1,27349,Alex Noren,38.89,84,216
2020,107,1,28252,Seamus Power,38.89,42,108
2020,107,1,23621,Rory Sabbatini,38.89,91,234
2020,107,1,24502,Adam Scott,38.89,63,162
2020,107,1,33486,Roger Sloan,38.89,42,108
2020,107,1,32333,Kevin Tway,38.89,42,108
2020,107,1,27095,Nick Watney,38.89,42,108
2020,107,1,25349,Tim Wilkinson,38.89,56,144
2020,121,3,46435,Austin Cook,38.33,69,180
2020,122,3,32618,Rhein Gibson,38.27,62,162
2020,122,3,31557,Jim Herman,38.27,62,162
2020,122,3,33204,Shane Lowry,38.27,62,162
2020,122,3,40042,Tyler McCumber,38.27,62,162
2020,122,3,39324,J.J. Spaun,38.27,62,162
2020,127,20,48822,Sebastián Muñoz,38.19,110,288
2020,128,4,32366,Kevin Chappell,38.1,48,126
2020,128,4,22056,Cameron Percy,38.1,48,126
2020,130,4,32640,Troy Merritt,38.03,89,234
2020,131,-6,50525,Collin Morikawa,38.01,130,342
2020,132,3,37275,Sam Ryder,37.88,75,198
2020,133,3,45157,Cam Davis,37.78,68,180
2020,134,4,37455,Si Woo Kim,37.7,95,252
2020,135,4,1810,Phil Mickelson,37.65,61,162
2020,136,4,32254,Xinjun Zhang,37.61,88,234
2020,137,4,33404,Chris Baker,37.5,54,144
2020,137,4,34098,Russell Henley,37.5,81,216
2020,139,-3,30925,Dustin Johnson,37.37,74,198
2020,140,3,36689,Brooks Koepka,37.3,47,126
2020,140,3,47347,Adam Schenk,37.3,94,252
2020,140,3,30692,Scott Stallings,37.3,94,252
2020,143,3,27214,Kevin Streelman,37.18,87,234
2020,144,3,34255,Joseph Bramlett,37.04,60,162
2020,144,3,27330,Josh Teater,37.04,40,108
2020,146,5,26300,Matt Jones,36.81,106,288
2020,146,5,26476,Chez Reavie,36.81,106,288
2020,148,5,27649,Brandt Snedeker,36.67,66,180
2020,149,6,25900,Lucas Glover,36.57,79,216
2020,150,6,32662,Michael Gligic,36.51,46,126
2020,150,6,24924,Bill Haas,36.51,46,126
2020,150,6,35732,Wes Roach,36.51,46,126
2020,153,6,28420,Ryan Brehm,36.42,59,162
2020,153,6,28679,Fabián Gómez,36.42,59,162
2020,153,6,29908,C.T. Pan,36.42,59,162
2020,153,6,48887,Matt Wallace,36.42,59,162
2020,157,6,24361,Pat Perez,36.36,72,198
2020,158,16,52372,Cameron Champ,36.3,98,270
2020,158,6,39997,Corey Conners,36.3,98,270
2020,160,5,34314,Sebastian Cappelen,36.11,52,144
2020,160,5,45609,Tyler Duncan,36.11,104,288
2020,160,5,32150,Michael Thompson,36.11,65,180
2020,160,5,25632,Jimmy Walker,36.11,39,108
2020,164,5,25493,Nick Taylor,35.86,71,198
2020,165,11,46046,Scottie Scheffler,35.8,116,324
2020,166,4,46550,Brandon Hagy,35.71,45,126
2020,166,4,30110,Kyle Stanley,35.71,45,126
2020,168,17,26851,Marc Leishman,35.47,83,234
2020,169,3,32757,Patton Kizzire,35.42,51,144
2020,170,3,30944,Jason Kokrak,35.35,70,198
2020,171,3,39977,Max Homa,35.32,89,252
2020,172,5,39953,Chase Seiffert,35.0,63,180
2020,173,5,37189,Harold Varner III,34.92,88,252
2020,174,5,52375,Doug Ghim,34.72,25,72
2020,174,5,33490,Bo Hoag,34.72,75,216
2020,174,5,48119,Ben Taylor,34.72,25,72
2020,177,6,25364,Paul Casey,34.62,81,234
2020,178,6,29479,Scott Brown,34.57,56,162
2020,179,0,46717,Viktor Hovland,33.99,104,306
2020,180,5,25686,Jason Dufner,33.8,73,216
2020,181,6,27974,Sung Kang,33.73,85,252
2020,182,6,20229,Stewart Cink,33.33,66,198
2020,182,6,10809,Jim Furyk,33.33,36,108
2020,182,6,27129,Luke List,33.33,72,216
2020,182,6,34431,Robert Streb,33.33,36,108
2020,182,6,33449,Zack Sucher,33.33,30,90
2020,182,6,23788,D.J. Trahan,33.33,42,126
2020,188,7,49298,Kramer Hickok,32.54,41,126
2020,189,7,31646,Emiliano Grillo,30.81,61,198
2020,190,7,28307,Matt Every,30.56,33,108
2020,190,7,56762,Will Gordon,30.56,33,108
2020,190,7,23623,Bo Van Pelt,30.56,22,72
2020,193,8,35658,Kris Ventura,29.63,32,108
2018,1,0,40009,Dominic Bozzelli,50.0,99,198
2018,1,0,25834,Daniel Summerhays,50.0,45,90
2018,3,0,25396,Kevin Na,47.66,163,342
2018,4,0,34409,David Lingmerth,47.41,128,270
2018,5,0,22582,Kyle Thompson,47.22,17,36
2018,6,0,1810,Phil Mickelson,46.67,168,360
2018,7,0,39975,Michael Kim,46.3,75,162
2018,8,0,35532,Tom Hoge,45.83,132,288
2018,9,0,20472,Alex Cejka,45.73,107,234
2018,10,0,28089,Jason Day,45.49,131,288
2018,11,0,24140,Sean O'Hair,45.45,90,198
2018,12,0,27936,Martin Laird,45.37,98,216
2018,13,0,28237,Rory McIlroy,45.3,106,234
2018,14,0,19846,Brian Gay,45.24,171,378
2018,15,0,20157,Retief Goosen,45.14,65,144
2018,16,0,10809,Jim Furyk,45.0,81,180
2018,17,0,32839,Hideki Matsuyama,44.79,129,288
2018,18,0,36689,Brooks Koepka,44.44,120,270
2018,18,0,34466,Peter Malnati,44.44,120,270
2018,18,0,46601,Trey Mullinax,44.44,104,234
2018,18,0,34360,Patrick Reed,44.44,144,324
2018,18,0,27649,Brandt Snedeker,44.44,128,288
2018,18,0,27963,Chris Stroud,44.44,104,234
2018,18,0,33448,Justin Thomas,44.44,160,360
2018,25,0,25632,Jimmy Walker,44.1,127,288
2018,26,0,20593,Greg Chalmers,43.52,47,108
2018,26,0,25240,D.A. Points,43.52,47,108
2018,26,0,33418,Shawn Stefani,43.52,94,216
2018,29,0,23320,Ryan Palmer,43.43,86,198
2018,29,0,26331,Charl Schwartzel,43.43,86,198
2018,31,0,34076,Joel Dahmen,43.33,117,270
2018,31,0,34358,Jonathan Randolph,43.33,78,180
2018,33,0,27349,Alex Noren,43.16,101,234
2018,34,0,37338,Zecheng Dou,43.06,31,72
2018,35,0,22405,Justin Rose,42.71,123,288
2018,36,0,39327,Ben Silverman,42.59,115,270
2018,37,0,32254,Xinjun Zhang,42.42,84,198
2018,38,0,30911,Tommy Fleetwood,42.36,122,288
2018,39,0,31416,Derek Fathauer,42.31,99,234
2018,40,0,24846,Ricky Barnes,42.22,76,180
2018,40,0,29974,Branden Grace,42.22,114,270
2018,42,0,37455,Si Woo Kim,42.17,167,396
2018,43,0,26476,Chez Reavie,42.16,129,306
2018,43,0,35891,Cameron Smith,42.16,129,306
2018,45,0,23621,Rory Sabbatini,42.11,144,342
2018,46,0,28252,Seamus Power,41.88,98,234
2018,47,0,29535,Brice Garnett,41.67,135,324
2018,47,0,31646,Emiliano Grillo,41.67,165,396
2018,47,0,27141,J.B. Holmes,41.67,105,252
2018,47,0,27942,Rob Oppenheim,41.67,75,180
2018,47,0,39328,Conrad Shindler,41.67,60,144
2018,52,0,34213,Grayson Murray,41.48,112,270
2018,52,0,47128,Richy Werenski,41.48,112,270
2018,54,0,34021,Bud Cauley,41.41,82,198
2018,54,0,25572,Graeme McDowell,41.41,82,198
2018,54,0,32876,Martin Piller,41.41,82,198
2018,57,0,30925,Dustin Johnson,41.36,134,324
2018,58,0,25198,Francesco Molinari,41.32,119,288
2018,59,0,29461,Jamie Lovemark,41.23,141,342
2018,60,0,27958,Ryan Blaum,41.2,89,216
