YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
2022,62,0,28114,Dawie van der Walt,71.0,71,1
2022,75,0,34076,Joel Dahmen,71.33,214,3
2022,75,0,32662,Michael Gligic,71.33,214,3
2022,77,0,49766,Hank Lebioda,71.5,143,2
2022,78,0,49960,Sepp Straka,71.75,287,4
2022,79,0,37212,Paul Barjon,72.0,72,1
2022,79,0,52372,Cameron Champ,72.0,72,1
2022,79,0,25686,Jason Dufner,72.0,144,2
2022,79,0,46402,Talor Gooch,72.0,72,1
2022,79,0,27644,Brian Harman,72.0,144,2
2022,79,0,39546,Keith Mitchell,72.0,72,1
2022,79,0,46601,Trey Mullinax,72.0,72,1
2022,79,0,10381,Curtis Thompson,72.0,144,2
2022,79,0,40006,Erik van Rooyen,72.0,72,1
2022,79,0,48887,Matt Wallace,72.0,72,1
2022,89,0,34466,Peter Malnati,72.33,217,3
2022,90,0,31646,Emiliano Grillo,72.5,145,2
2022,91,0,55708,Hayden Buckley,72.67,218,3
2022,91,0,35449,Adam Long,72.67,218,3
2022,93,0,19803,Ryan Armour,73.0,73,1
2022,93,0,12716,Charley Hoffman,73.0,146,2
2022,93,0,36799,Stephan Jaeger,73.0,73,1
2022,93,0,48117,Kurt Kitayama,73.0,73,1
2022,93,0,30163,Henrik Norlander,73.0,73,1
2022,93,0,33667,Carlos Ortiz,73.0,73,1
2022,93,0,46340,Alex Smalley,73.0,73,1
2022,93,0,40115,Adam Svensson,73.0,219,3
2022,93,0,54783,Dylan Wu,73.0,73,1
2022,102,0,31560,Brian Stuard,73.33,220,3
2022,103,0,51950,Max McGreevy,73.5,147,2
2022,103,0,29908,C.T. Pan,73.5,147,2
2022,105,0,29289,S.Y. Noh,73.67,221,3
2022,106,0,54421,Garrick Higgo,74.0,74,1
2022,107,0,37455,Si Woo Kim,75.0,75,1
2022,108,0,39058,Lucas Herbert,76.0,76,1
2022,108,0,54628,Lee Hodges,76.0,152,2
2022,108,0,36884,Ben Kohles,76.0,76,1
2022,108,0,49947,Taylor Moore,76.0,76,1
2022,108,0,51634,Sahith Theegala,76.0,152,2
2022,113,0,25818,Scott Piercy,78.0,78,1
2024,1,0,22405,Justin Rose,61.0,61,1
2024,2,0,52955,Ludvig Åberg,63.0,63,1
2024,2,0,47591,Eric Cole,63.0,63,1
2024,4,0,35506,Mackenzie Hughes,64.0,64,1
2024,4,0,38991,Alejandro Tosti,64.0,64,1
2024,6,0,45157,Cam Davis,65.0,65,1
2024,6,0,29535,Brice Garnett,65.0,65,1
2024,6,0,46046,Scottie Scheffler,65.0,65,1
2024,6,0,27064,Jhonattan Vegas,65.0,65,1
2024,10,0,32366,Kevin Chappell,66.0,198,3
2024,10,0,52375,Doug Ghim,66.0,66,1
2024,10,0,51287,Ryo Hisatsune,66.0,66,1
2024,10,0,32791,K.H. Lee,66.0,66,1
2024,14,0,57362,Austin Eckroat,66.5,133,2
2024,14,0,59095,Chris Gotterup,66.5,133,2
2024,14,0,55182,Tom Kim,66.5,133,2
2024,14,0,34256,Andrew Putnam,66.5,133,2
2024,18,0,40115,Adam Svensson,66.67,200,3
2024,19,0,33141,Keegan Bradley,67.0,67,1
2024,19,0,55708,Hayden Buckley,67.0,67,1
2024,19,0,34076,Joel Dahmen,67.0,201,3
2024,19,0,27936,Martin Laird,67.0,134,2
2024,19,0,51997,Andrew Novak,67.0,67,1
2024,19,0,58168,Davis Thompson,67.0,67,1
2024,19,0,45242,Kevin Yu,67.0,67,1
2024,26,0,47988,Nick Hardy,67.5,135,2
2024,26,0,36801,Mark Hubbard,67.5,135,2
2024,26,0,27129,Luke List,67.5,135,2
2024,26,0,47993,Denny McCarthy,67.5,135,2
2024,26,0,28252,Seamus Power,67.5,270,4
2024,26,0,47995,Davis Riley,67.5,135,2
2024,26,0,50484,Hayden Springer,67.5,135,2
2024,33,0,28089,Jason Day,68.0,68,1
2024,33,0,47663,Kevin Dougherty,68.0,136,2
2024,33,0,51349,Nico Echavarria,68.0,68,1
2024,33,0,34098,Russell Henley,68.0,68,1
2024,33,0,39971,Sungjae Im,68.0,68,1
2024,33,0,50188,S.H. Kim,68.0,136,2
2024,33,0,33968,Thorbjørn Olesen,68.0,68,1
2024,33,0,37275,Sam Ryder,68.0,68,1
2024,33,0,47347,Adam Schenk,68.0,68,1
2024,33,0,51890,Greyson Sigg,68.0,136,2
2024,33,0,39324,J.J. Spaun,68.0,68,1
2024,44,0,28420,Ryan Brehm,68.5,137,2
2024,44,0,35532,Tom Hoge,68.5,137,2
2024,44,0,46441,Robby Shelton,68.5,137,2
2024,44,0,52513,Carson Young,68.5,137,2
2024,48,0,56149,Wilson Furr,69.0,69,1
2024,48,0,51696,Rico Hoey,69.0,69,1
2024,48,0,40162,Justin Lower,69.0,276,4
2024,48,0,32839,Hideki Matsuyama,69.0,69,1
2024,48,0,29221,Webb Simpson,69.0,69,1
2024,48,0,30927,Brendon Todd,69.0,138,2
2024,54,0,36884,Ben Kohles,69.25,277,4
2024,55,0,35310,Lanto Griffin,69.4,347,5
2024,56,0,60767,Blaine Hale Jr.,69.5,139,2
2024,56,0,12716,Charley Hoffman,69.5,278,4
2024,56,0,30163,Henrik Norlander,69.5,139,2
2024,56,0,35617,Martin Trainer,69.5,139,2
2024,60,0,33408,Tyson Alexander,69.6,348,5
2024,61,0,54421,Garrick Higgo,69.67,209,3
2024,61,0,35461,Beau Hossler,69.67,209,3
2024,63,0,40058,Zac Blair,70.0,280,4
2024,63,0,34255,Joseph Bramlett,70.0,140,2
2024,63,0,32102,Rickie Fowler,70.0,70,1
2024,63,0,57975,Harry Hall,70.0,70,1
2024,63,0,32757,Patton Kizzire,70.0,70,1
2024,63,0,36326,David Lipsky,70.0,70,1
2024,63,0,46442,Maverick McNealy,70.0,70,1
2024,63,0,27349,Alex Noren,70.0,70,1
2024,63,0,51070,Vincent Norrman,70.0,140,2
2024,63,0,23320,Ryan Palmer,70.0,140,2
2024,63,0,46414,Aaron Rai,70.0,70,1
2024,63,0,36699,Patrick Rodgers,70.0,140,2
2024,63,0,48119,Ben Taylor,70.0,140,2
2024,63,0,32333,Kevin Tway,70.0,70,1
2024,77,0,27649,Brandt Snedeker,70.33,211,3
2024,77,0,50493,Justin Suh,70.33,211,3
2024,79,0,60004,Jacob Bridgeman,70.5,141,2
2024,79,0,45609,Tyler Duncan,70.5,141,2
2024,81,0,40026,Daniel Berger,70.67,212,3
2024,82,0,52372,Cameron Champ,71.0,71,1
2024,82,0,29936,Ryan Fox,71.0,142,2
2024,82,0,24024,Zach Johnson,71.0,71,1
2024,82,0,28775,Nate Lashley,71.0,142,2
2024,82,0,26476,Chez Reavie,71.0,71,1
2024,82,0,52666,Sami Valimaki,71.0,71,1
2024,82,0,51894,Vince Whaley,71.0,71,1
2024,82,0,54783,Dylan Wu,71.0,142,2
2024,90,0,22371,Aaron Baddeley,71.33,214,3
2024,91,0,59836,Pierceson Coody,71.5,143,2
2024,91,0,54628,Lee Hodges,71.5,143,2
2024,91,0,57900,Chandler Phillips,71.5,143,2
2024,94,0,36871,Matt NeSmith,71.67,215,3
2024,94,0,39327,Ben Silverman,71.67,215,3
2024,96,0,27644,Brian Harman,72.0,72,1
2024,96,0,47420,Jake Knapp,72.0,72,1
2024,96,0,27770,Camilo Villegas,72.0,72,1
2024,99,0,47983,Chad Ramey,72.5,145,2
2024,100,0,55893,Sam Stevens,72.67,218,3
2024,101,0,50497,Adrien Dumont de Chassart,73.0,146,2
2024,101,0,46113,Ryan McCormick,73.0,73,1
2024,101,0,55789,Taylor Montgomery,73.0,73,1
2024,101,0,49947,Taylor Moore,73.0,73,1
2024,101,0,47483,Will Zalatoris,73.0,73,1
2024,106,0,27139,David Skinns,73.33,220,3
2024,107,0,48319,Tom Whitney,73.5,147,2
2024,108,0,52453,Nicolai Højgaard,74.0,74,1
2024,108,0,50525,Collin Morikawa,74.0,74,1
2023,1,0,35461,Beau Hossler,63.0,63,1
2023,2,0,33948,Byeong Hun An,64.0,64,1
2023,2,0,51634,Sahith Theegala,64.0,64,1
2023,4,0,40058,Zac Blair,65.0,65,1
2023,4,0,35450,Patrick Cantlay,65.0,65,1
2023,4,0,40098,Matt Fitzpatrick,65.0,65,1
2023,4,0,32839,Hideki Matsuyama,65.0,65,1
2023,8,0,39546,Keith Mitchell,65.5,131,2
2023,9,0,52372,Cameron Champ,66.0,66,1
2023,9,0,47591,Eric Cole,66.0,66,1
2023,9,0,47079,Harrison Endycott,66.0,66,1
2023,9,0,58696,Peter Kuest,66.0,66,1
2023,9,0,32791,K.H. Lee,66.0,198,3
2023,9,0,34466,Peter Malnati,66.0,132,2
2023,9,0,49771,J.T. Poston,66.0,66,1
2023,9,0,39324,J.J. Spaun,66.0,66,1
2023,17,0,50188,S.H. Kim,66.5,133,2
2023,18,0,27644,Brian Harman,67.0,134,2
2023,18,0,46442,Maverick McNealy,67.0,134,2
2023,18,0,27349,Alex Noren,67.0,67,1
2023,18,0,26476,Chez Reavie,67.0,67,1
2023,18,0,53165,Doc Redman,67.0,67,1
2023,18,0,50095,Austin Smotherman,67.0,67,1
2023,18,0,40115,Adam Svensson,67.0,201,3
2023,18,0,54783,Dylan Wu,67.0,67,1
2023,26,0,58168,Davis Thompson,67.33,202,3
2023,27,0,19803,Ryan Armour,67.5,135,2
2023,27,0,35310,Lanto Griffin,67.5,135,2
2023,27,0,31202,William McGirt,67.5,135,2
2023,27,0,55454,Carl Yuan,67.5,135,2
2023,31,0,56630,Akshay Bhatia,68.0,68,1
2023,31,0,59018,Ryan Gerard,68.0,136,2
2023,31,0,34563,Chesson Hadley,68.0,136,2
2023,31,0,39058,Lucas Herbert,68.0,204,3
2023,31,0,37455,Si Woo Kim,68.0,68,1
2023,31,0,47995,Davis Riley,68.0,204,3
2023,31,0,48081,Xander Schauffele,68.0,68,1
2023,31,0,47347,Adam Schenk,68.0,68,1
2023,31,0,25493,Nick Taylor,68.0,68,1
2023,31,0,57366,Cameron Young,68.0,136,2
2023,31,0,52513,Carson Young,68.0,68,1
2023,42,0,31577,Tano Goya,68.2,341,5
2023,43,0,39997,Corey Conners,68.33,205,3
2023,44,0,25686,Jason Dufner,68.5,137,2
2023,44,0,57975,Harry Hall,68.5,137,2
2023,44,0,36801,Mark Hubbard,68.5,137,2
2023,44,0,46340,Alex Smalley,68.5,137,2
2023,44,0,55893,Sam Stevens,68.5,137,2
2023,49,0,28420,Ryan Brehm,68.67,206,3
2023,49,0,32640,Troy Merritt,68.67,206,3
2023,51,0,22056,Cameron Percy,68.75,275,4
2023,52,0,22371,Aaron Baddeley,69.0,69,1
2023,52,0,34255,Joseph Bramlett,69.0,69,1
2023,52,0,25900,Lucas Glover,69.0,345,5
2023,52,0,54628,Lee Hodges,69.0,69,1
2023,52,0,35879,Kelly Kraft,69.0,138,2
2023,52,0,46414,Aaron Rai,69.0,69,1
2023,52,0,34431,Robert Streb,69.0,138,2
2023,52,0,32139,Danny Willett,69.0,138,2
2023,52,0,52374,Brandon Wu,69.0,69,1
2023,52,0,45242,Kevin Yu,69.0,69,1
2023,62,0,57362,Austin Eckroat,69.33,208,3
2023,62,0,33122,Russell Knox,69.33,208,3
2023,62,0,34610,Matthias Schwab,69.33,208,3
2023,65,0,24024,Zach Johnson,69.5,139,2
2023,65,0,36871,Matt NeSmith,69.5,139,2
2023,65,0,34256,Andrew Putnam,69.5,139,2
2023,65,0,47983,Chad Ramey,69.5,139,2
2023,65,0,48887,Matt Wallace,69.5,278,4
2023,70,0,51414,Brent Grant,69.67,209,3
2023,71,0,34076,Joel Dahmen,70.0,70,1
2023,71,0,45609,Tyler Duncan,70.0,70,1
2023,71,0,56762,Will Gordon,70.0,210,3
2023,71,0,35532,Tom Hoge,70.0,70,1
2023,71,0,48117,Kurt Kitayama,70.0,140,2
2023,71,0,55789,Taylor Montgomery,70.0,70,1
2023,71,0,36724,Augusto Núñez,70.0,70,1
2023,71,0,27963,Chris Stroud,70.0,70,1
