YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
2011,67,0,24219,Wes Heffernan,1.0
2011,67,0,34554,Jung-gon Hwang,1.0
2011,69,0,29740,Brad Fritsch,1.0
2011,70,0,27386,Dustin Risdon,1.0
2011,71,0,29546,Dave Schultz,1.0
2011,72,0,25936,Alex Aragon,
2016,1,2,26499,Rafa Cabrera Bello,386.0
2016,2,2,20396,Lee Westwood,353.0
2016,3,2,22986,Søren Kjeldsen,289.0
2016,4,2,34363,Tyrrell Hatton,238.0
2016,5,2,47959,Bryson DeChambeau,235.0
2016,6,2,27408,Martin Kaymer,234.0
2016,7,2,35314,Andy Sullivan,208.0
2016,8,2,40098,Matt Fitzpatrick,169.0
2016,9,2,30978,Kiradech Aphibarnrat,155.0
2016,10,2,46507,Bobby Wyatt,137.0
2016,11,2,26525,Grégory Bourdy,124.0
2016,12,2,34242,Andrew Johnston,119.0
2016,13,2,22000,Chris Wood,118.0
2016,14,2,39251,Ryan Ruffels,110.0
2016,15,2,34643,Michael Johnson,105.0
2016,16,2,25444,Justin Hicks,98.0
2016,17,2,29454,Bernd Wiesberger,98.0
2016,18,2,24511,Thongchai Jaidee,96.0
2016,19,2,45702,Rodolfo Cazaubòn,93.0
2016,20,2,46501,Ollie Schniederjans,82.0
2016,21,2,32070,Rafael Campos,75.0
2016,22,2,23063,Scott Hend,70.0
2016,23,2,46037,Hunter Stewart,67.0
2016,24,2,28937,George Coetzee,66.0
2016,25,2,35139,Richard Lee,65.0
2016,26,2,35174,Matthew Southgate,64.0
2016,27,2,49633,Charlie Danielson,61.0
2016,28,2,46567,Paul Dunne,58.0
2016,29,2,46441,Robby Shelton,54.0
2016,30,2,21498,Hideto Tanihara,54.0
2016,31,2,49964,Aaron Wise,53.0
2016,32,2,19958,Miguel Angel Jiménez,52.0
2016,33,2,27796,Joe Affrunti,46.0
2016,34,2,20608,David Howell,46.0
2016,35,2,23821,Yusaku Miyazato,45.0
2016,36,2,47953,Greg Yates,44.0
2016,37,2,46601,Trey Mullinax,43.0
2016,38,2,27349,Alex Noren,41.0
2016,39,2,33293,Thomas Pieters,40.0
2016,40,2,27958,Ryan Blaum,40.0
2016,41,2,28500,Martin Flores,40.0
2016,42,2,36824,Paul Peterson,40.0
2016,43,2,35912,Haydn Porteous,39.0
2016,44,2,26908,Yuta Ikeda,35.0
2016,45,2,29378,Daisuke Kataoka,34.0
2016,45,2,28300,Joost Luiten,34.0
2016,47,2,46523,Joey Garber,32.0
2016,48,2,25191,Gonzalo Fernandez-Castaño,30.0
2016,49,2,23409,James Driscoll,29.0
2016,50,2,46550,Brandon Hagy,27.0
2016,51,2,28339,Victor Dubuisson,26.0
2016,51,2,27896,Ross Fisher,26.0
2016,53,2,19803,Ryan Armour,26.0
2016,53,2,33941,Nick Mason,26.0
2016,55,2,33199,Matteo Manassero,24.0
2016,56,2,23452,Nicolas Colsaerts,22.0
2016,56,2,24459,Richard Sterne,22.0
2016,58,2,48119,Ben Taylor,19.0
2016,59,2,33974,Dean Burmester,17.0
2016,60,2,36983,Matt Dobyns,16.0
2016,61,2,28258,K.T. Kim,16.0
2016,62,2,47568,Curtis Reed,14.0
2016,63,2,25321,Lee Slattery,14.0
2016,63,2,36521,Young-han Song,14.0
2016,65,2,46907,Ryan Evans,13.0
2016,65,2,36735,Jorge Fernández Valdés,13.0
2016,65,2,40115,Adam Svensson,13.0
2016,68,2,28751,Andrew Dodt,12.0
2016,68,2,22080,Prayad Marksaeng,12.0
2016,70,2,35421,Brandon Harkins,12.0
2016,71,2,29910,Blake Adams,11.0
2016,72,2,33465,Matt Marshall,10.0
2016,73,2,47906,Austin Connelly,9.0
2016,74,2,34296,Wes Homan,8.0
2016,74,2,32421,Romain Wattel,8.0
2016,76,2,19904,Paul Lawrie,7.0
2016,76,2,50490,Chase Parker,7.0
2016,78,2,47125,Matt Atkins,6.0
2016,78,2,32152,Adam Hart,6.0
2016,80,2,27619,Ben Leong,6.0
2016,80,2,47287,Ethan Tracy,6.0
2016,82,2,37447,Zander Lombard,5.0
2016,83,2,23699,Danny Chia,2.0
2016,84,2,25203,SSP Chawrasia,1.0
2016,85,2,22115,Mardan Mamat,1.0
2016,86,2,24083,Marcus Fraser,1.0
2016,86,2,36449,Arie Ahmad Irawan,1.0
2016,86,2,31109,Richard Lee,1.0
2016,86,2,39328,Conrad Shindler,1.0
2016,90,2,27171,Jay McLuen,1.0
2016,90,2,20443,Jin Park,1.0
2016,92,2,8635,Colin Montgomerie,1.0
2016,93,2,24321,Kodai Ichihara,1.0
2016,93,2,34168,Soomin Lee,1.0
2016,93,2,47643,Lance Lopez,1.0
2016,96,2,39997,Corey Conners,1.0
2016,97,2,22983,Bradley Dredge,1.0
2016,98,2,26949,Josh Broadaway,1.0
2016,99,2,32816,Satoshi Kodaira,1.0
